acc,n_transmem,n_intramem,topology,in_CD-CODE,in_PhaSepDB,in_DrLLPS,in_PhaSePro,in_LLPSDB,n_databases,CDCODE_role,CDCODE_n_condensates,PhaSepDB_class,MLO Types,Gene Names,DrLLPS_type,PhaSePro_partner_dep,PICNIC_score,PICNIC_GO_score,PSAP_score,PSPHunter_prob,PSPire_score,FuzDrop_pLLPS,catGRANULE_score,PLAAC_NLLR,PScore_score,ESpritz_score,SEG_score,SaPS_score,PdPS_score,DeepPhase_score,PDL_score,RY_score,ParSe2_score,LLPhyScore_score,whole_len,whole_FCR,whole_NCPR,whole_kappa,whole_hydropathy,cyto_len,cyto_FCR,cyto_NCPR,cyto_kappa,cyto_hydropathy,tm_len,tm_FCR,tm_NCPR,tm_kappa,tm_hydropathy,ecto_len,ecto_FCR,ecto_NCPR,ecto_kappa,ecto_hydropathy,cyto_frac,tm_frac,ecto_frac,n_cyto_seg,n_tm_seg,n_ecto_seg,LCR_frac,log10_Length,mean_rank,rank_sd,n_predictors,Entry_name,Length,leakage_any
Q8WXF7,2,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.5491832759,0.5635736238,0.0,0.209,0.041941904,0.21,0.535901,-0.299,-0.34,0.0663082437275985,0.0698924731182795,0.0560052581131458,0.113858088850975,0.18,0.57886195,0.078853046594982,12.041744022274246,-527.0,558,0.2473118279569892,-0.017921146953405,0.1810703710230859,0.4647351652728018,515.0,0.2660194174757281,-0.0174757281553398,0.1811868998731134,0.4440129449838183,42.0,0.0,0.0,,0.7272486772486774,,,,,,0.9229390681003584,0.075268817204301,,2,2,0,0.0,2.7466341989375787,0.436523392733474,0.1976581559036578,18.0,ATLA1_HUMAN,558.0,False
Q8WXG9,7,0,multi-pass,False,True,False,False,False,1,,,in_phasepdb_no_class,,ADGRV1 GPR98 KIAA0686 KIAA1943 MASS1 VLGR1,,,0.5305456419,0.3111176325,,0.556,0.022319196,0.74,1.55332,-0.102,1.66,0.0,0.0220424992071043,0.1081219762563705,0.2181394100189209,,,0.0629559150015857,311.3996861268561,-5261.0,6306,0.19790675547098,-0.0653346019663812,0.1985224083765212,0.5033830214610546,196.0,0.2040816326530612,-0.0510204081632653,0.2207713545944212,0.4266439909297051,147.0,0.0,0.0,,0.7171579743008314,5934.0,0.2035726322885069,-0.0677451971688574,0.1972586058461882,0.4996610867692794,0.0310815096733269,0.0233111322549952,0.9410085632730733,4,7,4,0.0,3.799753966411886,0.6140691001894838,0.2916728128014467,15.0,AGRV1_HUMAN,6306.0,False
Q92545,1,0,single-pass,True,False,True,False,False,2,member,2.0,,,,Client,,0.7502394186,0.3278740225,0.005833333,0.621,0.44172746,0.99,1.1202,0.018,3.76,0.2474774296335634,0.1444503451938396,0.5689479112625122,0.4427490830421448,0.99,0.3297189,0.0573552841210833,434.5892286163841,-679.0,1883,0.1975570897503983,0.0074349442379182,0.1906005393668318,0.4589248834601978,745.0,0.2040268456375839,0.0134228187919463,0.2113144042127674,0.399358687546607,21.0,0.0,0.0,,0.7624338624338625,1095.0,0.1990867579908675,0.0018264840182648,0.1779114363021776,0.4926331811263322,0.3956452469463621,0.0111524163568773,0.5815188528943176,1,1,1,0.0,3.274850320016665,0.8033463733234023,0.2255957372145181,18.0,TM131_HUMAN,1883.0,True
Q92575,0,1,intramembrane-only,True,False,True,False,False,2,,1.0,,,,Client,,0.8253312020000001,0.5373897891,0.006666667,0.569,0.27980548,0.89,0.328947,-0.208,3.14,0.108267716535433,0.171259842519685,0.3722039461135864,0.7866442799568176,1.0,0.69563454,0.09251968503937,52.783299382007385,-218.0,508,0.3051181102362205,-0.0059055118110236,0.1247704326644891,0.4188538932633435,487.0,0.3162217659137577,-0.0082135523613963,0.124327349968976,0.4079397672826827,,,,,,,,,,,0.9586614173228346,,,2,0,0,0.0,2.70586371228392,0.7585139227912001,0.208265675389882,18.0,UBXN4_HUMAN,508.0,True
Q92629,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.5452403262000001,0.1061516619,0.0,0.088,0.05173679,0.17,0.284547,-0.368,0.52,0.0,0.0553633217993079,0.0517056360840797,0.068565621972084,0.01,0.08369087,0.0865051903114186,2.3080596940413765,-296.0,289,0.2249134948096885,0.0311418685121107,0.1356500373504685,0.4882737408688964,35.0,0.1714285714285714,0.1142857142857142,0.4289008064538579,0.4047619047619047,21.0,0.0,0.0,,0.8126984126984125,233.0,0.2532188841201717,0.0214592274678111,0.1161505562743361,0.4715784453981876,0.1211072664359861,0.0726643598615917,0.8062283737024222,1,1,1,0.0,2.460897842756548,0.288538330929812,0.1637036292468708,18.0,SGCD_HUMAN,289.0,True
Q92729,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.6372415218,0.8224018051,0.0,0.505,0.052572716,0.43,0.675945,-0.131,1.65,0.0,0.0345781466113416,0.0468687452375888,0.0975533723831176,0.32,0.89243567,0.1147994467496542,135.74526088244232,-1281.0,1446,0.2130013831258644,-0.0082987551867219,0.1810365309486377,0.4627708621484527,676.0,0.2352071005917159,-0.0103550295857988,0.1733871268838091,0.4493589743589738,21.0,0.0,0.0,,0.821164021164021,731.0,0.2024623803009576,-0.0082079343365253,0.1870736789554028,0.4606475148198817,0.4674965421853388,0.0145228215767634,0.5055325034578146,1,1,1,0.0,3.160168292958512,0.5980504830248748,0.2714761526268109,18.0,PTPRU_HUMAN,1446.0,True
Q92736,6,1,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.6731618203,0.5533419655,,0.551,0.08250379,0.86,1.39,-0.183,1.94,0.0,0.0527481377088786,0.0709852203726768,0.4344649910926819,0.84,0.3200154,0.0847594121199919,142.2247013238669,-5229.0,4967,0.2546808938997382,-0.0239581236158647,0.1722882920437495,0.4639666241639484,4378.0,0.2526267702147099,-0.0232983097304705,0.1738925536457316,0.4616846860565505,126.0,0.0317460317460317,0.0,0.4895194765923524,0.7066137566137559,,,,,,0.8814173545399637,0.0253674250050332,,2,6,0,0.0,3.6960941599952233,0.6853645714666076,0.2083248206703789,17.0,RYR2_HUMAN,4967.0,True
Q92823,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.6388993505,0.3032450089,0.000833333,0.691,0.09576649,0.36,1.04297,-0.228,0.68,0.0567484662576687,0.0345092024539877,0.0458911098539829,0.0939533933997154,0.7,0.95011574,0.0720858895705521,89.04694013607465,-626.0,1304,0.2193251533742331,-0.0230061349693251,0.1900932061498907,0.4578220858895673,114.0,0.3771929824561403,-0.0789473684210526,0.215398338632989,0.340448343079922,23.0,0.0,0.0,,0.8289855072463765,1143.0,0.2073490813648294,-0.0236220472440944,0.1768246223336773,0.4601438709050285,0.0874233128834355,0.0176380368098159,0.8765337423312883,1,1,1,0.0,3.115277591395901,0.5753573228531971,0.2555539292881737,18.0,NRCAM_HUMAN,1304.0,True
Q92859,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.7797219365,0.3612456871,0.0075,0.763,0.45921865,0.86,0.734426,-0.096,2.06,0.000684462696783,0.0704996577686516,0.2755954265594482,0.6907447576522827,0.98,0.9176103,0.0800821355236139,244.9893209996873,-646.0,1461,0.1978097193702943,-0.0143737166324435,0.1977840110795779,0.4557608943645904,335.0,0.2059701492537313,-0.008955223880597,0.2434076665686863,0.4054063018242133,21.0,0.0,0.0,,0.8772486772486771,1072.0,0.1996268656716417,-0.0205223880597014,0.1832743323983708,0.4606861525704817,0.2292950034223135,0.0143737166324435,0.7337440109514032,1,1,1,0.0,3.1646502159342966,0.7788433671300657,0.175032627375615,18.0,NEO1_HUMAN,1461.0,True
Q92896,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.657860522,0.4013543764,0.0,0.467,0.64629763,0.28,0.366568,0.51,0.71,0.0,0.0754877014418999,0.5406849980354309,0.5926951169967651,0.88,0.78035516,0.089058524173028,93.67566006685504,-1259.0,1179,0.2849872773536895,-0.006785411365564,0.1622670387511892,0.4462915842050681,13.0,0.6153846153846154,0.3076923076923077,0.1806992983164432,0.3145299145299145,21.0,0.0,0.0,,0.7470899470899469,1116.0,0.2885304659498208,-0.014336917562724,0.1593451220998797,0.438649940262845,0.0110262934690415,0.0178117048346055,0.9465648854961832,1,1,1,0.0296861747243426,3.071513805095089,0.6712377811612329,0.218878403162116,18.0,GSLG1_HUMAN,1179.0,True
Q93050,8,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.182478024,0.1119462483,0.0,0.469,0.008618683,0.17,0.380094,-0.099,1.13,0.0,0.04778972520908,0.0822624862194061,0.0636057779192924,0.27,0.4436951,0.08363201911589,23.987988683045707,-972.0,837,0.2066905615292712,-0.013142174432497,0.2108697768271704,0.500955794504181,515.0,0.283495145631068,-0.0233009708737864,0.2159677241223614,0.4395900755124057,191.0,0.0732984293193717,0.0209424083769633,0.249933251355689,0.6566608493310069,131.0,0.099236641221374,-0.0229007633587786,0.2286837526876995,0.5151823579304496,0.6152927120669056,0.2281959378733572,0.1565113500597371,5,8,4,0.0,2.92272545799326,0.4389054282702011,0.2051919782820655,18.0,VPP1_HUMAN,837.0,True
Q969P0,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.2379888815,0.1040456487,0.0,0.623,0.019343382,0.32,0.803607,-0.282,1.76,0.0,0.0685154975530179,0.0483364984393119,0.0801069810986518,0.3,0.18982942,0.1141924959216965,71.46072570570732,-553.0,613,0.1908646003262642,0.0048939641109298,0.175877963516261,0.4916440094254097,13.0,0.3846153846153846,0.3846153846153846,0.7257352544748761,0.4598290598290597,21.0,0.0,0.0,,0.7174603174603172,552.0,0.2010869565217391,-0.0054347826086956,0.1657837239341529,0.4762882447665054,0.0212071778140293,0.0342577487765089,0.9004893964110929,1,1,1,0.0,2.787460474518415,0.468900807597517,0.2319013745402657,18.0,IGSF8_HUMAN,613.0,True
Q96A57,2,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.3045095917,0.3589681669,0.0,0.1,0.71091163,0.35,-0.0561123,-0.425,,0.0,0.1833333333333333,0.3009741306304931,0.4526194632053375,0.25,0.025984552,0.125,4.896789538294715,-190.0,120,0.1833333333333333,0.0333333333333333,0.2920260847422854,0.5334259259259259,,,,,,42.0,0.0238095238095238,0.0238095238095238,0.455705578273281,0.7603174603174605,,,,,,,0.35,,0,2,0,0.0,2.0791812460476247,0.4554784571772084,0.3154030918178109,17.0,TM230_HUMAN,120.0,True
Q96AG3,6,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.1837327791,0.135933971,0.0,0.268,0.04539622,0.43,0.656375,-0.161,4.01,0.0837320574162679,0.0311004784688995,0.4267913699150085,0.3879047632217407,0.28,0.056011003,0.0861244019138756,132.92773242606177,-407.0,418,0.1555023923444976,-0.0023923444976076,0.1848273819047421,0.4995215311004783,,,,,,126.0,0.0555555555555555,-0.0238095238095238,0.3137900069522242,0.6443562610229273,,,,,,,0.3014354066985646,,0,6,0,0.0,2.621176281775035,0.532536206758371,0.2493493014251536,18.0,S2546_HUMAN,418.0,True
Q96AG4,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.6954685770000001,0.8014782408000001,0.000833333,0.766,0.892326,0.71,0.190553,-0.463,3.63,0.0,0.3550488599348534,0.1453973948955536,0.554470419883728,0.85,0.94461745,0.0814332247557003,4.74540175085976,-272.0,307,0.3322475570032573,0.0586319218241042,0.1235159656080686,0.4164676076728187,244.0,0.3852459016393442,0.0737704918032786,0.1195150945106909,0.382923497267759,21.0,0.0476190476190476,0.0476190476190476,0.9509264859515036,0.759259259259259,42.0,0.1666666666666666,-0.0238095238095238,0.2164883343747081,0.43994708994709,0.7947882736156352,0.0684039087947882,0.1368078175895765,1,1,1,0.0,2.4871383754771865,0.6588274674985839,0.3146274149069569,18.0,LRC59_HUMAN,307.0,True
Q96BM9,0,1,intramembrane-only,True,False,True,False,False,2,,1.0,,,,Client,,0.3689123653,0.3743726251,0.001666667,0.095,0.10985625,0.11,-0.10177,-0.354,-0.22,0.0,0.0,0.0850686356425285,0.1651630997657776,0.0,0.96525794,0.0698924731182795,0.0,-176.0,186,0.2634408602150537,0.0053763440860215,0.1376904947663729,0.4722222222222232,,,,,,,,,,,,,,,,,,,0,0,0,0.0,2.2695129442179165,0.3307260778785246,0.2958366211847201,18.0,ARL8A_HUMAN,186.0,True
Q96D05,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.1856219879,0.0770456814,,0.172,0.21482675,0.67,0.282195,0.117,,0.5206611570247934,0.396694214876033,0.5171287059783936,0.2579477727413177,0.77,0.13678724,0.0991735537190082,26.471975029071487,-75.0,121,0.140495867768595,0.0413223140495867,0.2167240637418131,0.4876033057851233,,,,,,21.0,0.0476190476190476,0.0476190476190476,1.0,0.7962962962962962,,,,,,,0.1735537190082644,,0,1,0,0.0,2.0827853703164503,0.5844079261150781,0.3137772456222574,16.0,F241B_HUMAN,121.0,True
Q96DA6,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.8463878637000001,0.4861864048,0.0,0.171,0.099192955,0.16,0.37088,-0.27,,0.5775862068965517,0.0,0.0536796078085899,0.0690212398767471,0.0,0.7677345,0.0862068965517241,0.0044473712720346,-53.0,116,0.2241379310344827,0.0862068965517241,0.1069957335753051,0.4746168582375479,,,,,,21.0,0.0476190476190476,0.0476190476190476,0.9509264859515038,0.6523809523809523,,,,,,,0.1810344827586207,,0,1,1,0.0,2.0644579892269186,0.3952100518692475,0.3222549278262558,17.0,TIM14_HUMAN,116.0,True
Q96F15,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.3942114968,0.231119614,0.0,0.068,0.116054215,0.18,0.293744,-0.322,-0.32,0.0,0.1042345276872964,0.0574619695544242,0.0439864322543144,0.09,0.16895069,0.0977198697068403,11.140137650419184,-370.0,307,0.2312703583061889,0.003257328990228,0.1449856544436002,0.4778863554107848,284.0,0.25,0.0035211267605633,0.1427660949109144,0.4498826291079813,21.0,0.0,0.0,,0.8375661375661377,,,,,,0.9250814332247556,0.0684039087947882,,1,1,1,0.0,2.4871383754771865,0.3513626768203544,0.1892029085925468,18.0,GIMA5_HUMAN,307.0,True
Q96FE5,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.0745351568,0.0721283504,0.0,0.181,0.026848134,0.28,0.222146,-0.089,0.26,0.0,0.0677419354838709,0.0844300389289856,0.0681689977645874,0.08,0.3304479,0.0951612903225806,23.131615906645727,-773.0,620,0.1935483870967742,0.0161290322580645,0.2185306108008564,0.4959856630824366,38.0,0.3157894736842105,0.1052631578947368,0.220501423053154,0.3944444444444445,21.0,0.0,0.0,,0.7767195767195768,520.0,0.2019230769230769,0.0057692307692307,0.2199342163833425,0.4848717948717938,0.0612903225806451,0.0338709677419354,0.8387096774193549,1,1,1,0.0,2.792391689498254,0.4071802133173317,0.2163361283289021,18.0,LIGO1_HUMAN,620.0,True
Q96HA1,1,0,single-pass,True,False,False,False,False,1,member,1.0,,,,,,0.6033079714,0.4122709549,0.001666667,0.776,0.22109053,1.0,0.67062,0.055,4.7,0.1232986389111289,0.3522818254603683,0.8348199725151062,0.8175985217094421,1.0,0.7797155,0.0616493194555644,875.825254051484,136.0,1249,0.1353082465972778,0.0456365092073658,0.209077016230385,0.461773863535274,,,,,,21.0,0.0,0.0,,0.7619047619047618,,,,,,,0.0168134507606084,,0,1,0,0.0176140912730184,3.096562438374136,0.7915589641362195,0.2920056608162314,18.0,P121A_HUMAN,1249.0,True
Q96HS1,1,0,single-pass,True,False,True,False,False,2,member,2.0,,,,Client,,0.5626239949,0.7370179005,0.000833333,0.508,0.012165643,0.39,0.274517,-0.305,0.61,0.0,0.1349480968858131,0.051073245704174,0.1341163069009781,0.39,0.02786845,0.1176470588235294,9.571630633214838,-333.0,289,0.2491349480968858,0.0138408304498269,0.1740074052214107,0.4578623606305267,,,,,,23.0,0.0,0.0,,0.6884057971014496,260.0,0.273076923076923,0.0115384615384615,0.1689828830674238,0.4363675213675216,,0.0795847750865051,0.8996539792387543,0,1,1,0.0,2.460897842756548,0.4696659883319189,0.2595133692576042,18.0,PGAM5_HUMAN,289.0,True
Q96HY6,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.8024853345,0.7622649328000001,0.005,0.538,0.33460942,0.97,0.330287,-0.293,0.58,0.1242038216560509,0.4140127388535032,0.5970907211303711,0.80882728099823,0.97,0.35201442,0.1178343949044586,0.2188948088825641,-173.0,314,0.3598726114649681,-0.0414012738853503,0.2085875557062476,0.4111111111111113,286.0,0.3846153846153846,-0.0559440559440559,0.2020308324946714,0.3879564879564883,28.0,0.1071428571428571,0.1071428571428571,0.6624577310820552,0.6476190476190476,,,,,,0.910828025477707,0.0891719745222929,,1,1,0,0.0,2.496929648073215,0.7022652258504077,0.3064913395129233,18.0,DDRGK_HUMAN,314.0,True
Q96IX5,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.4148974392,0.3093707121,,0.223,0.69575846,0.18,-1.13643,,,1.0,0.0,0.243422195315361,0.369099348783493,0.01,0.022527043,0.1206896551724138,0.0,-65.0,58,0.1724137931034483,0.1034482758620689,0.4051890178927513,0.4971264367816093,,,,,,23.0,0.0434782608695652,0.0434782608695652,0.9478726126806072,0.6405797101449274,,,,,,,0.396551724137931,,0,1,0,0.0,1.7634279935629371,0.4094294921740769,0.3810406514352043,15.0,ATPMD_HUMAN,58.0,True
Q96NI6,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.3896209707,0.1530982727,0.0,0.338,0.007395775,0.35,0.0579909,-0.119,-0.11,0.0,0.1001390820584144,0.0521349906921386,0.0311193875968456,0.52,0.53474855,0.0611961057023643,151.33985020516084,-655.0,719,0.1808066759388039,0.0,0.2095407380607893,0.4813939112965539,169.0,0.1775147928994082,0.0236686390532544,0.2627210203371151,0.4024983563445099,21.0,0.0,0.0,,0.8708994708994711,512.0,0.189453125,-0.009765625,0.200847019106054,0.4849392361111096,0.235048678720445,0.0292072322670375,0.7121001390820584,1,1,1,0.0,2.8567288903828825,0.4193723392381216,0.251404800892462,18.0,LRFN5_HUMAN,719.0,True
Q96P66,7,0,multi-pass,False,False,True,False,False,1,,,,,,Regulator,,0.1745263946,0.0967305982,0.0,0.066,0.00031947615,0.76,-0.128299,-0.316,0.37,0.0649606299212598,0.1102362204724409,0.0616314783692359,0.0303501449525356,0.41,0.19440964,0.0708661417322834,18.959667502665805,-616.0,508,0.2125984251968504,-0.0236220472440944,0.2022315506643887,0.4972003499562564,270.0,0.362962962962963,-0.037037037037037,0.2030345933041886,0.3703703703703702,147.0,0.0068027210884353,-0.0068027210884353,0.9999999999999992,0.7214663643235067,91.0,0.0989010989010989,-0.0109890109890109,0.2261742919213216,0.5112332112332111,0.531496062992126,0.2893700787401574,0.1791338582677165,4,7,4,0.0,2.70586371228392,0.3563219308974504,0.2412116184897933,18.0,GP101_HUMAN,508.0,False
Q96Q04,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.4185856106,0.917154565,0.004166667,0.465,0.00226569,1.0,1.28777,-0.005,5.23,0.6616438356164384,0.3068493150684931,0.4591185450553894,0.1629068553447723,1.0,0.40312704,0.0808219178082191,279.2222639945731,-120.0,1460,0.2205479452054794,-0.047945205479452,0.2098265600392432,0.4367351598173486,,,,,,21.0,0.0,0.0,,0.7936507936507935,,,,,,,0.0143835616438356,,0,1,0,0.0554794520547945,3.164352855784437,0.7386140940400093,0.3146402569910916,18.0,LMTK3_HUMAN,1460.0,True
Q96QA5,4,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.7442238836,0.4680721554,0.0,0.217,0.16782801,0.26,0.270385,-0.416,0.24,0.0,0.0674157303370786,0.052300851792097,0.2214233577251434,0.0,0.060529295,0.0539325842696629,26.472740803469826,-341.0,445,0.2584269662921348,-0.0292134831460674,0.1698366522217235,0.4775280898876404,,,,,,72.0,0.2083333333333333,-0.0138888888888888,0.1546443199978918,0.507716049382716,,,,,,,0.1617977528089887,,0,4,0,0.0,2.6483600109809315,0.362493862898754,0.2388227913861736,18.0,GSDMA_HUMAN,445.0,True
Q96TA2,1,0,single-pass,True,False,True,False,False,2,member,2.0,,,,Client,,0.6583238562,0.8423688388,0.0,0.62,0.0037436143,0.42,0.801091,-0.273,0.26,0.0,0.0219922380336351,0.0525943413376808,0.1814978420734405,0.06,0.15842614,0.0737386804657179,25.71634433406078,-617.0,773,0.2457956015523932,0.0103492884864165,0.1649474729301331,0.4663648124191452,,,,,,21.0,0.0476190476190476,0.0476190476190476,1.0,0.7142857142857143,457.0,0.2713347921225383,-0.0087527352297593,0.1471219396882631,0.4645757354728935,,0.0271668822768434,0.5912031047865459,0,1,1,0.0,2.888179493918325,0.4431405935120333,0.2586445200102479,18.0,YMEL1_HUMAN,773.0,True
Q96TC7,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.2764206082,0.3384734505,0.003333333,0.418,0.70602834,0.8,0.680454,-0.26,1.84,0.0,0.2404255319148936,0.8031195402145386,0.9115272760391236,0.95,0.056899246,0.1,50.9857438152456,-354.0,470,0.2936170212765957,-0.0468085106382978,0.1911235548716179,0.444302600472813,435.0,0.3103448275862069,-0.057471264367816,0.1827618665676764,0.4322860791826314,23.0,0.0434782608695652,0.0434782608695652,0.5393634971653631,0.6236714975845411,12.0,0.1666666666666666,0.1666666666666666,0.3092783505154638,0.5361111111111111,0.925531914893617,0.0489361702127659,0.025531914893617,1,1,1,0.0,2.672097857935717,0.6584985723050047,0.2616992157904148,18.0,RMD3_HUMAN,470.0,True
Q99075,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.3361428453,0.1763255412,0.000833333,0.047,0.20515087,0.67,0.307401,-0.433,-0.27,0.0,0.1682692307692307,0.0638924539089202,0.2177707850933075,0.25,0.12604667,0.110576923076923,33.132827501643895,-266.0,208,0.2692307692307692,0.0576923076923076,0.2005617265732625,0.4697115384615376,24.0,0.375,0.0416666666666666,0.3455377289278133,0.3152777777777777,24.0,0.0,0.0,,0.8208333333333334,141.0,0.3191489361702128,0.0638297872340425,0.1931744456692069,0.4049645390070926,0.1153846153846153,0.1153846153846153,0.6778846153846154,1,1,1,0.0,2.318063334962761,0.4527240109251131,0.2594804267950537,18.0,HBEGF_HUMAN,208.0,True
Q99523,1,0,single-pass,False,False,True,False,False,1,,,,,,Regulator,,0.3541888229,0.3707119288,0.0,0.674,0.032138243,0.39,1.14766,-0.205,1.23,0.0024067388688327,0.0782190132370637,0.0450952425599098,0.0938060879707336,0.28,0.114873275,0.0818291215403128,66.2619986905963,-440.0,831,0.2178098676293622,-0.0276774969915764,0.1844774188887075,0.4677095868431601,53.0,0.2830188679245283,-0.0943396226415094,0.3801664151904832,0.4150943396226413,23.0,0.0,0.0,,0.8101449275362318,678.0,0.2256637168141592,-0.0339233038348082,0.1669081366340367,0.4592756473287445,0.0637785800240673,0.0276774969915764,0.8158844765342961,1,1,1,0.0,2.919601023784111,0.5042331241331585,0.2039365343708139,18.0,SORT_HUMAN,831.0,False
Q99527,7,0,multi-pass,False,False,True,False,False,1,,,,,,Regulator,,0.0298317205,0.0414772902,0.0,0.021,0.021393776,0.19,-0.927887,-0.219,-0.54,0.0,0.032,0.0807037129998207,0.0287092570215463,0.44,0.08090366,0.0906666666666666,9.127149232502068,-733.0,375,0.1466666666666666,0.0133333333333333,0.206412001945821,0.5498370370370388,105.0,0.3142857142857143,0.1428571428571428,0.1792174080774028,0.446137566137566,144.0,0.0277777777777777,-0.0277777777777777,0.3336307499571039,0.678935185185185,126.0,0.1428571428571428,-0.0476190476190476,0.1810933162287525,0.4887125220458553,0.28,0.384,0.336,4,7,4,0.0,2.574031267727719,0.2813368854381141,0.2271968641255528,18.0,GPER1_HUMAN,375.0,False
Q99720,1,0,single-pass,True,False,False,False,False,1,member,1.0,,,,,,0.1299557602,0.0499997545,0.0,0.039,0.007594989,0.12,-0.411458,-0.437,-0.61,0.0,0.0986547085201793,0.0559456124901771,0.0458864793181419,0.11,0.028676035,0.0986547085201793,0.4220996294246735,-279.0,223,0.1614349775784753,-0.0269058295964125,0.1971144492908779,0.514897857498754,193.0,0.1761658031088082,-0.0414507772020725,0.1831090370816568,0.4960852043753598,21.0,0.0,0.0,,0.73015873015873,9.0,0.2222222222222222,0.2222222222222222,0.8016244624940276,0.4160493827160493,0.8654708520179372,0.0941704035874439,0.0403587443946188,1,1,1,0.0,2.3483048630481607,0.2086477933564234,0.2054114500635003,18.0,SGMR1_HUMAN,223.0,True
Q99946,1,1,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.1653351598,0.2856177251,0.0,0.465,0.0058866884,1.0,-0.578014,0.037,3.31,0.2156862745098039,0.4379084967320261,0.4859496057033539,0.0542201586067676,0.81,0.4549616,0.0686274509803921,82.91586478099957,-130.0,306,0.0849673202614379,0.0,0.1308249651157107,0.4870733478576625,223.0,0.0717488789237668,0.0,0.1345510629871429,0.4433482810164412,21.0,0.0,0.0,,0.7116402116402115,41.0,0.2439024390243902,0.0,0.1544856569088554,0.4392953929539296,0.7287581699346405,0.0686274509803921,0.1339869281045751,1,1,2,0.0,2.48572142648158,0.5644140775510418,0.3465324380402864,18.0,PRRT1_HUMAN,306.0,True
Q9BQS7,1,0,single-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.350229964,0.1895369482,0.0,0.361,0.2086459,0.28,1.05022,-0.117,1.78,0.0,0.0284974093264248,0.0475330501794815,0.1392131298780441,0.11,0.07993446,0.0880829015544041,77.71084895406943,-731.0,1158,0.2089810017271157,-0.0328151986183074,0.1725237765074827,0.4644885818460945,27.0,0.4074074074074074,0.2592592592592592,0.4461676037064867,0.3300411522633745,21.0,0.0,0.0,,0.8021164021164019,1087.0,0.2106715731370745,-0.0395584176632934,0.1601325822938625,0.4597873862823262,0.0233160621761658,0.0181347150259067,0.9386873920552676,1,1,1,0.0,3.0637085593914173,0.4793585244421441,0.232729792975511,18.0,HEPH_HUMAN,1158.0,False
Q9BR39,1,0,single-pass,False,True,False,False,False,1,,,in_phasepdb_no_class,Nuclear body,JPH2 JP2,,,0.7654327439,0.5621715362,0.0075,0.677,0.5504534,1.0,1.59152,0.038,4.39,0.2758620689655172,0.2614942528735632,0.8719042539596558,0.6746797561645508,1.0,0.83787763,0.1063218390804597,276.6461553093689,112.0,696,0.2413793103448276,0.0086206896551724,0.1959556247320613,0.4212643678160923,674.0,0.2492581602373887,0.0089020771513353,0.1958622281485584,0.4090174744477421,21.0,0.0,0.0,,0.8142857142857143,,,,,,0.9683908045977012,0.0301724137931034,,1,1,0,0.0,2.842609239610562,0.8719791189844064,0.2243501360213774,18.0,JPH2_HUMAN,696.0,True
Q9BRN9,2,0,multi-pass,True,False,True,False,False,2,member,1.0,,,,Client,,0.0357401325,0.0416448836,0.0,0.04,0.0038125608,0.17,-0.219467,-0.359,0.29,0.0,0.048582995951417,0.0564236715435981,0.0619947724044323,0.07,0.040820897,0.0890688259109311,8.654266338383028,-183.0,247,0.1578947368421052,0.020242914979757,0.1921236206917964,0.5103013945119207,15.0,0.3333333333333333,0.0666666666666666,0.0350486046040122,0.3918518518518519,42.0,0.0476190476190476,0.0,1.0,0.6275132275132277,161.0,0.1801242236024844,0.0062111801242236,0.2114090564864502,0.466666666666667,0.0607287449392712,0.1700404858299595,0.6518218623481782,1,2,2,0.0,2.392696953259666,0.2067381183006989,0.14428964731697,18.0,TM2D3_HUMAN,247.0,True
