UniProt_ID,whole_len,whole_FCR,whole_NCPR,whole_kappa,whole_hydropathy,cyto_len,cyto_FCR,cyto_NCPR,cyto_kappa,cyto_hydropathy,tm_len,tm_FCR,tm_NCPR,tm_kappa,tm_hydropathy,ecto_len,ecto_FCR,ecto_NCPR,ecto_kappa,ecto_hydropathy,cyto_frac,tm_frac,ecto_frac,n_cyto_seg,n_tm_seg,n_ecto_seg,LCR_frac,log10_Length
Q03519,686,0.173469387755102,0.0043731778425655,0.1482960585684297,0.515419501133787,433.0,0.2217090069284064,0.0,0.1387029840045422,0.465640236079035,189.0,0.0582010582010582,0.0158730158730158,0.2597370899135409,0.6427983539094648,64.0,0.1875,0.0,0.2593849416755036,0.4760416666666665,0.6311953352769679,0.2755102040816326,0.0932944606413994,5,9,5,0.0,2.836324115706752
Q04671,838,0.1706443914081145,-0.0035799522673031,0.1919621046336939,0.5404667197029985,339.0,0.2654867256637168,0.0176991150442477,0.2110446976081211,0.4367420517862995,205.0,0.024390243902439,-0.0048780487804878,0.4457593936790769,0.7584823848238502,294.0,0.1632653061224489,-0.0272108843537414,0.1622518349196308,0.5080498866213146,0.4045346062052506,0.2446300715990453,0.350835322195704,7,12,6,0.0,2.9232440186302764
Q05586,938,0.2292110874200426,0.0159914712153518,0.1616104710522778,0.4706941483060898,139.0,0.3525179856115107,0.0935251798561151,0.2567139900245376,0.3704236610711432,66.0,0.0303030303030303,0.0,0.6847140039447731,0.7097643097643096,704.0,0.2315340909090909,0.0014204545454545,0.1333171100633462,0.460227272727272,0.1481876332622601,0.0703624733475479,0.7505330490405118,3,3,2,0.0,2.9722028383790646
Q05996,745,0.1879194630872483,-0.0161073825503355,0.1721318505693686,0.4810290827740475,9.0,0.3333333333333333,0.1111111111111111,0.3415298034685777,0.2876543209876543,20.0,0.0,0.0,,0.7288888888888889,678.0,0.1976401179941003,-0.023598820058997,0.1696756722721469,0.4760242543428383,0.0120805369127516,0.0268456375838926,0.9100671140939596,1,1,1,0.0,2.8721562727482928
Q06418,890,0.1943820224719101,-0.0191011235955056,0.1824582910070913,0.4900873907615479,440.0,0.2431818181818182,-0.0204545454545454,0.1709380081825431,0.4687373737373731,21.0,0.0,0.0,,0.7851851851851852,389.0,0.1568123393316195,-0.0282776349614395,0.1919244458280358,0.491373893173379,0.4943820224719101,0.0235955056179775,0.4370786516853933,1,1,1,0.0,2.949390006644913
Q07065,602,0.2807308970099668,-0.0282392026578073,0.1261270256755577,0.4219269102990057,106.0,0.1415094339622641,0.0849056603773584,0.2385499279683818,0.3768343815513628,21.0,0.0,0.0,,0.7031746031746032,475.0,0.3242105263157894,-0.0547368421052631,0.1108596119994709,0.4195555555555554,0.1760797342192691,0.0348837209302325,0.7890365448504983,1,1,1,0.0332225913621262,2.7795964912578244
Q07954,4544,0.2372359154929577,-0.0391725352112676,0.1908025527749503,0.4432438380281817,100.0,0.27,-0.05,0.2296807838740022,0.4067777777777779,25.0,0.0,0.0,,0.7786666666666665,4400.0,0.2388636363636363,-0.0393181818181818,0.1896047178368305,0.4409267676767672,0.0220070422535211,0.0055017605633802,0.9683098591549296,1,1,1,0.0,3.6574383227029625
Q08174,1060,0.2235849056603773,-0.0424528301886792,0.1772168117484763,0.453763102725369,187.0,0.2352941176470588,0.053475935828877,0.274214976588006,0.3727866904337489,21.0,0.0,0.0,,0.8396825396825397,795.0,0.2327044025157232,-0.0716981132075471,0.1478816194899014,0.4577078965758197,0.1764150943396226,0.0198113207547169,0.75,1,1,1,0.0,3.0253058652647704
Q08345,913,0.208105147864184,-0.0065717415115005,0.1688296116466033,0.472398685651698,475.0,0.2126315789473684,-0.0021052631578947,0.1736407035439628,0.4620116959064319,21.0,0.0,0.0,,0.8862433862433862,397.0,0.2191435768261964,-0.0075566750629722,0.1674449058628284,0.4541841589700526,0.52026286966046,0.0230010952902519,0.4348302300109529,1,1,1,0.0,2.960470777534299
Q08554,894,0.2427293064876957,-0.0324384787472035,0.184407054346498,0.4509197116579675,180.0,0.2555555555555555,-0.0333333333333333,0.2133926843560167,0.4198765432098758,23.0,0.0,0.0,,0.7908212560386472,557.0,0.2423698384201077,-0.0556552962298025,0.1658712372856492,0.4402952323957719,0.2013422818791946,0.0257270693512304,0.6230425055928411,1,1,1,0.0,2.951337518795918
Q10589,180,0.2333333333333333,-0.0222222222222222,0.1472403990426817,0.5032098765432088,20.0,0.35,-0.05,0.1933552242894435,0.3944444444444445,28.0,0.0714285714285714,0.0714285714285714,0.2862451804710363,0.7869047619047617,113.0,0.2920353982300885,-0.0442477876106194,0.1381852252535638,0.4213372664700096,0.1111111111111111,0.1555555555555555,0.6277777777777778,1,1,1,0.0,2.255272505103306
Q12846,297,0.3131313131313131,-0.0168350168350168,0.2024223605217412,0.4320613542835756,275.0,0.3381818181818182,-0.0181818181818181,0.1990911492117099,0.4013333333333337,21.0,0.0,0.0,,0.8333333333333331,,,,,,0.925925925925926,0.0707070707070707,,1,1,0,0.0,2.4727564493172123
Q12879,1464,0.2233606557377049,-0.0047814207650273,0.1773403109292887,0.456360048573154,663.0,0.2579185520361991,0.0196078431372549,0.1658879392797012,0.3913859560918373,62.0,0.032258064516129,0.0,1.0,0.7136200716845876,702.0,0.2150997150997151,-0.0327635327635327,0.1856306505697256,0.4870686926242487,0.4528688524590163,0.0423497267759562,0.4795081967213114,3,3,2,0.0,3.165541076722373
Q13018,1463,0.215311004784689,-0.0307587149692412,0.1727196240860236,0.4505430242272338,45.0,0.2222222222222222,0.0,0.2955489403926571,0.4439506172839507,21.0,0.0,0.0,,0.8153439153439153,1377.0,0.2207697893972403,-0.0334059549745824,0.1713336675799328,0.4418865488582272,0.0307587149692412,0.0143540669856459,0.9412166780587832,1,1,1,0.0,3.1652443261253107
Q13021,153,0.0784313725490196,-0.0130718954248366,0.1260090548872571,0.5959331880900509,,,,,,84.0,0.0119047619047619,-0.0119047619047619,1.0,0.691137566137566,,,,,,,0.5490196078431373,,0,4,0,0.0,2.184691430817599
Q13291,335,0.1880597014925373,0.0149253731343283,0.1488397055452515,0.4775124378109458,77.0,0.2077922077922078,0.0259740259740259,0.2800405389452524,0.4294372294372296,21.0,0.0,0.0,,0.7857142857142856,217.0,0.2073732718894009,0.0138248847926267,0.1185813092912293,0.448847926267281,0.2298507462686567,0.0626865671641791,0.6477611940298508,1,1,1,0.0,2.525044807036845
Q13308,1070,0.2214953271028037,-0.0046728971962616,0.186696432661871,0.457279335410179,345.0,0.2608695652173913,0.0,0.2215060955804287,0.4439291465378427,21.0,0.0,0.0,,0.7370370370370369,674.0,0.2121661721068249,-0.0133531157270029,0.159870539963466,0.4519452687108478,0.322429906542056,0.019626168224299,0.6299065420560748,1,1,1,0.0,3.0293837776852097
Q13332,1948,0.2227926078028747,-0.0102669404517453,0.1848976333742208,0.4557551905087887,645.0,0.2387596899224806,-0.0062015503875968,0.1576970021811742,0.443014642549526,21.0,0.0,0.0,,0.8497354497354495,1253.0,0.2234636871508379,-0.0127693535514764,0.1986529855185449,0.4507493127604849,0.3311088295687885,0.0107802874743326,0.643223819301848,1,1,1,0.0,3.2895889525425965
Q13423,1086,0.1537753222836095,0.0046040515653775,0.1666044518533314,0.5332310210763241,17.0,0.1764705882352941,-0.0588235294117647,0.3519675862088057,0.5058823529411766,289.0,0.0069204152249134,-0.0069204152249134,0.5412186238852873,0.6598231449442525,,,,,,0.0156537753222836,0.2661141804788213,,1,14,0,0.0,3.035829825252828
Q13505,466,0.2188841201716738,0.0343347639484978,0.226779766758836,0.4514306151645193,,,,,,21.0,0.0,0.0,,0.7412698412698412,,,,,,,0.0450643776824034,,0,1,0,0.0,2.66838591669
Q13507,921,0.2442996742671009,-0.007600434310532,0.221418216921456,0.4841476655808902,673.0,0.2838038632986627,-0.0044576523031203,0.2351165916458559,0.4486874690440798,133.0,0.075187969924812,0.0,0.2228407218359391,0.671929824561404,115.0,0.208695652173913,-0.0347826086956521,0.1766710059086614,0.4744927536231881,0.7307274701411509,0.1444082519001086,0.1248642779587405,4,6,3,0.0,2.964259630196849
Q13724,837,0.1935483870967742,0.007168458781362,0.1735879695573874,0.4712730651798749,38.0,0.4210526315789473,0.2105263157894736,0.118133926760334,0.3362573099415205,21.0,0.0,0.0,,0.6925925925925924,778.0,0.1876606683804627,-0.0025706940874035,0.1771837015195239,0.4718937446443872,0.045400238948626,0.025089605734767,0.929510155316607,1,1,1,0.0,2.92272545799326
Q13733,1029,0.2128279883381924,-0.0068027210884353,0.1809970976709549,0.5046431270921017,711.0,0.250351617440225,0.0,0.1760266826747324,0.4627441787779344,238.0,0.0966386554621848,-0.0042016806722689,0.2261929540292929,0.6381886087768425,80.0,0.225,-0.075,0.1741244856955084,0.4797222222222222,0.6909620991253644,0.2312925170068027,0.0777453838678328,6,10,5,0.0,3.012415374762433
Q14118,895,0.2145251396648044,0.0067039106145251,0.2167198260164502,0.4584481688392304,120.0,0.2583333333333333,-0.0083333333333333,0.2940332813516425,0.3819444444444443,26.0,0.0,0.0,,0.7568376068376067,96.0,0.28125,-0.0520833333333333,0.1561973262580255,0.4296296296296297,0.1340782122905028,0.0290502793296089,0.1072625698324022,1,1,1,0.0,2.951823035315912
Q14318,412,0.2524271844660194,-0.058252427184466,0.3380215020034708,0.4697411003236256,,,,,,21.0,0.0,0.0,,0.7259259259259259,,,,,,,0.0509708737864077,,0,1,0,0.0776699029126213,2.6148972160331345
Q14332,565,0.1610619469026548,0.0123893805309734,0.1347333054938242,0.5156932153392328,84.0,0.2857142857142857,0.0952380952380952,0.15041166780678,0.4125661375661378,147.0,0.0136054421768707,0.0136054421768707,0.53113873490461,0.6899470899470899,311.0,0.1993569131832797,-0.0192926045016077,0.1195160002726851,0.4563415505537689,0.1486725663716814,0.2601769911504424,0.5504424778761062,4,7,4,0.0,2.7520484478194387
Q14416,872,0.1834862385321101,0.0114678899082568,0.1457953728867906,0.5109454638124363,104.0,0.2211538461538461,0.1057692307692307,0.1467490222057786,0.4206196581196579,155.0,0.0129032258064516,0.0129032258064516,0.5322323241002572,0.7103942652329748,595.0,0.226890756302521,-0.0050420168067226,0.1325331163683618,0.4674136321195137,0.1192660550458715,0.1777522935779816,0.6823394495412844,4,7,4,0.0,2.940516484932567
Q14432,1141,0.2199824715162138,-0.0236634531113058,0.2449974745069459,0.4659752653617695,,,,,,126.0,0.0476190476190476,0.0158730158730158,0.3207639104225628,0.69047619047619,,,,,,,0.1104294478527607,,0,6,0,0.0,3.0572856444182146
Q14643,2758,0.2559825960841189,-0.0224800580130529,0.1595232103723552,0.4650551929739619,2490.0,0.2666666666666666,-0.0200803212851405,0.1587200497333674,0.4507228915662524,126.0,0.0238095238095238,-0.0079365079365079,0.6415409196365884,0.7292768959435624,142.0,0.2746478873239437,-0.0774647887323943,0.17040967990917,0.4819248826291087,0.9028281363306744,0.0456852791878172,0.0514865844815083,4,6,3,0.0,3.440594261839831
Q14739,615,0.2146341463414634,0.032520325203252,0.1622080458548367,0.4938211382113822,,,,,,168.0,0.0416666666666666,-0.0178571428571428,0.2565738697131347,0.6944444444444443,211.0,0.3412322274881517,0.0568720379146919,0.1623756092946147,0.380252764612954,,0.2731707317073171,0.3430894308943089,0,8,1,0.0,2.788875115775417
Q14789,3259,0.3402884320343664,-0.0629027308990487,0.1251673972406931,0.3959053561078689,3235.0,0.3428129829984544,-0.0633693972179289,0.1247787677583208,0.3933573759230507,21.0,0.0,0.0,,0.7724867724867723,3.0,0.0,0.0,,0.5074074074074073,0.992635777845965,0.0064436943847806,0.0009205277692543,1,1,1,0.0,3.513084360465144
Q14957,1233,0.1711273317112733,0.0121654501216545,0.1798082936584563,0.4933495539334929,435.0,0.1770114942528735,0.0482758620689655,0.19207268031034,0.4421200510855696,62.0,0.032258064516129,-0.032258064516129,0.3365086732182628,0.7317204301075267,704.0,0.1860795454545454,-0.0071022727272727,0.1684656526598512,0.4962436868686852,0.3527980535279805,0.0502838605028386,0.5709651257096513,3,3,2,0.0,3.0909630765957314
Q14BN4,828,0.323671497584541,-0.036231884057971,0.1145219148032988,0.4102657004830932,802.0,0.3329177057356609,-0.0386533665835411,0.114036523968038,0.4021335550013874,42.0,0.2857142857142857,-0.0476190476190476,0.1561223143159695,0.4976190476190478,5.0,0.2,0.2,,0.4266666666666666,0.9685990338164252,0.0507246376811594,0.0060386473429951,1,2,1,0.0,2.9180303367848803
Q14DG7,1078,0.2309833024118738,-0.0584415584415584,0.2012169859124717,0.4690785405071096,154.0,0.2792207792207792,-0.0584415584415584,0.2464465175033492,0.4048340548340552,21.0,0.0,0.0,,0.8042328042328043,903.0,0.2281284606866002,-0.0598006644518272,0.1935263227931919,0.4722406792174245,0.1428571428571428,0.0194805194805194,0.8376623376623377,1,1,1,0.0,3.03261876085072
Q15005,226,0.2566371681415929,0.0176991150442477,0.1173998243863195,0.4812192723697152,179.0,0.3072625698324022,0.0279329608938547,0.1178672795270273,0.4349472377405343,42.0,0.0238095238095238,-0.0238095238095238,0.9999999999999998,0.6970899470899472,4.0,0.5,0.0,,0.2277777777777777,0.7920353982300885,0.1858407079646017,0.0176991150442477,2,2,1,0.0,2.3541084391474008
Q15303,1308,0.2194189602446483,-0.014525993883792,0.1853125467081452,0.4573224600747537,633.0,0.2575039494470774,-0.0142180094786729,0.2123328077190744,0.4363173600140444,24.0,0.0,0.0,,0.7851851851851851,626.0,0.194888178913738,-0.0159744408945686,0.1470882915435896,0.4616258430954924,0.4839449541284403,0.018348623853211,0.4785932721712538,1,1,1,0.0,3.1166077439882485
Q15388,145,0.2689655172413793,0.0206896551724137,0.2063733634473913,0.4640613026819919,121.0,0.3140495867768595,0.0165289256198347,0.2055752406386672,0.4271808999081722,18.0,0.0,0.0,,0.7191358024691358,6.0,0.1666666666666666,0.1666666666666666,0.0769230769230771,0.4425925925925925,0.8344827586206897,0.1241379310344827,0.0413793103448275,1,1,1,0.0,2.161368002234975
Q15620,311,0.0868167202572347,0.0096463022508038,0.211157336055435,0.5973919256877459,66.0,0.2121212121212121,0.0909090909090909,0.224462621480183,0.4951178451178452,146.0,0.0273972602739726,-0.0136986301369863,0.4525098427913228,0.6661339421613395,99.0,0.0909090909090909,-0.0101010101010101,0.3270561911264446,0.5641975308641978,0.2122186495176848,0.4694533762057878,0.3183279742765273,4,7,4,0.0,2.492760389026837
Q15836,100,0.24,0.02,0.2519715270777606,0.4934444444444446,76.0,0.3157894736842105,0.0263157894736842,0.2373895564341006,0.3967836257309937,21.0,0.0,0.0,,0.8407407407407408,,,,,,0.76,0.21,,1,1,0,0.0,2.0
Q16570,336,0.0892857142857142,-0.0119047619047619,0.262484416810697,0.5782738095238097,68.0,0.1470588235294117,0.088235294117647,0.2412331300347195,0.456535947712418,150.0,0.0133333333333333,-0.0133333333333333,0.5752586995350352,0.6953333333333332,118.0,0.1525423728813559,-0.0677966101694915,0.265456011840042,0.4996233521657252,0.2023809523809523,0.4464285714285714,0.3511904761904761,4,7,4,0.0,2.526339277389844
Q16623,288,0.3541666666666667,-0.0416666666666666,0.2313551117513182,0.4344907407407404,265.0,0.3849056603773585,-0.0452830188679245,0.2185911540052854,0.4023899371069186,21.0,0.0,0.0,,0.8089947089947087,,,,,,0.9201388888888888,0.0729166666666666,,1,1,1,0.0,2.459392487759231
Q16635,262,0.1908396946564885,0.0229007633587786,0.1494532030376038,0.4874469889737063,,,,,,,,,,,241.0,0.2074688796680498,0.0248962655601659,0.1492306117320106,0.4750115260488692,,,0.9198473282442748,0,0,2,0.0,2.418301291319745
Q16653,247,0.2145748987854251,0.020242914979757,0.2047056371692148,0.5127755285650025,35.0,0.2857142857142857,0.1142857142857142,0.2753187628158718,0.4587301587301587,42.0,0.0,0.0,,0.7801587301587304,141.0,0.2978723404255319,0.0,0.2027039073085842,0.4233254531126876,0.1417004048582996,0.1700404858299595,0.5708502024291497,1,2,2,0.0,2.392696953259666
Q16720,1220,0.2360655737704918,-0.0196721311475409,0.1793703323176833,0.4854918032786869,902.0,0.2804878048780488,-0.0099778270509977,0.1706667932920387,0.4432249322493206,210.0,0.0761904761904762,-0.019047619047619,0.2370176944408344,0.638253968253968,108.0,0.1759259259259259,-0.1018518518518518,0.3044905038331251,0.5414609053497943,0.739344262295082,0.1721311475409836,0.0885245901639344,6,10,5,0.0,3.0863598306747484
Q16790,459,0.2222222222222222,-0.074074074074074,0.2257525317396272,0.4603727910917465,24.0,0.3333333333333333,0.1666666666666666,0.3636546153727353,0.3472222222222222,21.0,0.0,0.0,,0.7677248677248676,377.0,0.2493368700265252,-0.1007957559681697,0.2032914222350781,0.432478632478633,0.0522875816993464,0.0457516339869281,0.8213507625272332,1,1,1,0.0,2.661812685537261
Q16799,776,0.2448453608247422,-0.0695876288659793,0.1593429941322657,0.4502434135166079,,,,,,42.0,0.0,0.0,,0.7166666666666668,,,,,,,0.0541237113402061,,0,2,0,0.0,2.8898617212581885
Q16891,758,0.2704485488126649,-0.0118733509234828,0.1314825926784301,0.4483729111697456,,,,,,19.0,0.0,0.0,,0.67953216374269,694.0,0.2853025936599423,-0.0230547550432276,0.1246409847100607,0.4384245917387123,,0.025065963060686,0.9155672823218998,0,1,1,0.0,2.8796692056320534
Q3ZCQ8,353,0.235127478753541,0.0084985835694051,0.2139258300300823,0.4578533207428385,,,,,,21.0,0.0,0.0,,0.7084656084656084,267.0,0.2584269662921348,-0.0187265917602996,0.2067844733612138,0.4467748647523921,,0.0594900849858356,0.7563739376770539,0,1,1,0.0,2.5477747053878224
Q4G0T1,1027,0.189873417721519,-0.0223953261927945,0.170109620635963,0.4946121389159387,100.0,0.27,-0.15,0.2247092606596186,0.4623333333333336,21.0,0.0,0.0,,0.7846560846560847,887.0,0.1882750845546787,-0.0101465614430665,0.1555616857100787,0.4886383565075789,0.0973709834469328,0.0204479065238558,0.8636806231742941,1,1,1,0.0,3.0115704435972783
Q50LG9,513,0.1871345029239766,0.023391812865497,0.2224342731269893,0.5005414771496646,,,,,,21.0,0.0,0.0,,0.8100529100529099,,,,,,,0.0409356725146198,,0,1,0,0.0,2.710117365111816
Q53EP0,1204,0.2034883720930232,-0.0224252491694352,0.2119296443817805,0.4546142488002954,,,,,,21.0,0.0,0.0,,0.7608465608465609,,,,,,,0.0174418604651162,,0,1,0,0.0166112956810631,3.0806264869218056
Q53GQ0,312,0.2051282051282051,0.032051282051282,0.1898115992458781,0.511965811965811,,,,,,63.0,0.0,0.0,,0.6347442680776013,,,,,,,0.2019230769230769,,0,3,0,0.0,2.494154594018443
Q53TN4,286,0.1223776223776223,0.0104895104895104,0.1968728592417103,0.5634809634809632,87.0,0.2298850574712643,0.0229885057471264,0.2365158063839088,0.3951468710089398,153.0,0.0326797385620915,0.0326797385620915,0.2202099660128784,0.7014524328249822,46.0,0.217391304347826,-0.0869565217391304,0.1350445926840657,0.4229468599033817,0.3041958041958042,0.534965034965035,0.1608391608391608,4,6,3,0.0,2.456366033129043
Q5BJH7,314,0.1464968152866242,0.019108280254777,0.2349506012510528,0.5391365888181183,192.0,0.1979166666666666,0.03125,0.2616933787965553,0.4645254629629628,105.0,0.0380952380952381,0.0,0.5508932280847528,0.6899470899470904,15.0,0.2,-0.0666666666666666,0.1592453816660857,0.4488888888888889,0.6114649681528662,0.3343949044585987,0.0477707006369426,3,5,1,0.0,2.496929648073215
Q5H9S7,520,0.225,-0.0057692307692307,0.2277407267387721,0.4776068376068366,,,,,,42.0,0.0714285714285714,0.0238095238095238,0.627988527269497,0.6830687830687832,,,,,,,0.0807692307692307,,0,2,0,0.0,2.716003343634799
Q5J8M3,183,0.1693989071038251,0.0163934426229508,0.1610349933459905,0.512932604735884,72.0,0.2638888888888889,0.0138888888888888,0.1929406995752173,0.4202160493827161,64.0,0.09375,0.0625,0.151770500016787,0.6074652777777777,46.0,0.1304347826086956,-0.0434782608695652,0.2148695211683161,0.5222222222222224,0.3934426229508196,0.3497267759562841,0.2513661202185792,2,3,2,0.0,2.2624510897304293
Q5JPE7,1267,0.2044198895027624,-0.0228887134964483,0.1747714589633204,0.4858721389108126,91.0,0.2087912087912088,0.0329670329670329,0.3400883787689239,0.4772893772893772,21.0,0.0,0.0,,0.6476190476190475,1124.0,0.2135231316725978,-0.0284697508896797,0.1620591223276709,0.4787366548042725,0.0718232044198895,0.0165745856353591,0.8871349644830308,1,1,1,0.0,3.102776614883441
Q5JRA6,1907,0.3104352385946513,-0.0713162034609334,0.1684905597988783,0.4013925304433912,710.0,0.3028169014084507,0.0014084507042253,0.1387147424407162,0.3972769953051633,21.0,0.0476190476190476,0.0476190476190476,0.820564139220322,0.6894179894179894,1133.0,0.3292144748455428,-0.1244483671668137,0.1732689241928559,0.3891536726488183,0.3723125327739905,0.0110120608285264,0.5941269008914526,1,1,2,0.0,3.280350693046006
Q5JTH9,1297,0.2552043176561295,0.0177332305319969,0.2536354886390711,0.4749593078043319,,,,,,21.0,0.0,0.0,,0.7275132275132276,,,,,,,0.0161912104857363,,0,1,0,0.0,3.11293997608408
Q5R3F8,820,0.2036585365853658,0.0012195121951219,0.1747241260803218,0.4699457994579961,402.0,0.2462686567164179,0.0074626865671641,0.1782679260529253,0.4371199557766715,21.0,0.0,0.0,,0.7455026455026454,375.0,0.1733333333333333,-0.0133333333333333,0.1684424132736039,0.4790814814814825,0.4902439024390244,0.0256097560975609,0.4573170731707317,1,1,1,0.0,2.9138138523837167
Q5SGD2,360,0.275,-0.025,0.1411522243210709,0.4693518518518524,318.0,0.2924528301886792,-0.0283018867924528,0.1343394055985003,0.4518169112508742,17.0,0.0,0.0,,0.6862745098039217,25.0,0.24,0.0,0.3864441819255759,0.5448888888888888,0.8833333333333333,0.0472222222222222,0.0694444444444444,1,1,1,0.0,2.5563025007672877
Q5SNT2,666,0.1651651651651651,0.036036036036036,0.2145513648991859,0.4791124457791116,,,,,,102.0,0.0392156862745098,0.0,0.4176316420569392,0.6838779956427014,563.0,0.1865008880994671,0.0408525754884547,0.2207980369550732,0.442865600947306,,0.1531531531531531,0.8453453453453453,0,5,5,0.0,2.823474229170301
Q5T848,1215,0.2337448559670782,0.0098765432098765,0.1921546502130967,0.4465569272976643,601.0,0.2945091514143095,0.0183028286189683,0.200215953298974,0.3838417452394145,155.0,0.0709677419354838,0.0064516129032258,0.2640340423757579,0.67921146953405,436.0,0.2201834862385321,0.0,0.1798336497241607,0.4372579001019372,0.4946502057613168,0.1275720164609053,0.3588477366255144,4,7,4,0.0,3.084576277934331
Q5T8D3,534,0.2677902621722846,-0.0393258426966292,0.1893927531958161,0.4134415314190606,,,,,,21.0,0.0,0.0,,0.6619047619047617,,,,,,,0.0393258426966292,,0,1,0,0.0,2.727541257028556
Q5T9A4,648,0.2746913580246913,0.0246913580246913,0.1321856584071176,0.4363683127572029,,,,,,,,,,,629.0,0.2829888712241653,0.0254372019077901,0.1320821288757929,0.428740505211095,,,0.970679012345679,0,0,2,0.0,2.8115750058705933
Q5TF21,947,0.2956705385427666,-0.0147835269271383,0.1815379188446761,0.4078493488208375,,,,,,21.0,0.0,0.0,,0.756084656084656,,,,,,,0.0221752903907074,,0,1,0,0.0327349524815205,2.976349979003273
Q5VU65,1888,0.1859110169491525,-0.0015889830508474,0.1621933275824515,0.5055849811676116,,,,,,21.0,0.0,0.0,,0.716931216931217,,,,,,,0.0111228813559322,,0,1,0,0.0,3.27600198996205
Q5VUB5,890,0.2089887640449438,-0.0157303370786516,0.1955789293622848,0.4479650436953809,566.0,0.2561837455830388,-0.0300353356890459,0.1983239321601754,0.4039065567334126,21.0,0.0,0.0,,0.8407407407407406,282.0,0.1382978723404255,0.0035460992907801,0.1920529681136475,0.4946020488573663,0.6359550561797753,0.0235955056179775,0.3168539325842696,1,1,1,0.0,2.949390006644913
Q69YW2,141,0.1276595744680851,0.0,0.0973793581159086,0.5747044917257684,,,,,,42.0,0.0238095238095238,0.0238095238095238,0.9999999999999996,0.6886243386243388,,,,,,,0.2978723404255319,,0,2,0,0.0,2.14921911265538
Q6DD88,541,0.2236598890942698,-0.0277264325323475,0.1699724257116051,0.4751078250154035,498.0,0.2409638554216867,-0.0281124497991967,0.1700227754449965,0.4553324408746082,42.0,0.0,0.0,,0.7182539682539683,,,,,,0.9205175600739371,0.077634011090573,,2,2,0,0.0,2.733197265106569
Q6ISU1,281,0.1316725978647686,-0.0035587188612099,0.1836410595971934,0.5013048635824422,114.0,0.1666666666666666,0.043859649122807,0.1849347476497326,0.4359649122807021,21.0,0.1428571428571428,0.0476190476190476,0.5602701674846032,0.7328042328042328,123.0,0.1219512195121951,-0.056910569105691,0.1836692798434382,0.492682926829268,0.4056939501779359,0.0747330960854092,0.4377224199288256,1,1,1,0.0711743772241993,2.44870631990508
Q6MZM0,1159,0.2226056945642795,-0.0120793787748058,0.1652278622569907,0.4602722653628612,24.0,0.1666666666666666,0.0,0.2539464653397392,0.4657407407407407,21.0,0.0,0.0,,0.8349206349206348,1090.0,0.2311926605504587,-0.0146788990825688,0.1644795125181355,0.4499592252803274,0.0207075064710957,0.0181190681622088,0.9404659188955996,1,1,1,0.0,3.064083435963596
Q6NUK1,477,0.2368972746331236,-0.0062893081761006,0.1577298076161693,0.4769159096203107,,,,,,110.0,0.0545454545454545,0.0181818181818181,0.2989355781972572,0.5819191919191922,255.0,0.3058823529411765,-0.0705882352941176,0.1428138015309871,0.4359477124183009,,0.230607966457023,0.5345911949685535,0,6,4,0.0,2.678518379040114
Q6P1M0,643,0.2208398133748056,0.015552099533437,0.1562883115914305,0.4913081043718683,,,,,,41.0,0.073170731707317,0.024390243902439,0.5029955555178011,0.6306233062330624,,,,,,,0.0637636080870917,,0,2,0,0.0,2.808210972924222
Q6P995,826,0.2203389830508474,0.009685230024213,0.1739262460155525,0.451103040086092,452.0,0.2676991150442478,0.0022123893805309,0.1762983597102881,0.4046705998033422,21.0,0.0,0.0,,0.7941798941798942,321.0,0.1713395638629283,0.0031152647975077,0.168727698726563,0.4767047421253029,0.5472154963680388,0.0254237288135593,0.3886198547215496,1,1,1,0.0375302663438256,2.9169800473203824
Q6P9B9,1019,0.1579980372914622,-0.0088321884200196,0.1653813337379277,0.512114273252646,,,,,,63.0,0.0634920634920634,0.0,0.2543764457263615,0.6707231040564371,,,,,,,0.0618253189401373,,0,3,0,0.0,3.0081741840064264
Q6PCB7,646,0.2043343653250774,0.0154798761609907,0.1603383059424981,0.5059339525283809,612.0,0.2140522875816993,0.0147058823529411,0.1612195349452815,0.4986020334059537,21.0,0.0,0.0,,0.6756613756613755,13.0,0.0769230769230769,0.0769230769230769,0.7767153607791059,0.5769230769230768,0.9473684210526316,0.0325077399380804,0.0201238390092879,1,1,1,0.0,2.810232517995084
Q6UW02,462,0.2251082251082251,-0.0173160173160173,0.1733668192754356,0.4849446849446854,,,,,,21.0,0.0,0.0,,0.7455026455026452,,,,,,,0.0454545454545454,,0,1,0,0.0,2.6646419755561257
Q6UWU4,347,0.2190201729106628,-0.0115273775216138,0.1855085658286816,0.4755683637528024,58.0,0.2758620689655172,-0.0344827586206896,0.0909746468229827,0.4310344827586208,21.0,0.0476190476190476,0.0476190476190476,0.9509264859515036,0.7507936507936508,268.0,0.2201492537313432,-0.0111940298507462,0.2182180886530282,0.463640132669984,0.1671469740634005,0.0605187319884726,0.7723342939481268,1,1,1,0.0,2.5403294747908736
Q6UXV4,268,0.208955223880597,0.0522388059701492,0.1772816786481463,0.472595356550581,,,,,,37.0,0.027027027027027,0.027027027027027,0.7811718200165277,0.6486486486486485,196.0,0.2397959183673469,0.0255102040816326,0.158886539875555,0.4340136054421772,,0.1380597014925373,0.7313432835820896,0,2,2,0.0,2.428134794028789
