UniProt_ID,PICNIC_score,PICNIC_GO_score,PSAP_score,PSPHunter_prob,PSPire_score,FuzDrop_pLLPS,catGRANULE_score,PLAAC_NLLR,PScore_score,ESpritz_score,SEG_score,SaPS_score,PdPS_score,DeepPhase_score,PDL_score,RY_score,ParSe2_score,LLPhyScore_score,TMD_count,is_membrane_protein,label_all,label_mem,label_mem_bg,label_mem_fixed,label_mem_singlepass_bg,label_mem_multipass_bg
Q86WQ0,0.2269925969,0.0906854421,0.000833333,0.115,0.034683283,0.14,-0.24544,-0.202,,0.0,0.0,0.0559231415390968,0.0589025542140007,0.13,0.033201892,0.079136690647482,3.071422699071059,-96.0,0,False,0,0,,0,,
Q8TAA9,0.2269610878,0.0937855973,0.0,0.284,0.09329124,0.46,0.0441221,-0.136,1.44,0.099236641221374,0.1125954198473282,0.3797394633293152,0.2108519375324249,0.55,0.1402616,0.1183206106870229,27.453126284722327,-792.0,4,True,0,0,0,0,,0
Q9BWM7,0.2269361486,0.0723720319,0.0,0.422,0.023108287,0.12,-0.394632,-0.172,-0.73,0.0,0.0467289719626168,0.0553898885846138,0.0692425221204757,0.02,0.020172559,0.087227414330218,8.397524523650755,-361.0,4,True,0,1,1,1,1,1
Q96BM1,0.2268778546,0.1772463846,0.0,0.105,0.007270445,0.69,0.101705,-0.296,-0.05,0.0,0.1861198738170347,0.0586186870932579,0.0326424799859523,0.34,0.09907458,0.1356466876971608,10.407023452460002,-460.0,0,False,0,0,,0,,
Q9Y2Q3,0.2268214295,0.1357991719,0.0,0.46,0.7623067,0.17,-0.425915,-0.36,1.51,0.0,0.0,0.121924303472042,0.2359773814678192,0.0,0.025528215,0.0752212389380531,0.9805277044254472,-335.0,0,False,0,0,,0,,
Q8IV36,0.2267671444,0.1414029257,0.0,0.158,0.6459505,0.76,0.0250913,-0.233,0.98,0.0,0.016497461928934,0.110160008072853,0.3798229992389679,0.47,0.1490694,0.0748730964467005,24.254264613546702,-954.0,0,False,0,0,,0,,
A6NLI5,0.2265782775,0.2861291012,0.0,0.083,0.01799829,0.24,-0.428724,-0.205,1.58,0.0,0.0577777777777777,0.051589585840702,0.0303527768701314,0.32,0.39057854,0.0777777777777777,11.753883630075684,-479.0,0,False,0,0,,0,,
A0A1B0GTE1,0.2265531222,0.1103995997,,,,,,,,,,,,,,,,,0,False,0,0,,0,,
O15488,0.2265114961,0.2929561419,0.0,0.185,0.08435273,0.82,0.00940923,-0.011,1.08,0.1437125748502994,0.0698602794411177,0.1563433408737182,0.2496988773345947,0.7,0.18033628,0.0578842315369261,92.66721262646826,-287.0,0,False,0,0,,0,,
P0DMQ9,0.2265018114,,0.000833333,0.162,0.0006087264,0.66,-0.646688,-0.591,-0.32,0.6149068322981367,0.062111801242236,0.0553104691207408,0.2331925183534622,0.1,0.0818202,0.0807453416149068,13.36826531163348,-104.0,0,False,0,0,,0,,
Q9Y2M2,0.2264836395,0.0733268187,0.0,0.097,0.014459101,0.17,-0.208294,-0.307,1.63,0.0,0.0453257790368272,0.0565964505076408,0.1765366941690445,0.21,0.067566305,0.1226666666666666,14.06755464897748,-271.0,0,False,0,0,,0,,
P15848,0.2264447214,0.1408049266,0.0,0.186,0.37705803,0.42,0.606765,-0.2,1.91,0.0,0.1050656660412758,0.048619158565998,0.1427674293518066,0.21,0.053510346,0.099437148217636,35.84181981151584,-490.0,0,False,0,0,,0,,
Q9UKZ4,0.2264363015,0.1055841497,0.0,0.595,0.0020347352,0.78,1.38441,-0.023,3.61,0.0227522935779816,0.0330275229357798,0.2693882584571838,0.0782602354884147,0.73,0.54538774,0.0946788990825688,268.1888639053193,-1623.0,1,True,0,0,0,0,0,
Q5TA78,0.2264356828,0.1112341148,,0.24,0.2714156,0.97,0.251615,-0.203,,1.0,0.9191919191919192,0.3856920897960663,0.2527254223823547,0.54,0.9186934,0.0505050505050505,107.44036953173644,85.0,0,False,0,0,,0,,
O00767,0.2264112244,0.0754607922,0.000833333,0.235,0.06490528,0.25,-0.00738363,-0.271,-0.59,0.0,0.0334261838440111,0.1130254119634628,0.0767493918538093,0.14,0.019651743,0.1225626740947075,22.04848527297266,-545.0,4,True,0,1,1,1,1,1
Q7L3V2,0.2263521838,0.1635133743,0.0,0.236,0.0003384789,0.95,-0.239233,-0.221,2.28,0.2307692307692307,0.0412087912087912,0.0728144794702529,0.0328408256173133,0.94,0.26172695,0.0769230769230769,54.215918445104855,-135.0,0,False,0,0,,0,,
Q9UL59,0.2263072008,0.2612091044,0.0,0.403,0.018492255,0.18,1.33198,-0.154,0.51,0.0,0.0,0.1091435104608535,0.4214999675750732,0.3,0.72395015,0.1122112211221122,61.2335254927858,-150.0,0,False,0,0,,0,,
Q6ZUB0,0.2261889832,0.1682004574,,0.4,0.0010760056,0.98,0.213456,-0.117,1.12,0.0,0.1352235550708833,0.0640216246247291,0.0328103974461555,1.0,0.4250388,0.0556161395856052,138.86353526953323,-613.0,1,True,0,0,0,0,0,
Q8TBP0,0.2260420958,0.1300496508,0.0,0.227,0.14948094,0.84,0.508098,-0.251,2.03,0.0417209908735332,0.1108213820078226,0.1415384709835052,0.4057407975196838,0.98,0.09109191,0.1003911342894393,99.73364352064176,-564.0,0,False,0,0,,0,,
Q96BQ3,0.2260418153,0.1724996375,0.0,0.087,0.4552533,0.23,-0.183039,-0.409,0.89,0.0,0.0,0.097406655550003,0.0665603652596473,0.13,0.30940184,0.0874439461883408,0.0,-589.0,0,False,0,0,,0,,
Q8TCP9,0.2260379422,0.1563131512,0.0,0.136,0.017325105,0.18,-0.219238,-0.363,-0.96,0.0663176265270506,0.0890052356020942,0.0535740964114666,0.0592108368873596,0.43,0.081916295,0.0715532286212914,10.476313631821595,-852.0,1,True,0,0,0,0,0,
P24310,0.225927433,0.0665990085,,0.069,0.29802167,0.12,-0.604118,-0.386,,0.7088607594936709,0.0,0.1071255654096603,0.1860904842615127,0.06,0.019220987,0.1518987341772152,0.0,-103.0,1,True,0,0,0,0,0,
P06276,0.2259174338,0.2968002457,0.0,0.283,0.07358586,0.15,0.872886,-0.152,0.02,0.0,0.0232558139534883,0.0492603406310081,0.1569129675626754,0.15,0.087828286,0.0730897009966777,31.21983735870132,-359.0,0,False,0,0,,0,,
Q99435,0.225888693,0.2290373391,0.000833333,0.402,0.0034543765,0.13,0.289938,-0.265,4.32,0.0,0.017156862745098,0.1645513027906417,0.0442647114396095,0.23,0.4452091,0.0772058823529411,16.553293274852383,-489.0,0,False,0,0,,0,,
Q6UXC1,0.2258572197,0.1031348892,0.0,0.499,0.006558643,0.8,1.06334,-0.199,4.25,0.0,0.0625,0.1417801082134246,0.0860660746693611,0.88,0.18295039,0.0822368421052631,174.1690990480817,-617.0,1,True,0,0,0,0,0,
Q9H1E1,0.2258271569,0.3606111628,0.0,0.054,0.24042383,0.26,-0.779626,-0.273,-0.28,0.0,0.0576923076923076,0.0469624027609825,0.036509733647108,0.1,0.08264351,0.0448717948717948,5.759881725484084,-116.0,0,False,0,0,,0,,
Q68DV7,0.2257188769,0.2314017231,0.000833333,0.357,0.0017250224,0.98,0.213635,-0.036,2.99,0.0676883780332056,0.1455938697318007,0.2555118203163147,0.0449548102915287,1.0,0.25753576,0.0970625798212005,181.6299192884865,-269.0,1,True,0,0,0,0,0,
Q12889,0.2255735703,0.12590361,0.0,0.193,0.020348316,0.7,0.498411,-0.117,0.85,0.0176991150442477,0.0560471976401179,0.0461822971701622,0.0502985715866088,0.76,0.19651929,0.0752212389380531,185.5386923486568,-424.0,0,False,0,0,,0,,
Q96DR5,0.2255728361,0.2268857937,0.0,0.128,0.13467503,0.12,-0.277442,-0.398,-1.13,0.0,0.0602409638554216,0.0771865099668502,0.0326233021914958,0.06,0.11252536,0.0040160642570281,0.0,-368.0,0,False,0,0,,0,,
Q99999,0.2254819333,0.1335069136,0.0,0.068,0.0015405201,0.23,-0.0490717,-0.292,-0.39,0.0,0.0,0.0750706642866134,0.0328135713934898,0.09,0.05745178,0.1158392434988179,0.07060563999405,-591.0,1,True,0,0,0,0,0,
P32927,0.2254422775,0.1024193082,0.005833333,0.504,0.007915674,0.94,0.522996,-0.042,2.99,0.3244147157190635,0.1137123745819397,0.2059689313173294,0.1221557110548019,1.0,0.19663286,0.0735785953177257,203.98176405429007,-169.0,1,True,0,0,0,0,0,
Q9NY46,0.2254216488,0.124194269,0.0,0.416,0.020541873,0.85,0.816463,-0.136,2.47,0.05,0.125,0.0734089314937591,0.1213293224573135,0.51,0.89968956,0.07,200.2095846120248,-2016.0,28,True,0,0,0,0,,0
P20061,0.2254196907,0.1673387916,0.0,0.179,0.022330793,0.13,0.423089,-0.13,0.56,0.0,0.0,0.0647432208061218,0.0825464576482772,0.02,0.05689291,0.069284064665127,16.557878406734112,-293.0,0,False,0,0,,0,,
Q8WWR8,0.2253033647,0.1216156081,0.0,0.321,0.023530515,0.85,0.73967,-0.126,2.46,0.0,0.0640495867768595,0.0539212301373481,0.3168254494667053,0.47,0.048783116,0.1053719008264462,88.2972872114481,-220.0,0,False,0,0,,0,,
Q5T0L3,0.2253018583,0.1746462985,,0.087,0.01971267,0.74,-0.365147,-0.185,0.34,0.0,0.0651340996168582,0.0498994700610637,0.0304133929312229,0.17,0.15098743,0.0957854406130268,21.633428300141723,-173.0,0,False,0,0,,0,,
Q8WWZ4,0.2252483439,0.2725295234,0.0,0.314,0.0023446355,0.22,0.507772,-0.278,0.55,0.0,0.0278677900194426,0.065061941742897,0.0833710804581642,0.29,0.36083946,0.0674011665586519,33.883416953003014,-2097.0,15,True,0,0,0,0,,0
Q9HCQ7,0.2252279128,0.1713182784,0.0,0.09,0.00845451,0.26,-0.263965,-0.21,-0.47,0.0255102040816326,0.0612244897959183,0.0549031123518943,0.1058101207017898,0.11,0.075797394,0.0918367346938775,10.054353128859356,-96.0,0,False,0,0,,0,,
Q96BV0,0.2251870839,0.1792417665,0.0,0.373,0.002448685,0.97,0.932869,-0.126,2.6,0.1191806331471136,0.0931098696461825,0.0639233365654945,0.0789316669106483,0.88,0.51756924,0.1210428305400372,58.51890535391736,-246.0,0,False,0,0,,0,,
Q7Z398,0.2251820798,0.2219548015,0.0,0.337,0.06427438,0.3,0.257872,-0.305,0.13,0.0,0.0734597156398104,0.3917630910873413,0.5658320188522339,0.85,0.8520656,0.1066350710900474,18.10528955889866,-459.0,0,False,0,0,,0,,
Q400G9,0.2251675522,0.1255013895,0.000833333,0.105,0.0016462203,0.59,-0.323034,-0.392,1.93,0.0943775100401606,0.0943775100401606,0.050085574388504,0.0359931327402591,0.45,0.06123852,0.0863453815261044,15.37875410574512,-501.0,0,False,0,0,,0,,
Q9BVV2,0.2250826498,,,0.068,0.018506268,0.15,-0.849918,-0.461,-1.36,0.0,0.040880503144654,0.0474007353186607,0.1130274087190628,0.06,0.119362526,0.0943396226415094,0.0,-508.0,0,False,0,0,,0,,
Q9H2X8,0.225060899,0.2865160828,0.0025,0.124,0.017119456,0.97,0.0745877,-0.139,,0.6615384615384615,0.4076923076923077,0.087302066385746,0.0377842858433723,0.6,0.07000471,0.0153846153846153,14.734888436668736,-40.0,3,True,0,0,0,0,,0
Q3SYB3,0.2249414296,0.1350714893,0.0,0.261,0.00036811308,0.77,0.10997,-0.08,1.38,0.1654676258992805,0.2757793764988009,0.1002118811011314,0.0641957223415374,0.93,0.34797814,0.1294964028776978,39.06731037362491,-345.0,0,False,0,0,,0,,
P0CJ76,0.2249218761,0.1489186403,,0.107,0.17300332,0.06,-3.94774,,,1.0,0.0,0.1663597077131271,0.0773963183164596,0.12,0.036715586,0.1666666666666666,,-34.0,0,False,0,0,,0,,
A0A1W2PQ73,0.2249065008,0.2082509283,,,0.09579087,1.0,0.819893,-0.092,2.65,0.1581920903954802,0.2485875706214689,0.0861053541302681,0.0516555495560169,0.75,0.4197051,0.0790960451977401,78.42831244002043,-147.0,0,False,0,0,,0,,
Q9BZM4,0.2248263109,0.1006438711,,0.021,0.021304956,0.17,-0.534709,-0.375,-0.1,0.0,0.0,0.0898832157254219,0.047427449375391,0.15,0.14841886,0.0860655737704918,0.0,-284.0,0,False,0,0,,0,,
Q8N145,0.2247848615,0.0959294464,0.0,0.114,0.0063464954,0.12,-0.007645,-0.292,0.59,0.0,0.083941605839416,0.0593032017350196,0.0290436949580907,0.07,0.17411008,0.1003649635036496,2.23044747407265,-614.0,0,False,0,0,,0,,
P0CI26,0.2247281268,0.182859291,0.0,0.132,0.050040625,0.13,-0.37026,-0.388,1.63,0.0,0.0221238938053097,0.0529411435127258,0.0448187924921512,0.1,0.31778446,0.084070796460177,0.2244160171767614,-619.0,0,False,0,0,,0,,
Q9P2J2,0.2246731997,0.089265403,0.0,0.454,0.0038950485,0.91,0.666438,-0.178,2.92,0.0644614079728583,0.1314673452078032,0.053616564720869,0.092210479080677,0.96,0.38990584,0.090754877014419,214.4902631439574,-782.0,1,True,0,0,0,0,0,
Q9UHB4,0.2245777898,0.2826331753,0.0,0.147,0.013240254,0.25,-0.00115982,-0.227,1.44,0.0,0.0485762144053601,0.058840025216341,0.0377845987677574,0.36,0.09144262,0.0954773869346733,8.47100513915103,-609.0,0,False,0,0,,0,,
Q6QHF9,0.2245706167,0.142171661,0.0,0.228,0.037244014,0.2,0.507886,-0.235,0.63,0.0,0.0978473581213307,0.0779176652431488,0.0388292782008647,0.07,0.042656235,0.0684931506849315,24.257111600750296,-486.0,0,False,0,0,,0,,
O95154,0.2244276746,0.1037049475,0.0,0.139,0.49996167,0.15,0.131942,-0.261,-0.28,0.0,0.0876132930513595,0.1248426064848899,0.0746848732233047,0.1,0.03138424,0.1027190332326284,4.277918407565043,-405.0,0,False,0,0,,0,,
Q6EBC2,0.2243136609,0.2244148762,0.004166667,0.022,0.11423948,0.25,-1.22929,-0.425,-1.12,0.0,0.0,0.0720562115311622,0.0636308267712593,0.01,0.12817702,0.0426829268292682,1.065292081926693,-231.0,0,False,0,0,,0,,
O75593,0.2242732596,0.2014077245,0.0,0.31,0.0054039704,0.98,0.381204,-0.137,2.86,0.0630136986301369,0.0630136986301369,0.0607979819178581,0.0579279065132141,0.81,0.31337157,0.0958904109589041,86.98027352406322,-91.0,0,False,0,0,,0,,
Q6PID8,0.2242007281,0.1116857098,0.0,0.452,0.13309017,0.24,1.60679,-0.036,1.71,0.0656108597285067,0.1176470588235294,0.11751489341259,0.1299309134483337,0.87,0.13785364,0.1131221719457013,124.7375949466519,-195.0,0,False,0,0,,0,,
Q9BUD6,0.2241457121,0.1676016998,0.0,0.208,0.0032392424,0.39,-0.272427,-0.225,2.08,0.0,0.0755287009063444,0.0505764707922935,0.0683944746851921,0.04,0.26993653,0.0876132930513595,28.14401033743713,-185.0,0,False,0,0,,0,,
Q9H6D8,0.2240954412,0.1860781071,0.001666667,0.159,0.028055986,0.94,0.531017,-0.228,0.6,0.1538461538461538,0.0,0.0578639805316925,0.1756156086921692,0.46,0.25712764,0.0897435897435897,58.40158511120728,-144.0,1,True,0,0,0,0,0,
B7Z6K7,0.2240874699,0.2200947852,0.0,0.488,0.011960695,0.52,1.53385,-0.29,2.12,0.0,0.0140350877192982,0.0825788900256156,0.6559949517250061,0.33,0.84875774,0.095906432748538,111.7758467861614,-236.0,0,False,0,0,,0,,
A6NJG6,0.2240126642,0.2485025557,0.0,0.295,0.02726373,0.43,-0.525512,-0.037,3.23,0.0412698412698412,0.0666666666666666,0.2748324871063232,0.046160876750946,0.95,0.35885802,0.0888888888888888,33.452624329061045,-77.0,0,False,0,0,,0,,
Q8N957,0.2239952333,,0.0,0.154,0.14317355,0.31,0.000604412,-0.144,-0.37,0.0,0.0406290956749672,0.0806488841772079,0.0292973611503839,0.22,0.11782061,0.091743119266055,34.691641862841685,-750.0,0,False,0,0,,0,,
Q8TEY5,0.2239260061,0.2448437287,0.001666667,0.153,0.0029989206,0.84,0.017822,-0.309,1.04,0.0784810126582278,0.0430379746835443,0.0569544956088066,0.0758468955755233,0.86,0.38978562,0.0734177215189873,25.30083235200618,-310.0,1,True,0,0,0,0,0,
A0A0B4J241,0.2237846633,0.0864011301,,,0.05609929,0.1,-0.691235,-0.381,,0.0,0.0,0.0585904233157634,0.0377775952219963,0.01,0.557395,0.0625,1.6469887127972669,-99.0,0,False,0,0,,0,,
Q6ZTN6,0.2237520056,0.1764788306,0.001666667,0.376,0.007835227,0.62,-0.110558,-0.114,0.97,0.11003861003861,0.1583011583011583,0.0638563930988311,0.2121681869029998,0.99,0.32287627,0.0909090909090909,20.05532871408281,-518.0,0,False,0,0,,0,,
Q13449,0.2237265171,0.0944964965,0.0,0.196,0.00635584,0.21,0.0706999,-0.29,0.19,0.0,0.1449704142011834,0.048502393066883,0.0319499000906944,0.03,0.9050155,0.0917159763313609,28.80614461567064,-217.0,0,False,0,0,,0,,
Q86YB7,0.2237042456,0.1273797944,0.0,0.153,0.0016261991,0.2,0.337589,-0.368,-0.97,0.0,0.0445205479452054,0.0852026492357254,0.0461014099419117,0.07,0.025033388,0.1061643835616438,6.583559549574643,-348.0,0,False,0,0,,0,,
Q96MH2,0.2236566075,0.8064890008000001,0.0,0.553,0.8392547,0.99,0.6313,-0.248,3.7,1.0,0.1048951048951049,0.8003242611885071,0.8785616755485535,0.97,0.3523652,0.1293706293706293,55.9135314800234,9.0,0,False,0,0,,0,,
Q6ZT77,0.2236144142,0.4468388064,0.000833333,0.202,0.11512591,0.18,-0.231604,-0.261,-0.66,0.0,0.0,0.0695281848311424,0.0590709447860717,0.03,0.4390056,0.096045197740113,4.040065627003777,-180.0,0,False,0,0,,0,,
P24468,0.2235656931,0.1601816697,0.0025,0.566,0.14827923,0.42,0.0221509,0.311,3.34,0.1400966183574879,0.1328502415458937,0.7802931666374207,0.6018964052200317,0.55,0.97403777,0.0845410628019323,105.22350338868982,-259.0,0,False,0,0,,0,,
P36956,0.2235301857,0.6560455699000001,0.0,0.649,0.062195133,0.99,0.319195,0.048,3.51,0.076721883173496,0.2040104620749782,0.5415559411048889,0.1021570116281509,0.58,0.35196745,0.070619006102877,268.64553682844195,-1013.0,2,True,0,0,0,0,,0
P54829,0.2235066283,0.7724777793000001,0.0,0.25,0.0008329754,0.33,-0.18923,-0.214,0.88,0.1008849557522123,0.1238938053097345,0.0485448725521564,0.0312069207429885,0.98,0.16162574,0.0814159292035398,18.3986457164712,-515.0,2,True,0,0,0,0,,0
Q9GZQ3,0.2234633704,0.161889693,0.0,0.033,0.0053722328,0.34,-0.659348,-0.337,-0.3,0.0,0.0,0.0649681165814399,0.0443451441824436,0.11,0.04002839,0.0892857142857142,1.8417725550375736,-249.0,0,False,0,0,,0,,
Q16589,0.2233946568,0.2521212621,0.0,0.044,0.0077376342,0.18,-0.721178,-0.493,0.83,0.002906976744186,0.1104651162790697,0.0459760800004005,0.169254869222641,0.01,0.30225387,0.0581395348837209,1.814152841584659,-473.0,0,False,0,0,,0,,
Q9NRZ7,0.2233498674,0.0520098942,0.0,0.083,0.007986816,0.11,-0.135633,-0.417,0.16,0.0,0.0452127659574468,0.0641298741102218,0.101549431681633,0.07,0.023579238,0.0904255319148936,0.0,-597.0,2,True,0,0,0,0,,0
Q8IV33,0.2232617911,,0.0,0.313,0.03448604,0.15,-0.00708959,-0.262,0.34,0.0109803921568627,0.0603921568627451,0.060042917728424,0.0374391414225101,0.14,0.10095147,0.0635294117647058,2.123275486072771,-1675.0,0,False,0,0,,0,,
Q8N1D0,0.2232580194,,0.0,0.242,0.0016963001,0.97,0.797285,-0.255,1.25,0.0079051383399209,0.075098814229249,0.0641198605298996,0.072358563542366,0.39,0.11471898,0.0909090909090909,36.08397168971364,-70.0,0,False,0,0,,0,,
Q9Y2B1,0.223200695,0.0898218372,,0.023,0.043472517,0.19,0.316369,-0.291,0.67,0.0,0.0316027088036117,0.0478951260447502,0.0469741076231002,0.5,0.035359956,0.09255079006772,2.687486464583841,-460.0,1,True,0,0,0,0,0,
P28908,0.2231906377,0.1819694526,0.004166667,0.329,0.00444487,0.99,-0.443099,-0.195,1.6,0.0890756302521008,0.1025210084033613,0.0465324558317661,0.0440610572695732,0.99,0.19879113,0.080672268907563,77.40503509019166,-257.0,1,True,0,0,0,0,0,
O95864,0.2231898221,0.095586252,0.0,0.204,0.004067247,0.18,0.226295,-0.299,0.47,0.0,0.0315315315315315,0.0551737770438194,0.0306283943355083,0.1,0.023563175,0.0765765765765765,1.8888216755679696,-718.0,4,True,0,0,0,0,,0
Q9UIA9,0.2231064335,0.2869699155,0.001666667,0.602,0.6343405,0.13,0.00277703,-0.238,-0.02,0.0,0.0,0.0737223699688911,0.187120571732521,0.05,0.9713858,0.0855565777368905,11.313737450126617,-1610.0,0,False,0,0,,0,,
O60806,0.2231024213,0.222663703,0.001666667,0.384,0.13975698,0.89,0.657895,0.022,2.61,0.0,0.0848214285714285,0.2254126369953155,0.0527824871242046,0.59,0.6128173,0.0580357142857142,173.68895797584383,-41.0,0,False,0,0,,0,,
Q9BST9,0.2230668711,0.5184016102,0.000833333,0.634,0.2485508,0.69,-0.0757149,-0.228,1.25,0.0781527531083481,0.0621669626998223,0.2508389055728912,0.7253073453903198,0.88,0.24854724,0.0994671403197158,47.99878948795302,-566.0,0,False,0,0,,0,,
P28476,0.2230357354,0.0901991873,0.0,0.06,0.006754069,0.14,-0.254654,-0.354,0.19,0.0,0.0580645161290322,0.050989955663681,0.0547171607613563,0.15,0.087416045,0.1075268817204301,4.712500670995102,-557.0,4,True,0,0,0,0,,0
O43597,0.2229923783,0.1403621066,0.005,0.693,0.5533988,0.98,-0.114103,-0.132,1.69,0.1301587301587301,0.1492063492063492,0.6064409017562866,0.7211025357246399,1.0,0.119227886,0.1015873015873015,95.1191978259312,-112.0,0,False,0,0,,0,,
O95390,0.2229623977,0.0926283528,0.0,0.151,0.020944597,0.76,0.0724968,-0.106,0.85,0.0,0.1375921375921376,0.070050910115242,0.0483538508415222,0.1,0.11959446,0.0909090909090909,26.980172781101203,-317.0,0,False,0,0,,0,,
A8MPS7,0.2229465909,0.1616179076,0.0,0.113,0.00170841,0.51,0.134196,-0.368,0.31,0.0,0.0,0.1387304365634918,0.1283277124166488,0.03,0.033208907,0.0990712074303405,25.009986940010208,-387.0,0,False,0,0,,0,,
P18075,0.2228497963,0.1688657879,0.000833333,0.231,0.015631564,0.28,0.142184,-0.099,1.54,0.0,0.0185614849187935,0.0593033656477928,0.0520297065377235,0.66,0.13506913,0.1044083526682134,24.45385310457145,-442.0,0,False,0,0,,0,,
Q5VV16,0.2228116337,0.168663673,0.000833333,0.314,0.0011892222,0.85,0.123578,-0.1,1.53,0.1538461538461538,0.2716346153846153,0.1006765812635421,0.0703623965382576,0.93,0.34568033,0.1274038461538461,40.964881089367054,-342.0,0,False,0,0,,0,,
O00754,0.2228062546,0.1720188571,0.0,0.44,0.014174995,0.52,0.583356,-0.138,0.41,0.0,0.0435212660731948,0.0464846603572368,0.1071962863206863,0.28,0.053615462,0.1028684470820969,64.31033988236928,-908.0,0,False,0,0,,0,,
Q96QV1,0.2227881528,0.2032224451,0.0,0.265,0.025485773,0.21,1.12595,-0.207,1.83,0.0,0.0228571428571428,0.0490758568048477,0.2114947140216827,0.1,0.07748241,0.1085714285714285,32.14478398166007,-396.0,0,False,0,0,,0,,
A9UHW6,0.2227741477,0.6322512612,0.0,0.054,0.3831634,0.12,-0.583977,-0.214,-1.48,0.0,0.0675675675675675,0.0484338551759719,0.0428571254014968,0.04,0.55745816,0.1036036036036036,0.0,-287.0,0,False,0,0,,0,,
P54802,0.2227155518,0.094777694,0.000833333,0.277,0.041337527,0.3,0.333325,-0.142,0.57,0.0,0.1184387617765814,0.0630329772830009,0.030877748504281,0.15,0.082247585,0.1063257065948856,26.0454643862102,-803.0,0,False,0,0,,0,,
Q9NNW5,0.2225706422,0.5713465464,0.0,0.495,0.016344387,0.51,0.96443,-0.096,2.2,0.0,0.039250669045495,0.0856099724769592,0.0771825015544891,0.02,0.06980328,0.0847457627118644,119.22394477608675,-1156.0,0,False,0,0,,0,,
Q8NFF5,0.2223298659,0.5742893492,0.0,0.14,0.0063544447,0.42,0.35185,-0.27,1.53,0.0,0.0102214650766609,0.0523234233260154,0.052426915615797,0.16,0.052251488,0.1056218057921635,15.77928381438526,-606.0,0,False,0,0,,0,,
Q8N141,0.222286567,0.2220451145,0.0,0.425,0.00040699542,0.16,0.693947,-0.435,-0.04,0.0,0.0,0.0665306895971298,0.5183552503585815,0.28,0.8248294,0.1109022556390977,4.99578033711918,-553.0,0,False,0,0,,0,,
P11684,0.2222860815,0.3080892989,,0.028,0.055914294,0.12,-2.6519,-0.521,,0.7362637362637363,0.1318681318681318,0.0537535324692726,0.0676106512546539,0.04,0.4903227,0.0439560439560439,0.0,-105.0,0,False,0,0,,0,,
Q8N815,0.2222725041,0.0967107355,0.000833333,0.077,0.03316612,0.17,-0.626596,-0.246,-1.08,0.0,0.0303030303030303,0.06839619576931,0.0283254440873861,0.0,0.10295329,0.0757575757575757,0.6331755004933066,-489.0,0,False,0,0,,0,,
Q9UMX2,0.2221166978,0.1522544445,0.0,0.073,0.008162247,0.15,-0.425964,-0.372,0.64,0.0,0.0,0.0564563162624836,0.2286683768033981,0.0,0.04168402,0.1446808510638297,3.274170797302636,-325.0,0,False,0,0,,0,,
Q8N7G0,0.2219261588,0.2205282151,0.0,0.159,0.015323753,0.64,0.292176,-0.274,3.37,0.0,0.0823170731707317,0.1477331817150116,0.0569219999015331,0.42,0.40462065,0.1006097560975609,49.360073676660576,-355.0,0,False,0,0,,0,,
Q86XR2,0.2218497145,,,0.22,0.011077108,0.34,0.381466,-0.196,0.51,0.0530846484935437,0.0631276901004304,0.0496464781463146,0.0443087220191955,0.88,0.15288655,0.1133428981348637,46.929392220382994,-857.0,0,False,0,0,,0,,
Q8NB37,0.2218235176,0.1770722006,,0.059,0.009141935,0.13,-0.734769,-0.34,-0.26,0.0,0.0,0.0924800783395767,0.040776215493679,0.01,0.03694402,0.0636363636363636,0.0397584203694123,-288.0,0,False,0,0,,0,,
Q96GX8,0.2218054805,,,0.159,0.17530563,0.64,-1.31798,-0.492,,1.0,0.1184210526315789,0.1409869641065597,0.1285996288061142,0.69,0.08973234,0.0131578947368421,1.4393259862482537,-16.0,0,False,0,0,,0,,
Q5VXU9,0.2217625029,0.5136849637,,0.36,0.00506984,0.44,0.361651,-0.177,0.44,0.0,0.0367036011080332,0.0698659718036651,0.0477551892399787,0.11,0.11596263,0.0574792243767313,57.5959643120886,-1295.0,0,False,0,0,,0,,
Q9Y2X0,0.2216805862,0.1881733514,0.0,0.35,0.45468655,0.33,-0.236636,-0.32,0.55,0.0364880273660205,0.0136830102622576,0.0854790583252906,0.7690820693969727,0.34,0.10142353,0.0661345496009122,7.312845468029069,-1250.0,0,False,1,0,,,,
Q96CP6,0.2216429741,0.1089479032,,0.413,0.19864452,0.89,0.399696,-0.209,2.12,0.080110497237569,0.2099447513812154,0.6142528653144836,0.6465080380439758,0.99,0.2056279,0.0842541436464088,114.13008825621368,-616.0,1,True,0,0,0,0,0,
Q9BUR4,0.2216190748,0.855961162,,0.583,0.26792264,0.88,0.770119,-0.22,2.59,0.1660583941605839,0.1076642335766423,0.662860095500946,0.5022981762886047,1.0,0.08398695,0.0693430656934306,40.55090911248276,-172.0,0,False,1,0,,,,
Q06250,0.2215262091,,,0.148,0.092084154,0.93,-0.391202,-0.21,,1.0,0.1304347826086956,0.0467716977000236,0.1122475862503051,0.79,0.07484461,0.1195652173913043,8.598971036883757,-47.0,0,False,0,0,,0,,
Q8IXK2,0.2214728587,0.191747397,0.0,0.243,0.047367033,0.25,0.452215,-0.158,1.14,0.0,0.1669535283993115,0.0492842309176921,0.4152480065822601,0.93,0.07867618,0.1222030981067125,2.1253373045871085,-592.0,1,True,0,0,0,0,0,
