UniProt_ID,Protein_Name,Gene_Names,MLO_Types,Source,is_membrane,PICNIC_score,PICNIC_GO_score,PSAP_score,PSPHunter_prob,PSPire_score,PSPire_includes_IDRs,PSPspredict_PDL,PSPspredict_catGRANULE,PSPspredict_PLAAC,PSPspredict_PScore,PSPspredict_ESpritz_DisProt,PSPspredict_SEG,PSPspredict_DeepPhase,PSPspredict_SaPS_10fea,PSPspredict_PdPS_10fea,PSPspredict_Psphunter,PSPspredict_PSPire
Q96AC1,Fermitin family homolog 2,FERMT2 KIND2 MIG2 PLEKHC1,,PhasePDB,False,0.4799170294,0.5273911713,0.0,0.693,0.7932878,Yes,0.8814777,0.558233128834355,0.596559735060056,0.447869101978691,4.9079754601227e-05,0.464490797546012,0.022073017205203,0.856981595092024,0.864883435582822,0.693,0.75291758775711
Q96AH0,SOSS complex subunit B2,NABP1 OBFC2A SSB2,,PhasePDB,False,0.6844097312,0.8143309817000001,0.003333333,0.454,0.30362138,Yes,0.97602254,0.97840490797546,0.970540259997034,0.75222874537943,0.635337423312883,4.9079754601227e-05,0.444649601342845,0.814674846625766,0.480687116564417,0.454,0.18076853454113
Q96B36,Proline-rich AKT1 substrate 1,AKT1S1 PRAS40,,PhasePDB,False,0.4562604183,0.2985851758,0.000833333,0.443,0.7536961,Yes,0.12156125,0.165496932515337,0.621570856606198,0.532778864970645,0.960638036809816,0.94483435582822,0.34410407049937,0.872147239263803,0.911411042944785,0.443,0.706391930580139
Q96B97,SH3 domain-containing kinase-binding protein 1,SH3KBP1 CIN85,,PhasePDB,False,0.8516547522,0.5776279412,0.013333333,0.974,0.9057444,Yes,0.9190693,0.951116564417178,0.775789629776086,0.84268319199826,0.896736196319018,0.879312883435582,0.527570289550986,0.990969325153374,0.99921472392638,0.974,0.984941363334655
Q96BW9,"Phosphatidate cytidylyltransferase, mitochondrial",TAMM41 C3orf31,,PhasePDB,False,0.1227474359,0.2289012222,0.0,0.054,0.0018092912,Yes,0.048933133,0.434748466257668,0.471454698235381,0.23755164166123,4.9079754601227e-05,0.335950920245398,0.558203944607637,0.163042944785276,0.016883435582822,0.054,0.0018740786472335
Q96BY2,Modulator of apoptosis 1,MOAP1 PNMA4,p62 cluster,PhasePDB,False,0.5130710985,0.6494393053,0.0,0.122,0.71509945,No,0.47026035,0.377865030674846,0.129158222529781,0.322570123939986,4.9079754601227e-05,0.760736196319018,0.152748636172891,0.197447852760736,0.637104294478527,0.122,0.984412491321563
Q96C19,EF-hand domain-containing protein D2,EFHD2 SWS1,,PhasePDB,False,0.6921574207,0.6822879252,0.001666667,0.577,0.9790142,Yes,0.15730809,0.684220858895705,0.280806682813504,0.290552293976951,0.889177914110429,0.909791411042944,0.38472513638271,0.935411042944785,0.977963190184049,0.577,0.986483871936798
Q96CF2,Charged multivesicular body protein 4c,CHMP4C SHAX3,Abscission checkpoint body,PhasePDB,False,0.7495378453,0.6529008095000001,0.0,0.209,0.5208219,Yes,0.118929714,0.494085889570552,0.193712619247689,0.040226136116547,0.912147239263803,0.927803680981595,,0.513815950920245,0.611779141104294,0.209,0.511607706546783
Q96CN9,GRIP and coiled-coil domain-containing protein 1,GCC1,Golgin condensate,PhasePDB,False,0.8300310601,0.8306642437,0.0025,0.62,0.95186156,Yes,0.6944601,0.640490797546012,0.383421481884237,0.798978038704066,0.579828220858895,0.884613496932515,0.945950482584976,0.215263803680981,0.846674846625766,0.62,0.974173367023468
Q96CV9,Optineurin,OPTN FIP2 GLC1E HIP7 HYPL NRP,,PhasePDB,False,0.7821435285,0.8131718706000001,0.0025,0.73,0.7114674,Yes,0.48944637,0.555190184049079,0.312293015669022,0.663948684496629,0.87720245398773,0.448049079754601,0.657910197230381,0.948564417177914,0.878576687116564,0.73,0.668081581592559
Q96GD4,Aurora kinase B,AURKB AIK2 AIM1 AIRK2 ARK2 STK1 STK12 STK5,,PhasePDB,False,0.8014536149,0.968631469,0.0,0.734,0.9845897,Yes,0.92723745,0.369177914110429,0.722949928327813,0.485431615568601,4.9079754601227e-05,0.308662576687116,0.735291649181703,0.867190184049079,0.810797546012269,0.734,0.99278438091278
Q96GM5,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1,SMARCD1 BAF60A,Transcriptional condensate,PhasePDB,False,0.8826858432,0.3946559927,0.005833333,0.848,0.682324,Yes,0.97632694,0.670723926380368,0.986258711877811,0.979343335507719,0.737374233128834,0.643828220858895,0.963994964330675,0.932711656441717,0.93280981595092,0.848,0.636971771717071
Q96I24,Far upstream element-binding protein 3,FUBP3 FBP3,,PhasePDB,False,0.8629329969,0.9390088467,0.029166667,0.972,0.9778055,Yes,0.98388046,0.971582822085889,0.982106667984775,0.881822135246792,0.717791411042944,0.581693251533742,0.546118338229122,0.992638036809816,0.971779141104294,0.972,0.989412128925323
Q96J02,E3 ubiquitin-protein ligase Itchy homolog,ITCH,,PhasePDB,False,0.5468547318,0.4281302297,0.0025,0.926,0.77915114,Yes,0.97470677,0.911705521472392,0.944935989323315,0.952652750597956,4.9079754601227e-05,0.408343558282208,0.15383969785984,0.926625766871165,0.901104294478527,0.926,0.842079758644104
Q96JG9,Zinc finger protein 469,ZNF469 KIAA1858,Proteasome containing foci; Stress granule,PhasePDB,False,0.6200201617000001,0.4978921173,,0.489,0.03556216,Yes,0.69939816,0.986552147239263,0.943255400128515,0.963361600347901,0.912490797546012,0.760932515337423,0.919765002098195,0.832539877300613,0.459042944785276,0.489,
Q96L73,"Histone-lysine N-methyltransferase, H3 lysine-36 specific",NSD1 ARA267 KMT3B,,PhasePDB,False,0.7846552954,0.7668978590000001,0.005833333,0.676,0.67860186,Yes,0.6649898,0.968343558282208,0.876476694182195,0.871765601217656,0.81560736196319,0.395141104294478,0.586823331934536,0.707190184049079,0.761766871165644,0.676,0.973330378532409
Q96NC0,Zinc finger matrin-type protein 2,ZMAT2,,PhasePDB,False,0.8982418873,0.8923377428,0.010833333,0.456,0.72568786,No,0.6612045,0.882699386503067,0.06583955316099,0.184714068275712,0.910233128834355,0.797742331288343,0.422576584137641,0.770552147239263,0.812515337423312,0.456,0.758460342884063
Q96QE5,"Transcription elongation factor, mitochondrial",TEFM C17orf42,Mitochondrial nucleoid,PhasePDB,False,0.5347050092,0.7809046601,0.0,0.102,0.7902474,Yes,0.052509326,0.255754601226993,0.430576837526568,0.255055446836268,4.9079754601227e-05,4.9079754601227e-05,0.17163239613932,0.46080981595092,0.33560736196319,0.102,0.933374047279358
Q96RN5,Mediator of RNA polymerase II transcription subunit 15,MED15 ARC105 CTG7A PCQAP TIG1 TNRC7,,PhasePDB,False,0.7487222401,0.3324786846,0.0125,0.694,0.98869145,Yes,0.96546715,0.275092024539877,0.999703425436211,0.981082844096542,4.9079754601227e-05,0.981791411042944,0.427360469995803,0.965791411042944,0.816245398773006,0.694,0.988702893257141
Q96RR4,Calcium/calmodulin-dependent protein kinase kinase 2,CAMKK2 CAMKKB KIAA0787,,PhasePDB,False,0.815731807,0.9664369773,0.0125,0.546,0.25909767,Yes,0.4265567,0.739582822085889,0.713904404132272,0.640193520330506,0.778895705521472,0.733742331288343,0.062778010910616,0.859141104294478,0.768147239263803,0.546,0.212012484669685
Q96T37,RNA-binding protein 15,RBM15 OTT OTT1,Nuclear speckle,PhasePDB,False,0.8464782732,0.9090133736,0.025833333,0.903,0.9777077,Yes,0.92312425,0.985570552147239,0.905392714151549,0.991628614916286,0.786503067484662,0.866306748466257,0.212169534200587,0.988957055214723,0.996858895705521,0.903,0.980154037475586
Q99551,"Transcription termination factor 1, mitochondrial",MTERF1 MTERF,Mitochondrial nucleoid,PhasePDB,False,0.460215547,0.8074069023,0.0,0.094,0.9073017,Yes,0.20595048,0.453546012269938,0.396025900845237,0.073168080017395,4.9079754601227e-05,0.412122699386503,0.057574485942089,0.113963190184049,0.371975460122699,0.094,0.966207802295684
Q99638,Cell cycle checkpoint control protein RAD9A,RAD9A,,PhasePDB,False,0.3937349348,0.5726340592,0.0,0.259,0.9507164,Yes,0.19230668,0.354748466257668,0.64396223617221,0.724124809741248,0.781791411042944,0.515582822085889,0.644565673520772,0.833030674846625,0.600343558282208,0.259,0.966191411018371
Q99661,Kinesin-like protein KIF2C,KIF2C KNSL6,,PhasePDB,False,0.8420579166000001,0.6746892779,0.005833333,0.864,0.80093324,Yes,0.8938547,0.580907975460122,0.544758044585042,0.468525766470971,0.550723926380368,0.221889570552147,0.414267729752412,0.891877300613496,0.950036809815951,0.864,0.777043282985687
Q99683,Mitogen-activated protein kinase kinase kinase 5,MAP3K5 ASK1 MAPKKK5 MEKK5,,PhasePDB,False,0.7503933796000001,0.9852729969,0.0,0.746,0.35079625,Yes,0.21178037,0.809865030674846,0.80460679155751,0.837953903022396,4.9079754601227e-05,0.517300613496932,0.400251783466219,0.093349693251533,0.779337423312883,0.746,0.251840442419052
Q9BPW5,Ras-like protein family member 11B,RASL11B,,PhasePDB,False,0.4173864476,0.3763603077,0.000833333,0.094,0.24131608,Yes,0.13023081,0.227386503067484,0.256190994019079,0.117906066536203,4.9079754601227e-05,0.362895705521472,0.899790180444817,0.019582822085889,0.474257668711656,0.094,0.201743602752685
Q9BQ15,SOSS complex subunit B1,NABP2 OBFC2B SSB1,Stress granule,PhasePDB,False,0.6972307506000001,0.9059978334,0.010833333,0.652,0.8154193,Yes,0.962386,0.918233128834355,0.982106667984775,0.921069797782126,0.881717791411042,0.816539877300613,0.543516575744859,0.966036809815951,0.9160245398773,0.652,0.809585273265838
Q9BQQ3,Golgi reassembly-stacking protein 1,GORASP1 GOLPH5 GRASP65,,PhasePDB,False,0.4136753543,0.30708544,0.0175,0.736,0.56930554,Yes,0.46182,0.663460122699386,0.696060501211012,0.825831702544031,0.846233128834355,0.694773006134969,0.698531263113722,0.740564417177914,0.615361963190184,0.736,0.571338891983032
Q9BR39,Junctophilin-2,JPH2 JP2,Nuclear body,PhasePDB,True,0.7654327439,0.5621715362,0.0075,0.677,0.5504534,Yes,0.83787763,0.978110429447852,0.94162424002768,0.961730811045879,0.853938650306748,0.92240490797546,,0.968196319018404,0.862184049079754,0.677,0.982243180274963
Q9BRQ8,Ferroptosis suppressor protein 1,AIFM2 AMID PRG3,,PhasePDB,True,0.6706123549,0.6064170081,,0.174,0.102038205,No,0.03575878,0.713815950920245,0.636893875735257,0.549575994781474,4.9079754601227e-05,0.322748466257668,0.326059588753671,0.353570552147239,0.428662576687116,0.174,0.145127445459365
Q9BSI4,TERF1-interacting nuclear factor 2,TINF2 TIN2,,PhasePDB,False,0.4743210195,0.5935240656,0.000833333,0.501,0.81700575,Yes,0.17422384,0.300662576687116,0.816716919578864,0.301098064796694,4.9079754601227e-05,0.44122699386503,0.905832983634074,0.324269938650306,0.258453987730061,0.501,0.943340480327606
Q9BTA9,WW domain-containing adapter protein with coiled-coil,WAC KIAA1844,Nuclear speckle,PhasePDB,False,0.4951584551,0.5510017846,0.0025,0.735,0.9824379,Yes,0.93618655,0.479116564417177,0.973950867480599,0.835562078712763,0.871263803680981,0.863165644171779,0.050524548887956,0.964368098159509,0.913177914110429,0.735,0.989729046821594
Q9BUR4,Telomerase Cajal body protein 1,WRAP53 TCAB1 WDR79,Cajal body,PhasePDB,False,0.2216190748,0.855961162,,0.583,0.26792264,Yes,0.08398695,0.801963190184049,0.57140032623202,0.849206349206349,0.790920245398773,0.667386503067484,0.780025178346621,0.890797546012269,0.78041717791411,0.583,0.278259366750717
Q9BX63,Fanconi anemia group J protein,BRIP1 BACH1 FANCJ,DNA damage foci,PhasePDB,False,0.7102592485,0.7583538664,0.0,0.547,0.8116245,Yes,0.20875135,0.832441717791411,0.614156492511492,0.824363992172211,4.9079754601227e-05,0.211288343558282,0.123206042803189,0.859484662576687,0.908368098159509,0.547,0.783103287220001
Q9BXP5,Serrate RNA effector molecule homolog,SRRT ARS2 ASR2,Cajal body,PhasePDB,False,0.9213656296,0.9254192269,0.0225,0.867,0.9819643,Yes,0.9541946,0.978453987730061,0.964757056003163,0.967058056099152,0.754061349693251,0.947975460122699,0.746621905161561,0.995779141104294,0.976098159509202,0.867,0.98547613620758
Q9BXU1,Serine/threonine-protein kinase 31,STK31 SGK396,,PhasePDB,False,0.5924088053000001,0.9194675503,0.0,0.363,0.20359907,Yes,0.20150405,0.74483435582822,0.619445405565716,0.402152641878669,0.523828220858895,0.21683435582822,,0.354601226993865,0.801815950920245,0.363,0.197907283902168
Q9BYW2,Histone-lysine N-methyltransferase SETD2,SETD2 HIF1 HYPB KIAA1732 KMT3A SET2,,PhasePDB,False,0.8484741551,0.5921603435,0.0025,0.733,0.954399,Yes,0.6938305,0.953276073619631,0.987692155602787,0.945477277669058,0.868220858895705,0.737079754601227,0.754846831724716,0.996760736196319,0.974085889570552,0.733,0.976496696472168
Q9GZR7,ATP-dependent RNA helicase DDX24,DDX24,Nucleolus,PhasePDB,False,0.9254321674,0.9583933567,0.000833333,0.891,0.8394631,Yes,0.28286842,0.701791411042944,0.213286540457713,0.523320287018917,0.810355828220858,0.665423312883435,0.590767939571968,0.80682208588957,0.942674846625766,0.891,0.890601813793182
Q9H0E2,Toll-interacting protein,TOLLIP,,PhasePDB,False,0.7073473959000001,0.7618416434,0.0,0.748,0.69072455,Yes,0.9636971,0.2680245398773,0.844792644950818,0.268373559469449,4.9079754601227e-05,0.813447852760736,0.244313890054553,0.785815950920245,0.617079754601227,0.748,0.753057658672332
Q9H171,Z-DNA-binding protein 1,ZBP1 C20orf183 DLM1,,PhasePDB,False,0.648685433,0.7924178847000001,0.005833333,0.419,0.04358548,Yes,0.15232794,0.845251533742331,0.83673570263457,0.75222874537943,0.583165644171779,0.375754601226993,,0.583263803680981,0.513177914110429,0.419,0.0992477908730506
Q9H211,DNA replication factor Cdt1,CDT1,,PhasePDB,False,0.6815478589,0.7390638939,0.005,0.651,0.9484459,Yes,0.45741612,0.167950920245398,0.511838268004547,0.712274407479886,0.778110429447852,0.895558282208588,0.573394880402853,0.848245398773006,0.975803680981595,0.651,0.975610435009002
Q9H257,Caspase recruitment domain-containing protein 9,CARD9,,PhasePDB,False,0.6997094572,0.4377412842,0.000833333,0.581,0.49257678,Yes,0.36548635,0.567509202453987,0.272601453215362,0.367960426179604,0.759509202453987,0.244171779141104,,0.888343558282208,0.8920245398773,0.581,0.640405416488647
Q9H2A3,Neurogenin-2,NEUROG2 ATOH4 BHLHA8 NGN2,,PhasePDB,False,0.2927736359,0.3028423216,0.000833333,0.178,0.0025653683,Yes,0.29816845,0.511852760736196,0.86130196233503,0.897640791476408,0.871165644171779,0.981546012269938,,0.734331288343558,0.251975460122699,0.178,0.0109128020703792
Q9H334,Forkhead box protein P1,FOXP1,Transcriptional condensate,PhasePDB,False,0.3591976059,0.274227027,0.005833333,0.689,0.7150438,Yes,0.93337876,0.358380368098159,0.982205526172705,0.739508588823657,0.718233128834355,0.920343558282208,0.245404951741502,0.889423312883435,0.850503067484662,0.689,0.746113002300262
Q9H3F6,BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3,KCTD10 ULR061,Postsynaptic density,PhasePDB,False,0.6946132949,0.6017576844,0.000833333,0.256,0.449754,No,0.9129626,0.495558282208588,0.430576837526568,0.608012611437268,4.9079754601227e-05,0.712147239263803,0.196307175828787,0.044858895705521,0.683386503067484,0.256,0.0858989953994751
Q9H3S7,Tyrosine-protein phosphatase non-receptor type 23,PTPN23 KIAA1471,SINT-speckle,PhasePDB,False,0.7666496302,0.947985014,0.0,0.78,0.91531694,Yes,0.6675883,0.622380368098159,0.982205526172705,0.961730811045879,0.763975460122699,0.856981595092024,0.942005874947545,0.900662576687116,0.985570552147239,0.78,0.979446411132812
Q9H3U5,Lysosomal dipeptide transporter MFSD1,MFSD1 SMAP4,,PhasePDB,True,0.0456853351,0.0441884626,0.0,0.082,0.01865598,No,0.023559052,0.291190184049079,0.270080569423162,0.132039573820395,0.550773006134969,0.750871165644171,0.522786403692824,0.503558282208589,0.008196319018404,0.082,0.0133684370666742
Q9H444,Charged multivesicular body protein 4b,CHMP4B C20orf178 SHAX1,Abscission checkpoint body,PhasePDB,False,0.6935582089,0.7907213813,0.000833333,0.789,0.6146025,Yes,0.12890877,0.656981595092024,0.10647026839998,0.016362252663622,0.936638036809815,0.946208588957055,,0.856196319018404,0.791950920245398,0.789,0.614602506160736
Q9H461,Frizzled-8,FZD8,Wnt signalodroplet,PhasePDB,True,0.0801331697,0.0894939003,0.000833333,0.501,0.0016049944,Yes,0.5680879,0.950920245398773,0.955612673619692,0.989073711676451,0.653742331288343,0.905815950920245,0.170037767519932,0.869595092024539,0.385325153374233,0.501,0.0011336824391037
Q9H4A3,Serine/threonine-protein kinase WNK1,WNK1 HSN2 KDP KIAA0344 PRKWNK1,TWN body,PhasePDB,False,0.8031623382,0.9833453401,0.006666667,0.804,0.63636124,Yes,0.89721465,0.873521472392638,0.993771934160446,0.808056099151989,0.739337423312883,0.911852760736196,0.040117498950902,0.993325153374233,0.835141104294478,0.804,0.600462138652801
Q9H4B6,Protein salvador homolog 1,SAV1 WW45,,PhasePDB,False,0.5397601731,0.2114942351,0.000833333,0.745,0.3237123,Yes,0.79888254,0.586895705521472,0.819732094310711,0.648727984344422,4.9079754601227e-05,0.288490797546012,0.699958036088963,0.912147239263803,0.872147239263803,0.745,0.322779238224029
Q9H4G4,Golgi-associated plant pathogenesis-related protein 1,GLIPR2 C9orf19 GAPR1,,PhasePDB,False,0.7474284832,0.6377321883,0.001666667,0.256,0.9726917,No,0.96359795,0.835828220858895,0.667539913993376,0.605566427484235,0.916319018404907,4.9079754601227e-05,0.48317247167436,0.891141104294478,0.852171779141104,0.256,0.991653263568878
Q9H5I1,Histone-lysine N-methyltransferase SUV39H2,SUV39H2 KMT1B,Nucleolus,PhasePDB,False,0.5911336013,0.6189999269,0.0,0.389,0.45829144,No,0.14996038,0.642453987730061,0.459344570214027,0.488693194172646,4.9079754601227e-05,0.265325153374233,0.443642467477968,0.036073619631901,0.846036809815951,0.389,0.465933382511138
Q9H5P4,PDZ domain-containing protein 7,PDZD7 PDZK7,,PhasePDB,False,0.7874796236,0.3551512121,0.011666667,0.37,0.039064754,Yes,0.48795077,0.93163190184049,0.897879491868914,0.932539682539682,0.741447852760736,0.837595092024539,,0.804711656441717,0.507141104294478,0.37,0.0142378164455294
Q9H5Q4,"Dimethyladenosine transferase 2, mitochondrial",TFB2M NS5ATP5,Mitochondrial nucleoid,PhasePDB,False,0.5072450257000001,0.7547906836,0.0,0.108,0.91853034,Yes,0.048301667,0.421791411042944,0.22228263555929,0.383779082409219,4.9079754601227e-05,4.9079754601227e-05,0.495509861519093,0.344687116564417,0.470773006134969,0.108,0.951844036579132
Q9H6S1,5-azacytidine-induced protein 2,AZI2 NAP1 TBKBP2,SINT-speckle,PhasePDB,False,0.4257999408,0.4636617967,0.0,0.236,0.85769033,Yes,0.19958448,0.375950920245398,0.399041075577084,0.520711024135681,4.9079754601227e-05,0.24642944785276,,0.90601226993865,0.98640490797546,0.236,0.962983310222625
Q9H7Z6,Histone acetyltransferase KAT8,KAT8 MOF MYST1,Cajal body; PML nuclear body,PhasePDB,False,0.5251935928,0.5841877815000001,0.0,0.418,0.46816835,Yes,0.89470583,0.658699386503067,0.315258761306905,0.771526418786692,0.710331288343558,0.538453987730061,0.017960553923625,0.586699386503067,0.752539877300613,0.418,0.610087990760803
Q9H8W2,Putative uncharacterized protein encoded by LINC00472,LINC00472 C6orf155,Nucleolus,PhasePDB,False,0.2724461097,-,0.0,0.336,0.037821215,No,0.08337129,0.607754601226993,0.48257624437744,,0.947239263803681,0.931828220858895,,0.136196319018404,0.421644171779141,0.336,0.0282147470861673
Q9H8Y8,Golgi reassembly-stacking protein 2,GORASP2 GOLPH6,,PhasePDB,False,0.4766841232,0.328931627,0.0025,0.836,0.824248,Yes,0.8578804,0.576441717791411,0.83589540803717,0.644596651445966,0.762699386503067,0.944294478527607,0.917498950902224,0.901251533742331,0.664687116564417,0.836,0.80594128370285
Q9H9J4,Ubiquitin carboxyl-terminal hydrolase 42,USP42,Nuclear speckle,PhasePDB,False,0.8705326538,0.5795376498,0.003333333,0.665,0.88063514,Yes,0.67538214,0.965349693251533,0.94404626563195,0.857197216786257,0.897766871165644,0.819386503067484,0.276710029374737,0.953865030674846,0.856049079754601,0.665,0.975980401039123
Q9H9S0,Homeobox protein NANOG,NANOG,Transcriptional condensate,LLPSDB+PhasePDB,False,0.4614246314,0.2927996163,0.000833333,0.861,0.960482,Yes,0.44849238,0.201030674846625,0.967920518016904,0.959502065666449,0.802355828220858,0.76520245398773,,0.906846625766871,0.912343558282208,0.861,0.980159163475036
Q9HBL0,Tensin-1,TNS1 TNS,,PhasePDB,False,0.6913675609000001,0.8827923421,0.008333333,0.846,0.95780313,Yes,0.865493,0.949546012269938,0.963323612278187,0.933463796477495,0.813644171779141,0.618355828220858,0.417289131347041,0.979730061349693,0.985276073619631,0.846,0.890575587749481
Q9HC52,Chromobox protein homolog 8,CBX8 PC3 RC1,Nuclear body,PhasePDB,False,0.7903869755,0.9350282019,0.014166667,0.834,0.78697884,Yes,0.80434376,0.936539877300613,0.539567989718748,0.748749728201783,0.641177914110429,0.909742331288343,0.688711707931179,0.970552147239263,0.932564417177914,0.834,0.772427439689636
Q9HC98,Serine/threonine-protein kinase Nek6,NEK6,,PhasePDB,False,0.7268237224,0.9805444533,0.0,0.446,0.9857874,Yes,0.8743518,0.355484662576687,0.616677376303692,0.716460100021743,4.9079754601227e-05,4.9079754601227e-05,0.327234578262694,0.81722699386503,0.837349693251533,0.446,0.990744709968566
Q9HCE1,Helicase MOV-10,MOV10 KIAA1631,P-body,PhasePDB,False,0.5844807768,0.8587436078,0.0,0.738,0.372971,Yes,0.15349029,0.786110429447852,0.360980673224259,0.36176342683192,0.567754601226993,0.474453987730061,0.024255140579101,0.592343558282208,0.673865030674846,0.738,0.342216610908508
Q9HCE7,E3 ubiquitin-protein ligase SMURF1,SMURF1 KIAA1625,,PhasePDB,False,0.5828738178,0.3192813671,0.0,0.791,0.15104027,Yes,0.97156626,0.888736196319018,0.873313232168454,0.77429876060013,4.9079754601227e-05,4.9079754601227e-05,,0.708662576687116,0.67361963190184,0.791,0.0997258201241493
Q9NP98,Myozenin-1,MYOZ1 MYOZ,,PhasePDB,False,0.5029935142,0.4779379318,0.004166667,0.604,0.9783939,Yes,0.6688382,0.992343558282208,0.986060995501952,0.974124809741248,0.713570552147239,0.841276073619631,,0.993815950920245,0.956319018404908,0.604,0.983037173748016
Q9NQG5,Regulation of nuclear pre-mRNA domain-containing protein 1B,RPRD1B C20orf77 CREPT,,PhasePDB,False,0.6283526252,0.5805682846,0.0,0.603,0.48073515,Yes,0.74811316,0.376049079754601,0.09114724927092,0.018917155903457,0.779141104294478,0.426895705521472,0.290306336550566,0.865423312883435,0.857570552147239,0.603,0.523119449615478
Q9NQW6,Anillin,ANLN,Transcriptional condensate,PhasePDB,False,0.7875086680000001,0.5032460710000001,0.001666667,0.834,0.85710126,Yes,0.4491861,0.720245398773006,0.653353764025505,0.673842139595564,0.79842944785276,0.421251533742331,0.683340327318506,0.973300613496932,0.946257668711656,0.834,0.834123969078064
Q9NR56,Muscleblind-like protein 1,MBNL1 EXP KIAA0428 MBNL,P-body; Stress granule,PhasePDB,False,0.7188128637,0.9061382938,0.000833333,0.543,0.6932688,Yes,0.9809576,0.108122699386503,0.967277939795363,0.537671232876712,4.9079754601227e-05,0.901104294478527,0.063617289131347,0.750871165644171,0.553766871165644,0.543,0.674830257892608
Q9NRA8,Eukaryotic translation initiation factor 4E transporter,EIF4ENIF1,P-body,PhasePDB,False,0.6578342042,0.9701060569,0.0175,0.788,0.6812708,Yes,0.67942345,0.851337423312883,0.912658790964361,0.678625788214829,0.869496932515337,0.790527607361963,0.998153587914393,0.989496932515337,0.969276073619631,0.788,0.751922249794006
Q9NSU2,Three-prime repair exonuclease 1,TREX1,cGAS-DNA complex,PhasePDB,False,0.123494458,0.3796837062,,0.225,0.7329813,Yes,0.0738617,0.133840490797546,0.262122485294844,0.348717112415742,4.9079754601227e-05,0.873717791411043,0.385228703315148,0.148319018404907,0.305276073619631,0.225,0.934645771980285
Q9NSV4,Protein diaphanous homolog 3,DIAPH3 DIAP3,,PhasePDB,False,0.8308964101,0.6814539183,0.001666667,0.603,0.32503203,Yes,0.8441533,0.709595092024539,0.93154070485888,0.890247879973907,0.611926380368098,0.784588957055214,0.01141418380193,0.76682208588957,0.886233128834355,0.603,0.143360704183578
Q9NTZ6,RNA-binding protein 12,RBM12 KIAA0765,Nuclear speckle,PhasePDB,False,0.8575701081,0.9207987009,0.010833333,0.904,0.92313796,Yes,0.9482409,0.98640490797546,0.983638969897681,0.995814307458143,4.9079754601227e-05,0.934134969325153,0.780276961812841,0.978552147239263,0.859386503067484,0.904,0.922081470489502
Q9NUD5,Zinc finger CCHC domain-containing protein 3,ZCCHC3 C20orf99,,PhasePDB,False,0.8354482294000001,0.8797265097,0.005833333,0.531,0.021983165,Yes,0.59652066,0.970355828220858,0.1740892689437,0.794031311154598,0.836760736196319,0.930650306748466,0.643810323122115,0.63440490797546,0.779779141104294,0.531,0.0178817026317119
Q9NUX5,Protection of telomeres protein 1,POT1,,PhasePDB,False,0.469099127,0.8207271994,0.0,0.521,0.2264334,Yes,0.12794095,0.484662576687116,0.342988483021106,0.226081756903674,4.9079754601227e-05,4.9079754601227e-05,0.493159882501049,0.622871165644171,0.100907975460122,0.521,0.931315541267395
Q9NWB1,RNA binding protein fox-1 homolog 1,RBFOX1 A2BP A2BP1 FOX1 HRNBP1,Nuclear speckle; Stress granule,PhasePDB,False,0.8141141310000001,0.9256688311,0.016666667,0.939,0.9231844,Yes,0.9761835,0.662184049079754,0.916069398447926,0.899489019352033,0.782085889570552,0.821889570552147,0.678136802349979,0.941153374233128,0.263803680981595,0.939,0.97853010892868
Q9NWF9,E3 ubiquitin-protein ligase RNF216,RNF216 TRIAD3 UBCE7IP1 ZIN,,PhasePDB,False,0.374535257,0.5071620003,0.0,0.601,0.06731413,Yes,0.35464728,0.591803680981595,0.927092086402056,0.989236790606653,0.779337423312883,0.609177914110429,0.150818296265211,0.853104294478527,0.686085889570552,0.601,0.0537408776581287
Q9NWS1,PCNA-interacting partner,PARPBP C12orf48 PARI,DNA damage foci,PhasePDB,False,0.6855978458,0.7941385956,0.000833333,0.23,0.078621216,Yes,0.105437316,0.766331288343558,0.329692056744599,0.202707110241356,4.9079754601227e-05,4.9079754601227e-05,0.086613512379353,0.413300613496932,0.65761963190184,0.23,0.100952789187431
Q9NX01,Thioredoxin-like protein 4B,TXNL4B DIM2 DLP,P-body,PhasePDB,False,0.7140240206,0.4497507277,0.000833333,0.147,0.7175623,No,0.20783207,0.187975460122699,0.265038801838762,0.042291802565775,4.9079754601227e-05,4.9079754601227e-05,0.134872010071338,0.611190184049079,0.615901840490797,0.147,0.700692236423492
Q9NYF0,Dapper homolog 1,DACT1 DPR1 HNG3,,PhasePDB,False,0.3700252537,0.6286157760000001,0.001666667,0.458,0.49501044,Yes,0.34426218,0.946552147239263,0.79106321981118,0.789899978256142,0.659582822085889,0.87440490797546,0.266722618548048,0.385276073619631,0.551509202453987,0.458,0.949279487133026
Q9NYJ8,TGF-beta-activated kinase 1 and MAP3K7-binding protein 2,TAB2 KIAA0733 MAP3K7IP2,,PhasePDB,False,0.5304805511,0.3504603401,0.001666667,0.853,0.7012552,Yes,0.6344856,0.740466257668711,0.987543868320893,0.850619699934768,4.9079754601227e-05,0.615705521472392,0.235249685270667,0.995239263803681,0.949153374233128,0.853,0.747250199317932
