UniProt_ID,length,n_annotated,frac_annotated,n_Cytoplasmic,n_Transmembrane,n_Extracellular/Lumenal,n_segs_Cytoplasmic,n_segs_Transmembrane,n_segs_Extracellular/Lumenal,catGRANULE_whole_official,catGRANULE_whole,catGRANULE_Cytoplasmic,catGRANULE_Cytoplasmic_mean_seg_score,catGRANULE_Cytoplasmic_longest_seg_score,catGRANULE_Cytoplasmic_max_seg_score,catGRANULE_Cytoplasmic_seg_lengths,catGRANULE_Cytoplasmic_seg_scores,catGRANULE_Transmembrane,catGRANULE_Transmembrane_mean_seg_score,catGRANULE_Transmembrane_longest_seg_score,catGRANULE_Transmembrane_max_seg_score,catGRANULE_Transmembrane_seg_lengths,catGRANULE_Transmembrane_seg_scores,catGRANULE_Extracellular/Lumenal,catGRANULE_Extracellular/Lumenal_mean_seg_score,catGRANULE_Extracellular/Lumenal_longest_seg_score,catGRANULE_Extracellular/Lumenal_max_seg_score,catGRANULE_Extracellular/Lumenal_seg_lengths,catGRANULE_Extracellular/Lumenal_seg_scores,PLAAC_whole_official,PLAAC_whole,PLAAC_Cytoplasmic,PLAAC_Cytoplasmic_mean_seg_score,PLAAC_Cytoplasmic_longest_seg_score,PLAAC_Cytoplasmic_max_seg_score,PLAAC_Cytoplasmic_seg_lengths,PLAAC_Cytoplasmic_seg_scores,PLAAC_Transmembrane,PLAAC_Transmembrane_mean_seg_score,PLAAC_Transmembrane_longest_seg_score,PLAAC_Transmembrane_max_seg_score,PLAAC_Transmembrane_seg_lengths,PLAAC_Transmembrane_seg_scores,PLAAC_Extracellular/Lumenal,PLAAC_Extracellular/Lumenal_mean_seg_score,PLAAC_Extracellular/Lumenal_longest_seg_score,PLAAC_Extracellular/Lumenal_max_seg_score,PLAAC_Extracellular/Lumenal_seg_lengths,PLAAC_Extracellular/Lumenal_seg_scores,PScore_whole_official,PScore_whole,PScore_Cytoplasmic,PScore_Cytoplasmic_mean_seg_score,PScore_Cytoplasmic_longest_seg_score,PScore_Cytoplasmic_max_seg_score,PScore_Cytoplasmic_seg_lengths,PScore_Cytoplasmic_seg_scores,PScore_Transmembrane,PScore_Transmembrane_mean_seg_score,PScore_Transmembrane_longest_seg_score,PScore_Transmembrane_max_seg_score,PScore_Transmembrane_seg_lengths,PScore_Transmembrane_seg_scores,PScore_Extracellular/Lumenal,PScore_Extracellular/Lumenal_mean_seg_score,PScore_Extracellular/Lumenal_longest_seg_score,PScore_Extracellular/Lumenal_max_seg_score,PScore_Extracellular/Lumenal_seg_lengths,PScore_Extracellular/Lumenal_seg_scores,ESpritz_whole_official,ESpritz_whole,ESpritz_Cytoplasmic,ESpritz_Cytoplasmic_mean_seg_score,ESpritz_Cytoplasmic_longest_seg_score,ESpritz_Cytoplasmic_max_seg_score,ESpritz_Cytoplasmic_seg_lengths,ESpritz_Cytoplasmic_seg_scores,ESpritz_Transmembrane,ESpritz_Transmembrane_mean_seg_score,ESpritz_Transmembrane_longest_seg_score,ESpritz_Transmembrane_max_seg_score,ESpritz_Transmembrane_seg_lengths,ESpritz_Transmembrane_seg_scores,ESpritz_Extracellular/Lumenal,ESpritz_Extracellular/Lumenal_mean_seg_score,ESpritz_Extracellular/Lumenal_longest_seg_score,ESpritz_Extracellular/Lumenal_max_seg_score,ESpritz_Extracellular/Lumenal_seg_lengths,ESpritz_Extracellular/Lumenal_seg_scores,SEG_whole_official,SEG_whole,SEG_Cytoplasmic,SEG_Cytoplasmic_mean_seg_score,SEG_Cytoplasmic_longest_seg_score,SEG_Cytoplasmic_max_seg_score,SEG_Cytoplasmic_seg_lengths,SEG_Cytoplasmic_seg_scores,SEG_Transmembrane,SEG_Transmembrane_mean_seg_score,SEG_Transmembrane_longest_seg_score,SEG_Transmembrane_max_seg_score,SEG_Transmembrane_seg_lengths,SEG_Transmembrane_seg_scores,SEG_Extracellular/Lumenal,SEG_Extracellular/Lumenal_mean_seg_score,SEG_Extracellular/Lumenal_longest_seg_score,SEG_Extracellular/Lumenal_max_seg_score,SEG_Extracellular/Lumenal_seg_lengths,SEG_Extracellular/Lumenal_seg_scores,ParSe2_whole_official,ParSe2_whole,ParSe2_Cytoplasmic,ParSe2_Cytoplasmic_mean_seg_score,ParSe2_Cytoplasmic_longest_seg_score,ParSe2_Cytoplasmic_max_seg_score,ParSe2_Cytoplasmic_seg_lengths,ParSe2_Cytoplasmic_seg_scores,ParSe2_Transmembrane,ParSe2_Transmembrane_mean_seg_score,ParSe2_Transmembrane_longest_seg_score,ParSe2_Transmembrane_max_seg_score,ParSe2_Transmembrane_seg_lengths,ParSe2_Transmembrane_seg_scores,ParSe2_Extracellular/Lumenal,ParSe2_Extracellular/Lumenal_mean_seg_score,ParSe2_Extracellular/Lumenal_longest_seg_score,ParSe2_Extracellular/Lumenal_max_seg_score,ParSe2_Extracellular/Lumenal_seg_lengths,ParSe2_Extracellular/Lumenal_seg_scores
P10747,220,202,0.9182,41,27,134,1,1,1,-0.174528,-4.04688294117647,,,,,41,nan,-8.037283333333333,-8.037283333333333,-8.037283333333333,-8.037283333333333,27,-8.0373,-3.3296559701492536,-3.3296559701492536,-3.3296559701492536,-3.3296559701492536,134,-3.3297,-0.198,0.004843636363636364,0.005278048780487805,0.005278048780487805,0.005278048780487805,0.005278048780487805,41,0.0053,4.0740740740740745e-05,4.0740740740740745e-05,4.0740740740740745e-05,4.0740740740740745e-05,27,0.0000,0.00625820895522388,0.00625820895522388,0.00625820895522388,0.00625820895522388,134,0.0063,0.33,0.49743317972350237,1.1781578947368423,1.1781578947368423,1.1781578947368423,1.1781578947368423,41,1.1782,-0.29970370370370364,-0.29970370370370364,-0.29970370370370364,-0.29970370370370364,27,-0.2997,0.5429776119402986,0.5429776119402986,0.5429776119402986,0.5429776119402986,134,0.5430,0.0,0.14049727272727275,0.3860731707317073,0.3860731707317073,0.3860731707317073,0.3860731707317073,41,0.3861,0.08456296296296298,0.08456296296296298,0.08456296296296298,0.08456296296296298,27,0.0846,0.07576492537313433,0.07576492537313433,0.07576492537313433,0.07576492537313433,134,0.0758,0.0,0.0,0.0,0.0,0.0,0.0,41,0.0000,0.0,0.0,0.0,0.0,27,0.0000,0.0,0.0,0.0,0.0,134,0.0000,2.906338537073414,0.014828257842211296,0.0,0.0,0.0,0.0,41,0.0000,0.0,0.0,0.0,0.0,27,0.0000,0.021689093560249357,0.021689093560249357,0.021689093560249357,0.021689093560249357,134,0.0217
Q16635,262,241,0.9198,0,0,241,0,0,2,0.0971307,-3.402985950413224,,,,,,,,,,,,,-3.005139366515837,-6.179478191856453,-2.5446135265700485,-2.5446135265700485,"14,227","-9.8143,-2.5446",-0.463,0.0009226027397260273,,,,,,,,,,,,,0.00044647302904564313,0.0005620673379483951,0.0004312775330396475,0.0006928571428571428,"14,227","0.0007,0.0004",-0.29,-0.041941176470588266,,,,,,,,,,,,,0.08926141078838175,0.5925506607929513,0.023101321585903084,1.1619999999999995,"14,227","1.1620,0.0231",0.0,0.10753082191780822,,,,,,,,,,,,,0.08479004149377595,0.13229076463184392,0.07854581497797358,0.18603571428571428,"14,227","0.1860,0.0785",0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"14,227","0.0000,0.0000",0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,"14,227","0.0000,0.0000"
P61073,352,352,1.0,113,148,91,4,7,4,-0.344548,-7.64803940397351,-9.005682539682537,-9.087523817460317,,-8.673428000000001,"14,24,25,50","-9.5617,-9.0274,-8.6734,nan",-8.192013513513512,-8.220881158936303,-6.327344,-2.06853,"25,22,20,20,21,20,20","-6.3273,-10.4119,-10.2607,-9.2543,-9.0342,-10.1892,-2.0685",-5.823427472527473,-6.9949576070858965,-2.0714763157894738,-2.0714763157894738,"38,11,21,21","-2.0715,-9.2860,-7.8088,-8.8136",-0.388,0.0003772727272727273,0.0006566371681415929,0.0005573511904761905,0.000918,0.000918,"14,24,25,50","0.0003,0.0009,0.0001,0.0009",0.00015202702702702702,0.00014891589363017936,0.000252,0.0003190476190476191,"25,22,20,20,21,20,20","0.0003,0.0000,0.0002,0.0001,0.0003,0.0001,0.0001",0.0003967032967032968,0.00036208418774208255,0.0006552631578947369,0.0006552631578947369,"38,11,21,21","0.0007,0.0005,0.0002,0.0001",-0.83,-0.6517707736389685,-1.2974090909090912,-1.4928046884498483,-0.6485744680851067,-0.6485744680851067,"14,24,25,50","-1.7197,-1.9173,-1.6857,-0.6486",-0.6678310810810811,-0.6690527458256029,-0.90764,-0.12663636363636366,"25,22,20,20,21,20,20","-0.9076,-0.1266,-0.7256,-0.6846,-0.3801,-1.7256,-0.1331",0.1547912087912088,0.022876424014581953,0.5156052631578947,0.8767619047619047,"38,11,21,21","0.5156,-0.3399,0.8768,-0.9610",0.056818181818181816,0.13277982954545456,0.21881150442477876,0.1496781488095238,0.42950599999999994,0.42950599999999994,"14,24,25,50","0.0854,0.0401,0.0437,0.4295",0.06482027027027026,0.063085902288188,0.11856399999999999,0.11856399999999999,"25,22,20,20,21,20,20","0.1186,0.0645,0.0411,0.0389,0.0395,0.0521,0.0869",0.13647692307692308,0.10156792549555707,0.257121052631579,0.257121052631579,"38,11,21,21","0.2571,0.0483,0.0390,0.0619",0.045454545454545456,0.045454545454545456,0.1415929203539823,0.08,0.32,0.32,"14,24,25,50","0.0000,0.0000,0.0000,0.3200",0.0,0.0,0.0,0.0,"25,22,20,20,21,20,20","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",0.0,0.0,0.0,0.0,"38,11,21,21","0.0000,0.0000,0.0000,0.0000",12.559834313493514,0.0382921777850412,0.1243547951831041,0.0826304889045626,0.3305219556182504,0.3305219556182504,"14,24,25,50","0.0000,0.0000,0.0000,0.3305",0.0,0.0,0.0,0.0,"25,22,20,20,21,20,20","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",0.0,0.0,0.0,0.0,"38,11,21,21","0.0000,0.0000,0.0000,0.0000"
Q15303,1308,1283,0.9809,633,24,626,1,1,1,0.843318,-4.148816613672496,-4.493386963979418,-4.493386963979418,-4.493386963979418,-4.493386963979418,633,-4.4934,-5.481720833333334,-5.481720833333334,-5.481720833333334,-5.481720833333334,24,-5.4817,-3.7150487220447284,-3.7150487220447284,-3.7150487220447284,-3.7150487220447284,626,-3.7150,-0.088,0.0010924311926605505,0.0016791469194312797,0.0016791469194312797,0.0016791469194312797,0.0016791469194312797,633,0.0017,9.166666666666667e-05,9.166666666666667e-05,9.166666666666667e-05,9.166666666666667e-05,24,0.0001,0.0005472843450479234,0.0005472843450479234,0.0005472843450479234,0.0005472843450479234,626,0.0005,3.02,0.44587356321839083,0.17811428571428564,0.17811428571428564,0.17811428571428564,0.17811428571428564,633,0.1781,-0.009458333333333341,-0.009458333333333341,-0.009458333333333341,-0.009458333333333341,24,-0.0095,0.7733003194888179,0.7733003194888179,0.7733003194888179,0.7733003194888179,626,0.7733,0.0,0.1316757645259939,0.20982401263823067,0.20982401263823067,0.20982401263823067,0.20982401263823067,633,0.2098,0.041437499999999995,0.041437499999999995,0.041437499999999995,0.041437499999999995,24,0.0414,0.051254632587859415,0.051254632587859415,0.051254632587859415,0.051254632587859415,626,0.0513,0.012996941896024464,0.012996941896024464,0.026856240126382307,0.026856240126382307,0.026856240126382307,0.026856240126382307,633,0.0269,0.0,0.0,0.0,0.0,24,0.0000,0.0,0.0,0.0,0.0,626,0.0000,116.10780479760169,0.09042663925046861,0.08760695545217326,0.08760695545217326,0.08760695545217326,0.08760695545217326,633,0.0876,0.0,0.0,0.0,0.0,24,0.0000,0.0985685071274794,0.0985685071274794,0.0985685071274794,0.0985685071274794,626,0.0986
O00254,374,336,0.8984,55,162,119,4,7,4,-1.08102,-9.86648024691358,-10.450542857142857,-10.165069852941176,-11.382229411764705,-8.832862500000001,"8,17,17,13","-8.8329,-11.3822,-10.2801,nan",-10.908072262773722,-10.926728897630149,-11.74048846153846,-8.083045000000002,"26,20,22,24,20,25,25","-11.7405,-8.0830,-11.4231,-11.8090,-13.9701,-8.5347,nan",-9.986857943925235,-9.28492910244361,-9.555055357142859,-7.052099999999999,"56,19,30,14","-9.5551,-8.7791,-11.7534,-7.0521",-0.304,0.0018788770053475936,0.0003436363636363636,0.00033945135746606337,0.0002176470588235294,0.000876923076923077,"8,17,17,13","0.0001,0.0002,0.0002,0.0009",0.0003364197530864198,0.00033436946386946383,0.00015769230769230772,0.0008227272727272725,"26,20,22,24,20,25,25","0.0002,0.0001,0.0008,0.0001,0.0002,0.0003,0.0006",0.005037815126050422,0.010047307330827069,0.0004232142857142857,0.03674285714285715,"56,19,30,14","0.0004,0.0027,0.0004,0.0367",-0.05,-0.15761455525606474,-0.7754038461538462,-0.5410808823529412,-0.8861764705882352,0.6035,"8,17,17,13","0.6035,-0.8862,-1.6096,-0.2720",-0.33402469135802465,-0.3144079820179821,-0.2588076923076923,0.16530000000000003,"26,20,22,24,20,25,25","-0.2588,0.1653,-0.5878,-0.1183,-0.0226,-1.1495,-0.2292",-0.07483193277310925,-0.16495645363408523,0.09564285714285714,0.09564285714285714,"56,19,30,14","0.0956,0.0786,-0.2548,-0.5792",0.0,0.07608342245989304,0.08370727272727271,0.08573030260180996,0.03825882352941177,0.21703076923076925,"8,17,17,13","0.0397,0.0383,0.0479,0.2170",0.053388888888888895,0.052385033966033966,0.045757692307692305,0.10871600000000001,"26,20,22,24,20,25,25","0.0458,0.0394,0.0385,0.0381,0.0427,0.0535,0.1087",0.07295462184873949,0.06265098527568923,0.10384464285714287,0.10384464285714287,"56,19,30,14","0.1038,0.0390,0.0386,0.0692",0.034759358288770054,0.034759358288770054,0.0,0.0,0.0,0.0,"8,17,17,13","0.0000,0.0000,0.0000,0.0000",0.0,0.0,0.0,0.0,"26,20,22,24,20,25,25","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",0.0,0.0,0.0,0.0,"56,19,30,14","0.0000,0.0000,0.0000,0.0000",3.1898290837044163,0.009113797382012618,0.0,0.0,0.0,0.0,"8,17,17,13","0.0000,0.0000,0.0000,0.0000",0.0,0.0,0.0,0.0,"26,20,22,24,20,25,25","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",0.007281766035383704,0.003868438206297593,0.015473752825190371,0.015473752825190371,"56,19,30,14","0.0155,0.0000,0.0000,0.0000"
Q9H3U5,465,253,0.5441,0,253,0,0,12,0,-0.147836,-6.632927710843373,,,,,,,-6.443061206896552,-6.448344254230618,-5.222677272727273,0.7074476190476191,"21,21,21,21,22,21,21,21,21,21,21,21","-8.1917,-1.5679,0.7074,-0.7700,-5.2227,-8.3915,-4.9528,-12.9031,-15.7874,-7.3433,-6.5090,nan",,,,,,,-0.326,0.0023694623655913976,,,,,,,0.000783399209486166,0.0007808621933621933,0.0014227272727272728,0.005723809523809524,"21,21,21,21,22,21,21,21,21,21,21,21","0.0003,0.0001,0.0002,0.0002,0.0014,0.0001,0.0001,0.0009,0.0001,0.0001,0.0057,0.0001",,,,,,,-0.44,-0.5394350649350649,,,,,,,-0.23930830039525688,-0.24459595959595962,1.093181818181818,1.093181818181818,"21,21,21,21,22,21,21,21,21,21,21,21","-0.0325,0.6519,-0.2466,0.1679,1.0932,-2.8982,0.7902,-0.1725,-1.0658,-0.4868,-0.3350,-0.4010",,,,,,,0.01935483870967742,0.09835139784946235,,,,,,,0.058860474308300395,0.05894053030303031,0.03868636363636363,0.15699047619047618,"21,21,21,21,22,21,21,21,21,21,21,21","0.1570,0.0700,0.0432,0.0399,0.0387,0.0389,0.0387,0.0390,0.0392,0.0475,0.0567,0.0984",,,,,,,0.13548387096774195,0.13548387096774195,,,,,,,0.1225296442687747,0.12301587301587302,0.0,0.6666666666666666,"21,21,21,21,22,21,21,21,21,21,21,21","0.2857,0.0000,0.0000,0.0000,0.0000,0.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.5238",,,,,,,0.18826989679862058,0.0004269158657565092,,,,,,,0.0,0.0,0.0,0.0,"21,21,21,21,22,21,21,21,21,21,21,21","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",,,,,,
Q9Y624,299,272,0.9097,40,21,211,1,1,1,0.122957,-4.020172289156626,,,,,40,nan,-1.0433272727272727,-1.0433272727272727,-1.0433272727272727,-1.0433272727272727,21,-1.0433,-3.688274881516587,-3.688274881516587,-3.688274881516587,-3.688274881516587,211,-3.6883,-0.223,0.0009304347826086957,0.00058,0.00058,0.00058,0.00058,40,0.0006,2.8571428571428574e-05,2.8571428571428574e-05,2.8571428571428574e-05,2.8571428571428574e-05,21,0.0000,0.001099526066350711,0.001099526066350711,0.001099526066350711,0.001099526066350711,211,0.0011,1.8,0.5596858108108107,0.007621621621621619,0.007621621621621619,0.007621621621621619,0.007621621621621619,40,0.0076,-0.5326190476190478,-0.5326190476190478,-0.5326190476190478,-0.5326190476190478,21,-0.5326,1.047658767772512,1.047658767772512,1.047658767772512,1.047658767772512,211,1.0477,0.0,0.12713678929765884,0.35899749999999997,0.35899749999999997,0.35899749999999997,0.35899749999999997,40,0.3590,0.09924761904761906,0.09924761904761906,0.09924761904761906,0.09924761904761906,21,0.0992,0.07972938388625593,0.07972938388625593,0.07972938388625593,0.07972938388625593,211,0.0797,0.11705685618729098,0.11705685618729098,0.0,0.0,0.0,0.0,40,0.0000,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,21,0.7619,0.014218009478672985,0.014218009478672985,0.014218009478672985,0.014218009478672985,211,0.0142,65.69682058715584,0.23889752940783943,0.03177776013158682,0.03177776013158682,0.03177776013158682,0.03177776013158682,40,0.0318,0.0,0.0,0.0,0.0,21,0.0000,0.307142385324509,0.307142385324509,0.307142385324509,0.307142385324509,211,0.3071
P31645,630,630,1.0,208,258,164,7,12,6,0.0215138,-6.279208793103449,-4.620656069364161,-6.770519146558423,-0.4521137931034483,-0.4521137931034483,"87,25,6,13,20,22,35","-0.4521,-9.4565,-5.1195,-6.1144,-7.5750,-11.9056,nan",-7.079074074074074,-7.247696414370782,-9.281726923076924,-1.4706919999999999,"25,20,26,19,20,23,20,22,20,22,20,21","-1.4707,-5.4211,-9.2817,-6.6304,-5.2984,-4.3668,-7.8983,-7.3572,-7.7048,-10.8860,-11.7116,-8.9452",-6.843613414634146,-6.2242475389908565,-6.385536363636365,-2.0044999999999997,"3,66,27,41,11,16","-2.0045,-6.3855,-2.6654,-9.6537,-7.8111,-8.8252",-0.233,0.001411111111111111,0.0025418269230769236,0.003480590758994699,0.0026068965517241378,0.02028461538461538,"87,25,6,13,20,22,35","0.0026,0.0010,0.0001,0.0203,0.0000,0.0001,0.0003",0.0005755813953488372,0.0005347427494321088,0.0008884615384615386,0.0023120000000000003,"25,20,26,19,20,23,20,22,20,22,20,21","0.0023,0.0010,0.0009,0.0001,0.0001,0.0009,0.0005,0.0001,0.0001,0.0001,0.0002,0.0002",0.0012914634146341463,0.0035955116887027455,0.0006272727272727273,0.013466666666666667,"3,66,27,41,11,16","0.0135,0.0006,0.0001,0.0004,0.0002,0.0068",0.6,-0.02059489633173841,-0.0010439024390243837,-0.3185285227990401,0.6780114942528735,0.6780114942528735,"87,25,6,13,20,22,35","0.6780,-0.6210,-0.2785,-0.1138,-1.4837,-0.2290,-0.1816",0.02024806201550385,-0.01739867355121361,0.7958461538461539,0.9299599999999999,"25,20,26,19,20,23,20,22,20,22,20,21","0.9300,0.6200,0.7958,-1.5572,-0.3567,0.2841,0.4771,-0.4850,0.1099,-0.8050,-0.3670,0.1453",-0.10928658536585364,0.026889198557389596,0.38996969696969697,1.628,"3,66,27,41,11,16","1.6280,0.3900,-0.5734,-0.6407,-0.6972,0.0546",0.015873015873015872,0.10313047619047619,0.2170639423076923,0.11347616531087959,0.40293333333333325,0.40293333333333325,"87,25,6,13,20,22,35","0.4029,0.0468,0.0387,0.0389,0.0389,0.0442,0.1839",0.050481395348837214,0.04977639525431345,0.041426923076923076,0.103816,"25,20,26,19,20,23,20,22,20,22,20,21","0.1038,0.0544,0.0414,0.0385,0.0387,0.0388,0.0389,0.0388,0.0387,0.0393,0.0498,0.0762",0.04145548780487805,0.045804436642851276,0.039362121212121216,0.0618,"3,66,27,41,11,16","0.0618,0.0394,0.0390,0.0401,0.0388,0.0558",0.0,0.0,0.0,0.0,0.0,0.0,"87,25,6,13,20,22,35","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",0.0,0.0,0.0,0.0,"25,20,26,19,20,23,20,22,20,22,20,21","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",0.0,0.0,0.0,0.0,"3,66,27,41,11,16","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",45.04504044114031,0.0743317499028718,0.24481000239750167,0.0858700820684575,0.6003837928484355,0.6003837928484355,"87,25,6,13,20,22,35","0.6004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007",0.0,0.0,0.0,0.0,"25,20,26,19,20,23,20,22,20,22,20,21","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",0.0,0.0,0.0,0.0,"3,66,27,41,11,16","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000"
P49146,381,381,1.0,112,182,87,4,7,4,-0.659332,-8.944405438066465,-9.706451612903226,-8.487986832579187,-2.81136,-2.81136,"13,17,27,55","-11.2239,-9.5917,-10.3249,-2.8114",-9.228907142857143,-9.212401701961943,-9.761689285714287,-6.436111111111111,"28,27,27,23,27,25,25","-9.7617,-11.6883,-9.8417,-8.8633,-6.4361,-11.2845,-6.6111",-7.806173563218392,-8.380142777777777,-8.175482222222222,-6.28888888888889,"45,6,27,9","-8.1755,-10.0218,-6.2889,-9.0344",-0.4,0.000715485564304462,0.0014098214285714285,0.0010603332723920958,0.0016309090909090908,0.0024407407407407403,"13,17,27,55","0.0001,0.0000,0.0024,0.0016",0.0002516483516483517,0.0002512963620230701,0.00011785714285714284,0.0006999999999999999,"28,27,27,23,27,25,25","0.0001,0.0001,0.0005,0.0001,0.0002,0.0001,0.0007",0.0007919540229885058,0.0004182407407407408,0.0014933333333333335,0.0014933333333333335,"45,6,27,9","0.0015,0.0001,0.0000,0.0001",-1.11,-0.6583915343915344,-0.9897798165137617,-0.874490332244009,-1.4002115384615392,-0.2507407407407407,"13,17,27,55","-0.7735,-1.0735,-0.2507,-1.4002",-0.7510934065934065,-0.7706795648887574,-1.1712857142857143,-0.011962962962962974,"28,27,27,23,27,25,25","-1.1713,-0.1368,-0.5836,-1.5743,-0.0120,-1.6900,-0.2269",-0.049275862068965504,-0.2817527777777778,0.08404444444444445,0.08404444444444445,"45,6,27,9","0.0840,-0.9368,0.0011,-0.2753",0.03674540682414698,0.12749527559055118,0.13462767857142857,0.09740615864527628,0.22071090909090907,0.22071090909090907,"13,17,27,55","0.0875,0.0396,0.0418,0.2207",0.06352472527472527,0.06241963156856946,0.13998928571428573,0.13998928571428573,"28,27,27,23,27,25,25","0.1400,0.0650,0.0433,0.0390,0.0397,0.0480,0.0620",0.25213678160919545,0.14718944444444446,0.4461577777777778,0.4461577777777778,"45,6,27,9","0.4462,0.0481,0.0400,0.0546",0.04199475065616798,0.04199475065616798,0.0,0.0,0.0,0.0,"13,17,27,55","0.0000,0.0000,0.0000,0.0000",0.08791208791208792,0.08465608465608465,0.0,0.5925925925925926,"28,27,27,23,27,25,25","0.0000,0.0000,0.0000,0.0000,0.5926,0.0000,0.0000",0.0,0.0,0.0,0.0,"45,6,27,9","0.0000,0.0000,0.0000,0.0000",0.0,0.0,0.0,0.0,0.0,0.0,"13,17,27,55","0.0000,0.0000,0.0000,0.0000",0.0,0.0,0.0,0.0,"28,27,27,23,27,25,25","0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",0.0,0.0,0.0,0.0,"45,6,27,9","0.0000,0.0000,0.0000,0.0000"
P15954,63,47,0.746,0,27,20,0,1,2,-1.17953,-4.67633076923077,,,,,,,,,,,27,nan,,,,,"17,3","nan,nan",-0.447,0.0008333333333333334,,,,,,,0.00016296296296296295,0.00016296296296296295,0.00016296296296296295,0.00016296296296296295,27,0.0002,0.000265,0.0003480392156862745,0.00022941176470588236,0.00046666666666666666,"17,3","0.0002,0.0005",,,,,,,,,,,,,,,,,,,,,1.0,0.5997174603174603,,,,,,,0.5706592592592593,0.5706592592592593,0.5706592592592593,0.5706592592592593,27,0.5707,0.611065,0.6097754901960784,0.6116176470588235,0.6116176470588235,"17,3","0.6116,0.6079",0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,27,0.0000,0.0,0.0,0.0,0.0,"17,3","0.0000,0.0000",1.9785031634179036,0.05073085034404881,,,,,,,0.0,0.0,0.0,0.0,27,0.0000,0.0771994563148865,0.0771994563148865,0.0771994563148865,0.0771994563148865,"17,3","0.0772,nan"
