UniProt_ID,region,unspliced_score,spliced_score,n_segments,tool,tool_type,whole_score,splice_delta
P05067,Cytoplasmic,-0.9555,-0.9555111111111114,1,PScore,sequence,2.8,-1.1111111111405947e-05
P05067,Extracellular/Lumenal,-0.0432,-0.0432441520467835,1,PScore,sequence,2.8,-4.415204678349938e-05
P05067,Transmembrane,-0.929,-0.9289999999999998,1,PScore,sequence,2.8,2.220446049250313e-16
P05556,Cytoplasmic,0.1532,0.1532045454545454,1,PScore,sequence,2.82,4.5454545453960105e-06
P05556,Extracellular/Lumenal,0.9004,0.9003587570621469,1,PScore,sequence,2.82,-4.124293785312538e-05
P05556,Transmembrane,-1.1871,-1.1871304347826088,1,PScore,sequence,2.82,-3.0434782608779187e-05
P07766,Cytoplasmic,0.919,0.919,1,PScore,sequence,0.28,0.0
P07766,Extracellular/Lumenal,0.7128,0.7128269230769231,1,PScore,sequence,0.28,2.6923076923091038e-05
P07766,Transmembrane,-0.0142,-0.0142307692307692,1,PScore,sequence,0.28,-3.0769230769198824e-05
P07949,Cytoplasmic,0.4388,0.4388392070484579,1,PScore,sequence,3.76,3.9207048457889915e-05
P07949,Extracellular/Lumenal,0.5717,0.5717265238879736,1,PScore,sequence,3.76,2.652388797363958e-05
P07949,Transmembrane,-0.1238,-0.1237727272727273,1,PScore,sequence,3.76,2.7272727272695252e-05
P08172,Cytoplasmic,-0.4266,-0.0243093220338983,4,PScore,sequence,0.23,0.4022906779661017
P08172,Extracellular/Lumenal,-0.07700000000000007,-0.1739074074074074,4,PScore,sequence,0.23,-0.09690740740740733
P08172,Transmembrane,-0.41745714285714286,-0.4259884393063584,7,PScore,sequence,0.23,-0.00853129644921552
P08247,Cytoplasmic,1.6012000000000002,3.334025210084033,3,PScore,sequence,7.32,1.7328252100840327
P08247,Extracellular/Lumenal,0.43074999999999997,0.5031157894736842,2,PScore,sequence,7.32,0.07236578947368422
P08247,Transmembrane,0.134425,0.1344270833333333,4,PScore,sequence,7.32,2.083333333319226e-06
P08908,Cytoplasmic,-0.26025000000000004,0.2103555555555555,4,PScore,sequence,1.58,0.4706055555555555
P08908,Extracellular/Lumenal,0.542675,1.059310810810811,4,PScore,sequence,1.58,0.5166358108108109
P08908,Transmembrane,-0.08741428571428568,-0.0898969696969697,7,PScore,sequence,1.58,-0.002482683982684017
P10747,Cytoplasmic,1.1782,1.1781578947368423,1,PScore,sequence,0.33,-4.210526315762131e-05
P10747,Extracellular/Lumenal,0.543,0.5429776119402986,1,PScore,sequence,0.33,-2.2388059701450302e-05
P10747,Transmembrane,-0.2997,-0.2997037037037036,1,PScore,sequence,0.33,-3.703703703561434e-06
P11362,Cytoplasmic,0.0741,0.0741184834123222,1,PScore,sequence,1.3,1.848341232220385e-05
P11362,Extracellular/Lumenal,0.4348,0.4348140845070422,1,PScore,sequence,1.3,1.4084507042155803e-05
P11362,Transmembrane,-0.4118,-0.4117619047619049,1,PScore,sequence,1.3,3.809523809511495e-05
P13569,Cytoplasmic,-0.6642857142857144,-0.3477944593386953,7,PScore,sequence,0.31,0.3164912549470191
P13569,Extracellular/Lumenal,-0.42313333333333336,-0.2229904761904761,6,PScore,sequence,0.31,0.20014285714285726
P13569,Transmembrane,-0.3297333333333334,-0.3205928853754941,12,PScore,sequence,0.31,0.009140447957839304
P15529,Cytoplasmic,0.0188,0.0188260869565217,1,PScore,sequence,1.38,2.6086956521700205e-05
P15529,Extracellular/Lumenal,0.9753,0.975336569579288,1,PScore,sequence,1.38,3.656957928810378e-05
P15529,Transmembrane,0.0247,0.0246521739130434,1,PScore,sequence,1.38,-4.7826086956598984e-05
P15941,Cytoplasmic,1.1403,1.140309859154929,1,PScore,sequence,3.69,9.85915492890399e-06
P15941,Extracellular/Lumenal,2.4466,2.4465594713656387,1,PScore,sequence,3.69,-4.052863436143639e-05
P15941,Transmembrane,-1.9388,-1.938782608695652,1,PScore,sequence,3.69,1.7391304347968983e-05
P17948,Cytoplasmic,0.1091,0.1091063063063062,1,PScore,sequence,0.63,6.306306306200216e-06
P17948,Extracellular/Lumenal,0.0626,0.062551912568306,1,PScore,sequence,0.63,-4.80874316940022e-05
P17948,Transmembrane,-0.9923,-0.9922727272727272,1,PScore,sequence,0.63,2.727272727276464e-05
P20963,Cytoplasmic,-0.1788,-0.1788454545454545,1,PScore,sequence,-1.35,-4.5454545454515216e-05
P20963,Extracellular/Lumenal,-0.2284,-0.2284444444444444,1,PScore,sequence,-1.35,-4.444444444440254e-05
P20963,Transmembrane,0.4507,0.4507142857142856,1,PScore,sequence,-1.35,1.428571428563341e-05
P21802,Cytoplasmic,0.0998,0.0997833333333333,1,PScore,sequence,1.19,-1.6666666666706464e-05
P21802,Extracellular/Lumenal,0.2407,0.2407331460674158,1,PScore,sequence,1.19,3.3146067415806835e-05
P21802,Transmembrane,-0.468,-0.468047619047619,1,PScore,sequence,1.19,-4.761904761896307e-05
P29317,Cytoplasmic,-0.154,-0.1539734939759036,1,PScore,sequence,1.35,2.6506024096401015e-05
P29317,Extracellular/Lumenal,0.6738,0.6737821011673151,1,PScore,sequence,1.35,-1.7898832684881683e-05
P29317,Transmembrane,-1.1708,-1.1707619047619044,1,PScore,sequence,1.35,3.809523809561455e-05
P31431,Cytoplasmic,0.684,0.68404,1,PScore,sequence,1.71,3.999999999992898e-05
P31431,Extracellular/Lumenal,0.8245,0.824472440944882,1,PScore,sequence,1.71,-2.7559055117976072e-05
P31431,Transmembrane,-0.6625,-0.6624800000000002,1,PScore,sequence,1.71,1.9999999999797957e-05
P31645,Cytoplasmic,-0.3185142857142857,-0.0010439024390243,7,PScore,sequence,0.6,0.3174703832752614
P31645,Extracellular/Lumenal,0.0268833333333333,-0.1092865853658536,6,PScore,sequence,0.6,-0.1361699186991869
P31645,Transmembrane,-0.017391666666666656,0.0202480620155038,12,PScore,sequence,0.6,0.037639728682170456
P35968,Cytoplasmic,0.0828,0.0827746478873239,1,PScore,sequence,0.92,-2.535211267609694e-05
P35968,Extracellular/Lumenal,0.1291,0.1290630872483221,1,PScore,sequence,0.92,-3.691275167788666e-05
P35968,Transmembrane,-0.5778,-0.5778095238095238,1,PScore,sequence,0.92,-9.523809523792615e-06
P40967,Cytoplasmic,1.6145,1.6144761904761904,1,PScore,sequence,1.66,-2.380952380964807e-05
P40967,Extracellular/Lumenal,0.3145,0.3144761904761904,1,PScore,sequence,1.66,-2.380952380959256e-05
P40967,Transmembrane,-0.9839,-0.9838571428571428,1,PScore,sequence,1.66,4.28571428572333e-05
P46531,Cytoplasmic,0.4134,0.413427135678392,1,PScore,sequence,4.19,2.713567839202069e-05
P46531,Extracellular/Lumenal,1.9098,1.9098124635993008,1,PScore,sequence,4.19,1.2463599300849282e-05
P46531,Transmembrane,0.4019,0.401904761904762,1,PScore,sequence,4.19,4.76190476200733e-06
P49146,Cytoplasmic,-0.8744749999999999,-0.9897798165137616,4,PScore,sequence,-1.11,-0.11530481651376168
P49146,Extracellular/Lumenal,-0.28175,-0.0492758620689655,4,PScore,sequence,-1.11,0.2324741379310345
P49146,Transmembrane,-0.7706999999999999,-0.7510934065934065,7,PScore,sequence,-1.11,0.01960659340659343
P61073,Cytoplasmic,-1.492825,-1.2974090909090912,4,PScore,sequence,-0.83,0.1954159090909089
P61073,Extracellular/Lumenal,0.022875000000000006,0.1547912087912088,4,PScore,sequence,-0.83,0.1319162087912088
P61073,Transmembrane,-0.6690285714285714,-0.6678310810810811,7,PScore,sequence,-0.83,0.001197490347490282
Q03135,Cytoplasmic,-0.6113500000000001,-0.5460784313725489,2,PScore,sequence,-1.88,0.0652715686274512
Q04671,Cytoplasmic,-0.2521714285714286,-0.2125386904761904,7,PScore,sequence,1.2,0.03963273809523821
Q04671,Extracellular/Lumenal,-0.3470333333333333,0.0378945578231292,6,PScore,sequence,1.2,0.38492789115646253
Q04671,Transmembrane,-0.10895833333333334,-0.1098195121951219,12,PScore,sequence,1.2,-0.0008611788617885613
Q07065,Cytoplasmic,2.4874,2.4874339622641504,1,PScore,sequence,4.26,3.396226415031123e-05
Q07065,Extracellular/Lumenal,-0.8063,-0.8063262711864407,1,PScore,sequence,4.26,-2.6271186440718353e-05
Q07065,Transmembrane,-0.0986,-0.0986190476190476,1,PScore,sequence,4.26,-1.9047619047612985e-05
Q08345,Cytoplasmic,0.3405,0.3405296610169492,1,PScore,sequence,2.32,2.9661016949178443e-05
Q08345,Extracellular/Lumenal,1.075,1.074984886649874,1,PScore,sequence,2.32,-1.5113350126050307e-05
Q08345,Transmembrane,-2.5029,-2.5028571428571422,1,PScore,sequence,2.32,4.285714285767739e-05
Q12879,Cytoplasmic,-0.05026666666666668,0.356330303030303,3,PScore,sequence,1.23,0.4065969696969697
Q12879,Extracellular/Lumenal,-0.0017500000000000016,-0.0654444444444444,2,PScore,sequence,1.23,-0.0636944444444444
Q12879,Transmembrane,-0.5972333333333334,-0.5989354838709677,3,PScore,sequence,1.23,-0.0017021505376343393
Q13021,Transmembrane,-0.61885,-0.6272048192771085,4,PScore,sequence,-2.33,-0.00835481927710846
Q14739,Extracellular/Lumenal,0.5058,0.5058436018957345,1,PScore,sequence,1.08,4.36018957344908e-05
Q14739,Transmembrane,-0.16795,-0.1679523809523809,8,PScore,sequence,1.08,-2.380952380920398e-06
Q14BN4,Cytoplasmic,-0.6481,-0.6481047381546134,1,PScore,sequence,0.52,-4.738154613437295e-06
Q14BN4,Extracellular/Lumenal,-1.061,-1.061,1,PScore,sequence,0.52,0.0
Q14BN4,Transmembrane,-1.0584,-1.0584285714285713,1,PScore,sequence,0.52,-2.857142857126682e-05
Q15303,Cytoplasmic,0.1781,0.1781142857142856,1,PScore,sequence,3.02,1.42857142855779e-05
Q15303,Extracellular/Lumenal,0.7733,0.7733003194888179,1,PScore,sequence,3.02,3.194888179569588e-07
Q15303,Transmembrane,-0.0095,-0.0094583333333333,1,PScore,sequence,3.02,4.166666666670024e-05
Q16635,Extracellular/Lumenal,0.5925499999999999,0.0892614107883817,2,PScore,sequence,-0.29,-0.5032885892116182
Q7Z3C6,Cytoplasmic,-0.6493285714285715,0.1005430769230769,7,PScore,sequence,3.63,0.7498716483516483
Q7Z3C6,Extracellular/Lumenal,-1.056,-0.971622641509434,2,PScore,sequence,3.63,0.08437735849056605
Q7Z3C6,Transmembrane,-0.789875,-0.8166344086021505,4,PScore,sequence,3.63,-0.026759408602150536
Q7Z434,Cytoplasmic,1.4034,1.4033867187500002,1,PScore,sequence,2.12,-1.3281249999774758e-05
Q7Z434,Extracellular/Lumenal,-0.045,-0.045,1,PScore,sequence,2.12,0.0
Q7Z434,Transmembrane,-0.015,-0.0149523809523809,1,PScore,sequence,2.12,4.7619047619100116e-05
Q86WV6,Cytoplasmic,-0.1938,-0.3245836298932384,3,PScore,sequence,-0.48,-0.1307836298932384
Q86WV6,Extracellular/Lumenal,-0.2173,-0.2173,2,PScore,sequence,-0.48,0.0
Q86WV6,Transmembrane,-0.003375000000000017,-0.01644,4,PScore,sequence,-0.48,-0.013064999999999983
Q8N114,Cytoplasmic,2.8109,2.8108828828828845,1,PScore,sequence,4.08,-1.711711711571695e-05
Q8N114,Extracellular/Lumenal,0.5075,0.5075194805194805,1,PScore,sequence,4.08,1.948051948053031e-05
Q8N114,Transmembrane,-0.0636,-0.0636190476190476,1,PScore,sequence,4.08,-1.9047619047599107e-05
Q8NC56,Transmembrane,-1.35315,-1.353142857142857,2,PScore,sequence,1.42,7.142857143094261e-06
Q8TEM1,Cytoplasmic,0.0513,0.0512545454545454,1,PScore,sequence,0.61,-4.545454545459848e-05
Q8TEM1,Extracellular/Lumenal,-0.0828,-0.0828035914702581,1,PScore,sequence,0.61,-3.5914702581074653e-06
Q8TEM1,Transmembrane,0.2685,0.2684761904761905,1,PScore,sequence,0.61,-2.3809523809537048e-05
Q8WXG9,Cytoplasmic,-0.22667500000000002,0.6322746113989638,4,PScore,sequence,1.66,0.8589496113989639
Q8WXG9,Extracellular/Lumenal,-0.7079,0.0918577687900236,4,PScore,sequence,1.66,0.7997577687900236
Q8WXG9,Transmembrane,-0.6548428571428573,-0.654843537414966,7,PScore,sequence,1.66,-6.802721087550978e-07
Q9BR39,Cytoplasmic,1.158,1.158045994065282,1,PScore,sequence,4.39,4.599406528216221e-05
Q9BR39,Transmembrane,-0.012,-0.012,1,PScore,sequence,4.39,0.0
Q9BRQ8,Transmembrane,-0.5481,-0.5481428571428572,1,PScore,sequence,1.03,-4.285714285712228e-05
Q9H3U5,Transmembrane,-0.2446,-0.2393083003952568,12,PScore,sequence,-0.44,0.005291699604743211
Q9H461,Cytoplasmic,1.2129750000000001,1.9062894736842104,4,PScore,sequence,6.14,0.6933144736842103
Q9H461,Extracellular/Lumenal,0.4469,1.250495890410959,4,PScore,sequence,6.14,0.803595890410959
Q9H461,Transmembrane,0.7349142857142857,0.7349251700680273,7,PScore,sequence,6.14,1.0884353741524855e-05
Q9UJA2,Transmembrane,0.10024,0.0987943925233644,5,PScore,sequence,0.0,-0.0014456074766355936
Q9UM73,Cytoplasmic,0.5246,0.5245967741935484,1,PScore,sequence,5.28,-3.2258064515122697e-06
Q9UM73,Extracellular/Lumenal,0.9611,0.9611411764705884,1,PScore,sequence,5.28,4.117647058843321e-05
Q9UM73,Transmembrane,-1.6827,-1.6826666666666663,1,PScore,sequence,5.28,3.333333333377375e-05
Q9Y624,Cytoplasmic,0.0076,0.0076216216216216,1,PScore,sequence,1.8,2.1621621621599994e-05
Q9Y624,Extracellular/Lumenal,1.0477,1.047658767772512,1,PScore,sequence,1.8,-4.123222748808608e-05
Q9Y624,Transmembrane,-0.5326,-0.5326190476190478,1,PScore,sequence,1.8,-1.9047619047807274e-05
O00254,Cytoplasmic,,0.0,0,ParSe2,sequence,3.1898290837044163,
O00254,Extracellular/Lumenal,0.0,0.0091213700864273,2,ParSe2,sequence,3.1898290837044163,0.0091213700864273
O00254,Transmembrane,0.0,0.0,3,ParSe2,sequence,3.1898290837044163,0.0
O14763,Cytoplasmic,0.1142518851527403,0.1142518851527403,1,ParSe2,sequence,36.8714809762212,0.0
O14763,Extracellular/Lumenal,0.1177266602937391,0.1177266602937391,1,ParSe2,sequence,36.8714809762212,0.0
O14763,Transmembrane,,,0,ParSe2,sequence,36.8714809762212,
O43561,Cytoplasmic,0.3915230130177132,0.3915230130177132,1,ParSe2,sequence,82.61135574673678,0.0
O43561,Extracellular/Lumenal,,,0,ParSe2,sequence,82.61135574673678,
O43561,Transmembrane,,,0,ParSe2,sequence,82.61135574673678,
O60500,Cytoplasmic,0.0693619723451969,0.0693619723451969,1,ParSe2,sequence,60.62506324250795,0.0
O60500,Extracellular/Lumenal,0.0503726817157704,0.0503726817157704,1,ParSe2,sequence,60.62506324250795,0.0
O60500,Transmembrane,,,0,ParSe2,sequence,60.62506324250795,
O60733,Transmembrane,,0.0,0,ParSe2,sequence,13.626141287216576,
O75445,Cytoplasmic,0.1470770379025477,0.1470770379025477,1,ParSe2,sequence,445.6902147517933,0.0
O75445,Extracellular/Lumenal,0.0859788160001992,0.0859788160001992,1,ParSe2,sequence,445.6902147517933,0.0
O75445,Transmembrane,,,0,ParSe2,sequence,445.6902147517933,
O75460,Cytoplasmic,0.148726458503951,0.148726458503951,1,ParSe2,sequence,91.42832662676472,0.0
O75460,Extracellular/Lumenal,0.0466361307190429,0.0466361307190429,1,ParSe2,sequence,91.42832662676472,0.0
O75460,Transmembrane,,,0,ParSe2,sequence,91.42832662676472,
O75581,Cytoplasmic,1.215354208374556,1.215354208374556,1,ParSe2,sequence,291.85879073944466,0.0
O75581,Extracellular/Lumenal,0.0404290624702987,0.0404290624702987,1,ParSe2,sequence,291.85879073944466,0.0
O75581,Transmembrane,,,0,ParSe2,sequence,291.85879073944466,
P00533,Cytoplasmic,0.1024015953571699,0.1024015953571699,1,ParSe2,sequence,117.00586760333424,0.0
P00533,Extracellular/Lumenal,0.0708248528162709,0.0708248528162709,1,ParSe2,sequence,117.00586760333424,0.0
P00533,Transmembrane,,,0,ParSe2,sequence,117.00586760333424,
P01857,Extracellular/Lumenal,0.0645055082557227,0.0645055082557227,1,ParSe2,sequence,19.738685526251142,0.0
P04626,Cytoplasmic,0.095235083083909,0.095235083083909,1,ParSe2,sequence,89.48512177663305,0.0
P04626,Extracellular/Lumenal,0.05528418100309,0.05528418100309,1,ParSe2,sequence,89.48512177663305,0.0
P04626,Transmembrane,,,0,ParSe2,sequence,89.48512177663305,
P05067,Cytoplasmic,0.0116413640436563,0.0116413640436563,1,ParSe2,sequence,34.798135208902536,0.0
P05067,Extracellular/Lumenal,0.0523011249573559,0.0523011249573559,1,ParSe2,sequence,34.798135208902536,0.0
P05067,Transmembrane,,,0,ParSe2,sequence,34.798135208902536,
P05556,Cytoplasmic,0.0865809932848608,0.0865809932848608,1,ParSe2,sequence,85.80557016666538,0.0
P05556,Extracellular/Lumenal,0.1216821303056004,0.1216821303056004,1,ParSe2,sequence,85.80557016666538,0.0
P05556,Transmembrane,,,0,ParSe2,sequence,85.80557016666538,
P07766,Cytoplasmic,0.1365716777773594,0.1365716777773594,1,ParSe2,sequence,15.711341143293431,0.0
P07766,Extracellular/Lumenal,0.0,0.0,1,ParSe2,sequence,15.711341143293431,0.0
P07766,Transmembrane,0.0,0.0,1,ParSe2,sequence,15.711341143293431,0.0
P07949,Cytoplasmic,0.2204937978718914,0.2204937978718914,1,ParSe2,sequence,168.34905239444657,0.0
P07949,Extracellular/Lumenal,0.1250004080890645,0.1250004080890645,1,ParSe2,sequence,168.34905239444657,0.0
P07949,Transmembrane,,,0,ParSe2,sequence,168.34905239444657,
P08172,Cytoplasmic,0.5536637848226438,0.4017281415457316,1,ParSe2,sequence,86.37155043233906,-0.15193564327691217
P08172,Extracellular/Lumenal,,0.0828343326653491,0,ParSe2,sequence,86.37155043233906,
P08172,Transmembrane,0.0,0.0,5,ParSe2,sequence,86.37155043233906,0.0
P08247,Cytoplasmic,1.315442546730354,1.7718205731470031,2,ParSe2,sequence,177.37313649102484,0.45637802641664904
P08247,Extracellular/Lumenal,0.0,0.0,2,ParSe2,sequence,177.37313649102484,0.0
P08247,Transmembrane,,0.0,0,ParSe2,sequence,177.37313649102484,
P08908,Cytoplasmic,0.2270620624878294,0.1513747083252241,1,ParSe2,sequence,59.43262391067864,-0.0756873541626053
P08908,Extracellular/Lumenal,2.097028130005107,0.6187338193983308,1,ParSe2,sequence,59.43262391067864,-1.4782943106067763
P08908,Transmembrane,0.0,0.0,3,ParSe2,sequence,59.43262391067864,0.0
P10747,Cytoplasmic,0.0,0.0,1,ParSe2,sequence,2.906338537073414,0.0
P10747,Extracellular/Lumenal,0.0264212594279396,0.0264212594279396,1,ParSe2,sequence,2.906338537073414,0.0
P10747,Transmembrane,0.0,0.0,1,ParSe2,sequence,2.906338537073414,0.0
P11362,Cytoplasmic,0.0628599535930411,0.0628599535930411,1,ParSe2,sequence,44.94198856479632,0.0
P11362,Extracellular/Lumenal,0.0596228011298728,0.0596228011298728,1,ParSe2,sequence,44.94198856479632,0.0
P11362,Transmembrane,,,0,ParSe2,sequence,44.94198856479632,
P13569,Cytoplasmic,0.013121323981960784,0.0338278584025243,7,ParSe2,sequence,52.7395275165172,0.020706534420563517
P13569,Extracellular/Lumenal,1.0469058195061334,0.2195113130767409,1,ParSe2,sequence,52.7395275165172,-0.8273945064293925
P13569,Transmembrane,,0.0,0,ParSe2,sequence,52.7395275165172,
P15529,Cytoplasmic,0.0,0.0,1,ParSe2,sequence,32.99965006191841,0.0
P15529,Extracellular/Lumenal,0.1149100463724345,0.1149100463724345,1,ParSe2,sequence,32.99965006191841,0.0
P15529,Transmembrane,,,0,ParSe2,sequence,32.99965006191841,
P15941,Cytoplasmic,1.470104336537255,1.470104336537255,1,ParSe2,sequence,1047.8771367042202,0.0
P15941,Extracellular/Lumenal,0.8590377663645863,0.8590377663645863,1,ParSe2,sequence,1047.8771367042202,0.0
P15941,Transmembrane,,,0,ParSe2,sequence,1047.8771367042202,
P15954,Extracellular/Lumenal,,,0,ParSe2,sequence,1.978503163417904,
P15954,Transmembrane,0.0,0.0,1,ParSe2,sequence,1.978503163417904,0.0
P17948,Cytoplasmic,0.0660963736701958,0.0660963736701958,1,ParSe2,sequence,54.36146620432707,0.0
P17948,Extracellular/Lumenal,0.0199030127499564,0.0199030127499564,1,ParSe2,sequence,54.36146620432707,0.0
P17948,Transmembrane,,,0,ParSe2,sequence,54.36146620432707,
P20963,Cytoplasmic,0.2077278014442695,0.2077278014442695,1,ParSe2,sequence,18.487774328540205,0.0
P20963,Extracellular/Lumenal,,,0,ParSe2,sequence,18.487774328540205,
P20963,Transmembrane,,,0,ParSe2,sequence,18.487774328540205,
P21802,Cytoplasmic,0.0995617547251981,0.0995617547251981,1,ParSe2,sequence,52.2262689558531,0.0
P21802,Extracellular/Lumenal,0.0376540024713825,0.0376540024713825,1,ParSe2,sequence,52.2262689558531,0.0
P21802,Transmembrane,,,0,ParSe2,sequence,52.2262689558531,
P29317,Cytoplasmic,0.0134531652177133,0.0134531652177133,1,ParSe2,sequence,51.32927421617183,0.0
P29317,Extracellular/Lumenal,0.0863084367620016,0.0863084367620016,1,ParSe2,sequence,51.32927421617183,0.0
P29317,Transmembrane,,,0,ParSe2,sequence,51.32927421617183,
P31431,Cytoplasmic,0.0,0.0,1,ParSe2,sequence,2.290867791597526,0.0
P31431,Extracellular/Lumenal,0.0172751002988539,0.0172751002988539,1,ParSe2,sequence,2.290867791597526,0.0
P31431,Transmembrane,0.0,0.0,1,ParSe2,sequence,2.290867791597526,0.0
P31645,Cytoplasmic,0.2387401422236307,0.2702717370046891,3,ParSe2,sequence,45.04504044114031,0.03153159478105838
P31645,Extracellular/Lumenal,0.0,0.0,3,ParSe2,sequence,45.04504044114031,0.0
P31645,Transmembrane,0.0,0.0,2,ParSe2,sequence,45.04504044114031,0.0
P35968,Cytoplasmic,0.1156195794220329,0.1156195794220329,1,ParSe2,sequence,76.82394078070531,0.0
P35968,Extracellular/Lumenal,0.0188349942258857,0.0188349942258857,1,ParSe2,sequence,76.82394078070531,0.0
P35968,Transmembrane,,,0,ParSe2,sequence,76.82394078070531,
P40967,Cytoplasmic,0.0,0.0,1,ParSe2,sequence,52.899973475701145,0.0
P40967,Extracellular/Lumenal,0.0174459376892531,0.0174459376892531,1,ParSe2,sequence,52.899973475701145,0.0
P40967,Transmembrane,,,0,ParSe2,sequence,52.899973475701145,
P46531,Cytoplasmic,0.2507917912738868,0.2507917912738868,1,ParSe2,sequence,594.8523128963775,0.0
P46531,Extracellular/Lumenal,0.2345711290895395,0.2345711290895395,1,ParSe2,sequence,594.8523128963775,0.0
P46531,Transmembrane,,,0,ParSe2,sequence,594.8523128963775,
P49146,Cytoplasmic,0.0,0.020633912638566,2,ParSe2,sequence,0.0,0.020633912638566
P49146,Extracellular/Lumenal,0.0,0.0,2,ParSe2,sequence,0.0,0.0
P49146,Transmembrane,0.0,0.0,6,ParSe2,sequence,0.0,0.0
P61073,Cytoplasmic,0.24153527525946664,0.1411217338594673,2,ParSe2,sequence,12.559834313493514,-0.10041354139999933
P61073,Extracellular/Lumenal,0.0,0.0012503723876531,1,ParSe2,sequence,12.559834313493514,0.0012503723876531
P61073,Transmembrane,0.0,0.0,1,ParSe2,sequence,12.559834313493514,0.0
P63027,Cytoplasmic,0.0342574395205115,0.0342574395205115,1,ParSe2,sequence,2.363763326915276,0.0
P63027,Extracellular/Lumenal,,,0,ParSe2,sequence,2.363763326915276,
P63027,Transmembrane,,,0,ParSe2,sequence,2.363763326915276,
Q03135,Cytoplasmic,0.00560233948865105,0.006705830600052,2,ParSe2,sequence,0.8851696392068683,0.00110349111140095
Q04671,Cytoplasmic,0.17297000965821366,0.1702244539493531,2,ParSe2,sequence,54.75943803008224,-0.002745555708860564
Q04671,Extracellular/Lumenal,0.0073804216223931,0.0042175371705032,3,ParSe2,sequence,54.75943803008224,-0.0031628844518899
Q04671,Transmembrane,,0.0,0,ParSe2,sequence,54.75943803008224,
Q07065,Cytoplasmic,0.8976193124447374,0.8976193124447374,1,ParSe2,sequence,77.50956458530037,0.0
Q07065,Extracellular/Lumenal,0.0086580509198061,0.0086580509198061,1,ParSe2,sequence,77.50956458530037,0.0
Q07065,Transmembrane,,,0,ParSe2,sequence,77.50956458530037,
Q08345,Cytoplasmic,0.0786426208469391,0.0786426208469391,1,ParSe2,sequence,101.18625284192788,0.0
Q08345,Extracellular/Lumenal,0.1708249509138694,0.1708249509138694,1,ParSe2,sequence,101.18625284192788,0.0
Q08345,Transmembrane,,,0,ParSe2,sequence,101.18625284192788,
Q12879,Cytoplasmic,0.2081475021633296,0.2032167196468489,1,ParSe2,sequence,149.38050094315895,-0.004930782516480714
Q12879,Extracellular/Lumenal,0.081211312688157,0.0344968407878932,2,ParSe2,sequence,149.38050094315895,-0.046714471900263795
Q12879,Transmembrane,,0.0,0,ParSe2,sequence,149.38050094315895,
Q13021,Transmembrane,,0.0,0,ParSe2,sequence,0.0108476709820374,
Q14739,Extracellular/Lumenal,0.0316406076596627,0.0316406076596627,1,ParSe2,sequence,5.916793632356942,0.0
Q14739,Transmembrane,,0.0,0,ParSe2,sequence,5.916793632356942,
Q14BN4,Cytoplasmic,0.0297583478472665,0.0297583478472665,1,ParSe2,sequence,23.151994625173387,0.0
Q14BN4,Extracellular/Lumenal,,,0,ParSe2,sequence,23.151994625173387,
Q14BN4,Transmembrane,,,0,ParSe2,sequence,23.151994625173387,
Q15303,Cytoplasmic,0.0893332008798372,0.0893332008798372,1,ParSe2,sequence,116.10780479760167,0.0
Q15303,Extracellular/Lumenal,0.0923808836428495,0.0923808836428495,1,ParSe2,sequence,116.10780479760167,0.0
Q15303,Transmembrane,,,0,ParSe2,sequence,116.10780479760167,
Q16635,Extracellular/Lumenal,0.0,0.0,1,ParSe2,sequence,0.0,0.0
Q7Z3C6,Cytoplasmic,0.05306839705379211,0.1362566951381293,5,ParSe2,sequence,85.70546124188502,0.08318829808433718
Q7Z3C6,Extracellular/Lumenal,0.0,0.0,1,ParSe2,sequence,85.70546124188502,0.0
Q7Z3C6,Transmembrane,0.0,0.0,2,ParSe2,sequence,85.70546124188502,0.0
Q7Z434,Cytoplasmic,0.3310697697538128,0.3310697697538128,1,ParSe2,sequence,161.5620476398603,0.0
Q7Z434,Extracellular/Lumenal,,,0,ParSe2,sequence,161.5620476398603,
Q7Z434,Transmembrane,,,0,ParSe2,sequence,161.5620476398603,
Q86WV6,Cytoplasmic,0.0109326502307178,0.0092927526961113,1,ParSe2,sequence,2.416115700989079,-0.0016398975346064992
Q86WV6,Extracellular/Lumenal,,,0,ParSe2,sequence,2.416115700989079,
Q86WV6,Transmembrane,0.0,0.0,1,ParSe2,sequence,2.416115700989079,0.0
Q8N114,Cytoplasmic,0.5443553955879605,0.5443553955879605,1,ParSe2,sequence,53.982415488817885,0.0
Q8N114,Extracellular/Lumenal,0.0196522726997773,0.0196522726997773,1,ParSe2,sequence,53.982415488817885,0.0
Q8N114,Transmembrane,,,0,ParSe2,sequence,53.982415488817885,
Q8NC56,Transmembrane,,0.0,0,ParSe2,sequence,28.2641428731298,
Q8TEM1,Cytoplasmic,0.1693562614390227,0.1693562614390227,1,ParSe2,sequence,61.92242697589665,0.0
Q8TEM1,Extracellular/Lumenal,0.0319059294660479,0.0319059294660479,1,ParSe2,sequence,61.92242697589665,0.0
Q8TEM1,Transmembrane,,,0,ParSe2,sequence,61.92242697589665,
Q8WXG9,Cytoplasmic,0.7823295089659866,0.5858569741331275,1,ParSe2,sequence,311.3996861268561,-0.1964725348328591
Q8WXG9,Extracellular/Lumenal,0.0180411194687614,0.0357464482198301,2,ParSe2,sequence,311.3996861268561,0.0177053287510687
