UniProt_ID,PICNIC_score,PICNIC_GO_score,PSAP_score,PSPHunter_prob,PSPire_score,FuzDrop_pLLPS,catGRANULE_score,PLAAC_NLLR,PScore_score,ESpritz_score,SEG_score,SaPS_score,PdPS_score,DeepPhase_score,PDL_score,RY_score,ParSe2_score,LLPhyScore_score,TMD_count,is_membrane_protein,label_all,label_mem,label_mem_bg,label_mem_fixed,label_mem_singlepass_bg,label_mem_multipass_bg
Q5VTT2,0.2424808029,0.2629517718,0.0,0.139,0.007224635,0.2,-0.0369835,-0.308,1.2,0.0,0.0,0.08724181354045868,0.11659500747919083,0.17,0.025318518,0.1091703056768559,8.986526154277687,-139.0,1,True,0,0,0,0,0,
Q96A11,0.2423855747,0.0947858617,0.000833333,0.139,0.0033631078,0.23,-0.503132,-0.243,0.91,0.0765661252900232,0.18561484918793503,0.05005183815956116,0.029554415494203568,0.38,0.06133103,0.14617169373549885,13.235830755566422,-651.0,1,True,0,0,0,0,0,
O15229,0.2423738564,0.3549349842,0.0,0.083,0.24417469,0.1,-0.0345332,-0.197,0.37,0.0,0.0,0.08483630418777466,0.041283391416072845,0.09,0.025700217,0.09259259259259259,0.0,-590.0,2,True,0,0,0,0,,0
P15735,0.2423245464,0.954416156,0.000833333,0.546,0.012877373,0.19,-0.162718,-0.363,-0.5,0.0,0.024630541871921183,0.051561079919338226,0.19554771482944489,0.43,0.14042,0.10591133004926108,0.3020694395638288,-543.0,0,False,0,0,,0,,
Q9NW15,0.2422646889,0.1439219541,0.0,0.201,0.0046609086,0.16,-0.131288,-0.358,-0.3,0.015151515151515152,0.031818181818181815,0.08067962527275085,0.034774236381053925,0.12,0.039806686,0.09242424242424242,8.353499927984632,-1042.0,8,True,0,0,0,0,,0
Q5JPI9,0.2421752017,0.2172241215,,0.118,0.69064754,0.38,0.707587,-0.429,-0.41,0.0,0.041237113402061855,0.1331358104944229,0.29926615953445435,0.05,0.0642536,0.054982817869415807,17.955834753069194,-272.0,0,False,0,0,,0,,
Q14982,0.2421690166,0.0660139471,0.0,0.205,0.016051259,0.18,0.0682986,-0.209,0.93,0.0,0.034782608695652174,0.08440245687961578,0.030766969546675682,0.0,0.87035745,0.08405797101449275,16.23455114601206,-248.0,0,False,0,0,,0,,
Q9H3T2,0.2421226159,0.1212003252,0.0,0.46,0.0036856502,0.86,0.912238,-0.199,3.82,0.10752688172043011,0.15053763440860216,0.1274578869342804,0.07729771733283997,1.0,0.36046487,0.10215053763440861,158.72778902609076,-572.0,1,True,0,0,0,0,0,
A8MQ14,0.2420814002,0.2933371901,0.0,0.461,0.005981232,0.25,1.12832,-0.331,0.26,0.0,0.0,0.07226450741291046,0.4791075587272644,0.32,0.88903135,0.0944954128440367,65.72439896018923,-829.0,0,False,0,0,,0,,
O94823,0.2420698505,0.2640522908,0.0,0.185,0.0018350345,0.74,0.403535,-0.061,1.43,0.0,0.040383299110198494,0.08146784454584122,0.07831740379333496,0.78,0.18442655,0.08692676249144421,85.45843131457113,-1504.0,10,True,0,0,0,0,,0
Q9BW72,0.2420633907,0.2829597776,0.0,0.085,0.037535157,0.13,-1.06661,-0.253,,0.7641509433962265,0.07547169811320754,0.051773786544799805,0.031763724982738495,0.0,0.019144243,0.10377358490566038,0.0416550946975002,-106.0,2,True,0,0,0,0,,0
A0A494C086,0.2420515659,,,,0.010781922,,,,,,,,,,,0.14427860696517414,10.720037186835516,-365.0,0,False,0,0,,0,,
P18827,0.2420259879,0.25379385,0.003333333,0.685,0.0072571477,1.0,0.290967,-0.218,2.16,0.16774193548387098,0.24516129032258063,0.06261364370584488,0.04148872196674347,1.0,0.3364122,0.04838709677419355,31.06477776821608,-10.0,1,True,0,0,0,0,0,
Q9H9E1,0.2420221206,0.4840781724,0.0,0.185,0.031606525,0.19,0.130079,-0.212,-0.42,0.0,0.0,0.061725109815597534,0.1305237114429474,0.0,0.093423806,0.04792332268370607,15.307943464274649,-221.0,0,False,0,0,,0,,
Q8NHM4,0.2420114482,0.2333791834,,0.143,0.009985941,0.12,0.486715,-0.286,1.05,0.0,0.0,0.15976180136203766,0.04702957719564438,0.02,0.9394703,0.06072874493927125,22.10325577220541,-133.0,0,False,0,0,,0,,
P08311,0.2419076615,0.2246377249,0.001666667,0.174,0.3232339,0.22,0.303023,-0.048,2.11,0.0,0.12156862745098039,0.08697225898504257,0.03589039295911789,0.06,0.73376906,0.15294117647058825,10.251666886753092,-231.0,0,False,0,0,,0,,
Q86VI1,0.2417838929,0.0969873061,0.0,0.306,0.009646883,0.51,-0.265958,-0.267,-0.28,0.030831099195710455,0.16621983914209115,0.06216493248939514,0.04725359380245209,0.34,0.13039526,0.09249329758713137,7.064459901100006,-1056.0,0,False,0,0,,0,,
P20062,0.2415805058,0.1289318636,0.0,0.067,0.00940864,0.15,0.0448572,-0.268,-0.52,0.0,0.03278688524590164,0.09859877824783325,0.029279286041855812,0.0,0.052469566,0.08430913348946135,3.436031146765383,-627.0,0,False,0,0,,0,,
Q7Z2K6,0.2415519654,0.1021153228,0.0,0.274,0.021368038,0.39,0.523356,-0.267,1.27,0.04756637168141593,0.09734513274336283,0.06068379431962967,0.06490364670753479,0.69,0.03871593,0.08296460176991151,58.05232578608204,-1242.0,9,True,0,0,0,0,,0
O15197,0.2414898234,0.726536186,0.0,0.387,0.043838006,0.91,0.713942,-0.125,2.39,0.0,0.0969637610186092,0.04872095584869385,0.08936987817287445,0.19,0.6316085,0.0881488736532811,132.06047912000048,-704.0,1,True,0,0,0,0,0,
O60669,0.2414664005,0.0849684032,0.0,0.134,0.003825338,0.37,0.379783,-0.17,0.08,0.08786610878661087,0.08368200836820083,0.0690508559346199,0.07141689956188202,0.68,0.05214559,0.07112970711297072,7.919640706380045,-663.0,12,True,0,0,0,0,,0
Q96M86,0.2414284006,0.2441954404,,0.422,0.059178114,0.85,0.535183,-0.157,1.28,0.0,0.12728802861350727,0.06546732038259506,0.050669364631175995,0.95,0.24689238,0.0738480959394067,121.26952453580522,-6357.0,0,False,0,0,,0,,
P0CW18,0.2414227414,0.1397392614,0.000833333,0.327,0.00071576296,0.87,0.372857,-0.148,1.71,0.04145936981757877,0.11276948590381426,0.051880545914173126,0.03873134404420853,0.54,0.14073926,0.0978441127694859,61.04453214754212,-510.0,0,False,0,0,,0,,
Q96S19,0.2414216658,,,0.049,0.043286484,0.16,-0.486486,-0.288,-1.16,0.0,0.0,0.08565504848957062,0.055663950741291046,0.0,0.040056597,0.08333333333333333,0.0,-245.0,0,False,0,0,,0,,
Q8TDF6,0.2413577809,0.1678283326,0.0,0.147,0.03257314,0.58,0.395367,-0.245,1.27,0.09806835066864784,0.10846953937592868,0.04932085797190666,0.044464386999607086,0.97,0.27776346,0.09361069836552749,50.19742139549012,-597.0,0,False,0,0,,0,,
Q9BSF0,0.2413145495,0.2378911156,,0.098,0.29234365,0.7,-1.30212,-0.507,,1.0,0.0,0.3126852214336395,0.40988555550575256,0.01,0.09164324,0.07368421052631578,0.0,-43.0,0,False,0,0,,0,,
Q86XK7,0.241274821,0.1959139326,0.001666667,0.561,0.008800951,0.26,0.162701,-0.052,0.84,0.17829457364341086,0.1524547803617571,0.07802267372608185,0.03671877831220627,0.62,0.17760926,0.04392764857881137,37.0982966149674,-174.0,1,True,0,0,0,0,0,
Q5JU69,0.2412437701,0.2660042817,0.0,0.029,0.00054645643,0.15,-0.114218,-0.361,0.23,0.0,0.11214953271028037,0.06374479085206985,0.05849900841712952,0.04,0.044662923,0.08099688473520249,0.0,-431.0,0,False,0,0,,0,,
Q9UKA2,0.2412182308,0.2602677172,0.0,0.175,0.06120258,0.16,-0.418025,-0.142,1.72,0.0,0.0,0.056486815214157104,0.05883731693029404,0.05,0.05654772,0.07568438003220612,15.922965436279163,-737.0,0,False,0,0,,0,,
Q8IY47,0.2411809066,0.168492345,0.0,0.133,0.083837606,0.15,-0.267738,-0.282,0.11,0.0,0.0449438202247191,0.05053519085049629,0.039980486035346985,0.14,0.16922583,0.09630818619582665,9.402979539964717,-677.0,0,False,0,0,,0,,
Q9UKP4,0.2411304969,0.1559409182,0.001666667,0.454,0.019094905,0.96,0.898271,-0.171,3.72,0.005338078291814947,0.1221826809015421,0.13092975318431854,0.05563683435320854,0.98,0.5166071,0.08956109134045077,180.38969576110532,-357.0,0,False,0,0,,0,,
Q8WWQ8,0.2411071249,0.1709552077,0.000833333,0.596,0.10861524,0.18,1.4351,-0.156,6.15,0.01528812230497844,0.010584084672677381,0.23350951075553894,0.10650940239429474,0.14,0.77838194,0.07252058016464132,448.2546767158593,-823.0,1,True,0,0,0,0,0,
Q9Y2C9,0.2410373526,0.0942730487,0.0,0.24,0.16575858,0.11,-0.182827,-0.32,-0.38,0.0,0.010050251256281407,0.10397978127002716,0.14517176151275635,0.06,0.14329624,0.05778894472361809,3.5316097404553526,-1065.0,1,True,0,0,0,0,0,
Q96SE7,0.2408885449,0.2665243935,0.0,0.485,0.23977217,0.3,1.33007,-0.033,0.96,0.0,0.0,0.6929286122322083,0.8296476602554321,0.3,0.87698805,0.08939213349225268,62.85957958366447,-500.0,0,False,0,0,,0,,
Q9UN66,0.2408830985,0.241222851,0.0,0.389,0.001058907,0.26,0.587554,-0.087,1.21,0.0,0.08239700374531835,0.07965736836194992,0.051654648035764694,0.01,0.8669979,0.0749063670411985,48.29826598399273,-646.0,1,True,0,0,0,0,0,
Q9H7H0,0.2407756133,0.2845569412,0.0,0.104,0.0025136985,0.32,-0.0743754,-0.216,1.46,0.015350877192982455,0.041666666666666664,0.04828023910522461,0.039085518568754196,0.07,0.03866099,0.08771929824561403,5.192797970430898,-464.0,0,False,0,0,,0,,
P23352,0.2407096478,0.0886325668,0.0,0.268,0.013856525,0.54,0.209029,-0.212,0.66,0.0,0.07647058823529412,0.04694458469748497,0.04082709550857544,0.92,0.22180319,0.08235294117647059,28.083707071437445,-474.0,0,False,0,0,,0,,
P20333,0.2406560465,0.2194357114,0.0,0.684,0.0032085448,1.0,-0.395482,-0.066,2.38,0.12581344902386118,0.09544468546637744,0.07956917583942413,0.042701926082372665,0.76,0.18056583,0.05422993492407809,162.03813566827142,9.0,1,True,0,0,0,0,0,
Q9UQQ2,0.2404842979,0.3721014674,0.0,0.343,0.047105175,0.95,0.154174,-0.242,0.79,0.029565217391304348,0.16521739130434782,0.21856792271137238,0.41064634919166565,1.0,0.23479065,0.10434782608695652,80.013069985205,-435.0,0,False,0,0,,0,,
Q8IZN3,0.2403837057,0.173355086,0.000833333,0.143,0.0066919164,0.9,0.0655869,-0.066,0.88,0.0,0.030737704918032786,0.08192548900842667,0.07900314778089523,0.34,0.24541172,0.07377049180327869,96.3420737012299,-330.0,4,True,0,0,0,0,,0
A0A0G2JN53,0.240193922,,,,0.009172879,,,,,,,,,,,,,,0,False,0,0,,0,,
Q9HCU8,0.2401937735,0.1833840242,0.0,0.244,0.003455085,0.45,-0.644124,-0.514,,0.9532710280373832,0.19626168224299065,0.046583596616983414,0.2812008559703827,0.51,0.039145116,0.12149532710280374,0.9510952978286318,-90.0,0,False,0,0,,0,,
Q86SQ9,0.2401886113,0.2209918839,0.0,0.109,0.07403324,0.15,-0.201906,-0.386,-0.19,0.0,0.042042042042042045,0.05104217678308487,0.13849811255931854,0.09,0.033086196,0.1021021021021021,0.05376543355793,-510.0,0,False,0,0,,0,,
P13489,0.2401638451,0.2400336994,0.0,0.499,0.01059271,0.13,-0.259064,-0.424,-0.14,0.0,0.04338394793926247,0.06999044865369797,0.1513061225414276,0.03,0.21352819,0.05856832971800434,0.0,-576.0,0,False,0,0,,0,,
Q6UXR4,0.2401289076,0.1088608537,0.0,0.047,0.016541708,0.16,-0.490472,-0.331,-0.87,0.0,0.0,0.07458648830652237,0.03749982267618179,0.08,0.27934206,0.06840390879478828,7.258162056098061,-369.0,0,False,0,0,,0,,
Q96IY4,0.2400497471,0.2021037997,0.0,0.105,0.00893846,0.16,-0.0272149,-0.248,0.85,0.0,0.014184397163120567,0.07164478302001953,0.04113642871379852,0.11,0.05156246,0.10401891252955082,16.397817459533808,-540.0,0,False,0,0,,0,,
P00740,0.2400445064,0.3443807229,0.0,0.358,0.009816979,0.17,0.717944,-0.373,1.76,0.0,0.0,0.11044315993785858,0.1353643387556076,0.19,0.13823923,0.07809110629067245,33.40186718267995,-123.0,0,False,0,0,,0,,
Q5TBC7,0.2399328563,0.1103779893,0.0,0.022,0.12888698,0.12,-0.600002,-0.312,-0.89,0.0,0.0,0.09555390477180481,0.043728213757276535,0.01,0.2554691,0.04294478527607362,0.0,-133.0,0,False,0,0,,0,,
Q9NSE2,0.2399276862,0.2302095715,0.0,0.086,0.014599791,0.64,-1.24839,-0.355,0.52,0.0,0.13178294573643412,0.045332737267017365,0.06410376727581024,0.29,0.21907614,0.10465116279069768,3.691973647723468,-285.0,0,False,0,0,,0,,
Q16322,0.2399233073,0.1776506664,0.000833333,0.122,0.0073479055,0.37,0.258982,-0.278,1.3,0.005870841487279843,0.11154598825831702,0.06383726000785828,0.029089948162436485,0.49,0.11422251,0.0821917808219178,79.89570094839138,-434.0,6,True,0,0,0,0,,0
Q9C073,0.2399147091,,0.000833333,0.433,0.46922722,1.0,0.627609,-0.042,1.61,0.20309050772626933,0.18322295805739514,0.7817541360855103,0.5578117966651917,0.97,0.27457973,0.0772626931567329,56.56054901802419,-158.0,0,False,0,0,,0,,
Q8NES3,0.2398746004,0.1215048871,0.000833333,0.071,0.0030596163,0.33,-0.149976,-0.249,-0.27,0.0,0.21635883905013192,0.052160196006298065,0.030014103278517723,0.1,0.05058129,0.11345646437994723,1.7697220771805495,-487.0,1,True,0,0,0,0,0,
Q86UD0,0.2398396269,0.2163402873,0.0025,0.255,0.028594803,0.99,-0.120245,-0.263,1.42,0.05583756345177665,0.21573604060913706,0.054748862981796265,0.10685829073190689,0.94,0.32339862,0.11928934010152284,18.47589586621385,-391.0,0,False,0,0,,0,,
P52738,0.2398012549,0.2205395202,0.0,0.299,0.008539507,0.14,0.421488,-0.338,0.43,0.0,0.0,0.14788588881492615,0.4170861840248108,0.33,0.8541864,0.0962800875273523,10.533955376392475,-438.0,0,False,0,0,,0,,
Q8WUH1,0.2397680453,0.1390252727,0.0,0.079,0.053316377,0.11,-1.06422,-0.52,,0.0,0.0,0.060733724385499954,0.20691804587841034,0.19,0.045665048,0.07142857142857142,0.0,-119.0,0,False,0,0,,0,,
Q9UIQ6,0.2397564365,0.3298573955,0.0,0.34,0.08103648,0.14,0.388751,-0.262,0.71,0.010731707317073172,0.05268292682926829,0.04825034737586975,0.06953311711549759,0.13,0.08270723,0.07414634146341463,44.50766065770776,-991.0,1,True,0,0,0,0,0,
Q9BYR5,0.2397512937,0.0549327158,0.0,0.259,0.009938933,0.37,-4.01668,-0.515,,0.0,0.4852941176470588,0.06585809588432312,0.04224380478262901,0.44,0.39832255,0.09558823529411764,0.0,-149.0,0,False,0,0,,0,,
Q96GE5,0.2396541198,0.1590500554,0.0,0.382,0.014095383,0.4,0.9618,-0.311,0.66,0.0,0.02021772939346812,0.049878545105457306,0.30678433179855347,0.25,0.8291049,0.1057542768273717,58.94105936693843,-370.0,0,False,0,0,,0,,
Q6IA69,0.2396295388,0.2711457849,0.0,0.143,0.03937059,0.14,0.10636,-0.224,-0.21,0.0,0.018413597733711047,0.050249140709638596,0.06899826228618622,0.21,0.03603774,0.10198300283286119,5.684534381837235,-833.0,0,False,0,0,,0,,
Q00325,0.23960882,0.1247912975,0.0,0.599,0.10977365,0.19,0.211904,-0.201,0.89,0.0,0.09392265193370165,0.377679705619812,0.3537074625492096,0.15,0.09231424,0.09392265193370165,26.42343225605403,-391.0,6,True,0,0,0,0,,0
O00635,0.2395660377,0.6349537096,0.0,0.163,0.00931342,0.24,0.0408713,-0.289,1.78,0.0,0.0,0.0810290202498436,0.040489234030246735,0.15,0.5286195,0.07956989247311828,12.858265845209267,-363.0,0,False,0,0,,0,,
Q5TA82,0.2395408903,0.0473055128,0.0,0.242,0.01712493,0.92,-0.984963,-0.245,,0.9818181818181818,0.8818181818181818,0.07152163982391357,0.033471085131168365,0.54,0.7918122,0.045454545454545456,128.1119327398413,36.0,0,False,0,0,,0,,
P14867,0.2395266161,0.1552240981,0.0,0.176,0.061537612,0.2,-0.165936,-0.351,-0.48,0.0,0.07675438596491228,0.05214722827076912,0.04381472244858742,0.11,0.43828437,0.09868421052631579,21.20772682584917,-504.0,4,True,0,0,0,0,,0
H0Y7S4,0.2393420829,0.1374220117,,0.097,0.029920865,0.13,-0.83159,-0.39,0.11,0.0,0.03664921465968586,0.08973081409931183,0.03927771747112274,0.0,0.24584444,0.08376963350785341,0.0,-592.0,0,False,0,0,,0,,
Q17RR3,0.2392969008,0.1299097304,0.0,0.191,0.0374346,0.14,0.96095,-0.272,1.47,0.0,0.0,0.0819106251001358,0.06979797780513763,0.11,0.10764269,0.07708779443254818,14.90419658049424,-365.0,0,False,0,0,,0,,
Q9UKC9,0.2392284749,0.3229700005,0.000833333,0.207,0.38663203,0.1,-0.275677,-0.448,-0.82,0.0,0.0,0.10909900814294815,0.05684938281774521,0.0,0.6756353,0.07801418439716312,0.0,-667.0,0,False,0,0,,0,,
Q9Y2Y0,0.239189447,0.441367794,0.0,0.096,0.29931602,0.38,-0.702,-0.542,-0.24,0.0,0.12269938650306748,0.10007766634225845,0.2917652726173401,0.14,0.028059771,0.0736196319018405,0.0,-185.0,0,False,0,0,,0,,
P08913,0.2391693328,0.2977283841,0.000833333,0.265,0.08716497,0.89,0.505125,-0.213,1.72,0.0,0.14623655913978495,0.323178231716156,0.22329947352409363,0.53,0.22949567,0.10752688172043011,69.48336842612531,-393.0,7,True,0,0,0,0,,0
Q6P4H8,0.2391152529,0.1760463624,,0.045,0.0014748982,0.11,-0.0230493,-0.397,-0.57,0.0,0.12875536480686695,0.07887168228626251,0.03170665353536606,0.1,0.025747316,0.0944206008583691,2.271972143735444,-218.0,1,True,0,0,0,0,0,
Q8TDD2,0.2391068869,0.4026545573,0.0025,0.646,0.6313552,1.0,1.55852,0.076,4.14,0.20417633410672853,0.20649651972157773,0.8672580718994141,0.6375331878662109,1.0,0.8904672,0.06960556844547564,379.81259395506265,314.0,0,False,0,0,,0,,
Q96SZ4,0.2390647358,0.2400660779,0.0,0.32,0.0034143273,0.92,0.534137,-0.153,1.65,0.0,0.08551724137931034,0.057728707790374756,0.3622667193412781,0.79,0.7169575,0.10620689655172413,75.03800427670473,-455.0,0,False,0,0,,0,,
Q9H4T2,0.2390602863,0.3213018215,0.0,0.238,0.004082813,0.74,0.541292,-0.447,0.09,0.0,0.0,0.06988910585641861,0.33242982625961304,0.77,0.8699401,0.11206896551724138,13.863170560735512,-300.0,0,False,0,0,,0,,
P42857,0.239032877,0.3409900148,0.0,0.045,0.02807733,0.34,-0.560388,-0.409,-0.4,0.07567567567567568,0.15135135135135136,0.045673713088035583,0.3485376834869385,0.09,0.071136154,0.07567567567567568,0.0,-126.0,1,True,0,0,0,0,0,
Q6UXA7,0.2390090679,0.1520506287,0.000833333,0.422,0.00207333,1.0,1.36762,0.143,9.8,0.0,0.16923076923076924,0.7317944169044495,0.335690438747406,0.91,0.18043418,0.06769230769230769,276.1161420511006,87.0,0,False,0,0,,0,,
A8K0S8,0.2389814264,0.3204559743,,0.329,0.00886647,0.99,0.949548,-0.101,1.61,0.08100558659217877,0.08659217877094973,0.11773359775543213,0.10258349031209946,1.0,0.8684853,0.08100558659217877,133.54574994576987,-41.0,0,False,0,0,,0,,
Q6ZRF7,0.2388857513,0.3639225757,0.000833333,0.104,0.07705658,0.16,-0.546862,-0.258,,0.0,0.09558823529411764,0.0475752018392086,0.028604203835129738,0.06,0.5051001,0.09558823529411764,0.6014933558917646,-169.0,0,False,0,0,,0,,
Q9HAV0,0.2387985378,0.0772839538,0.0,0.447,0.81687033,0.12,0.194408,-0.29,0.91,0.0,0.04411764705882353,0.046290330588817596,0.0667070522904396,0.01,0.9772241,0.09705882352941177,12.008965046952458,-198.0,0,False,0,0,,0,,
Q8TE69,0.2387667842,0.138605069,,0.05,0.08915756,0.12,-0.249394,-0.525,-0.42,0.0,0.0,0.0892699733376503,0.09369766712188721,0.01,0.03629897,0.08227848101265822,0.0,-209.0,0,False,0,0,,0,,
P42081,0.2387177988,0.1142557325,0.0,0.127,0.0028296837,0.22,-0.475444,-0.262,-0.61,0.13069908814589665,0.0425531914893617,0.04817231371998787,0.04391080513596535,0.43,0.09819289,0.060790273556231005,3.5216981339779694,-266.0,1,True,0,0,0,0,0,
B4DX44,0.238657952,0.3198170477,0.0,0.309,0.029238794,0.15,0.52824,-0.311,0.29,0.0,0.0,0.06906481087207794,0.49883151054382324,0.28,0.78700984,0.08899297423887588,12.457473534219192,-406.0,0,False,0,0,,0,,
Q9Y334,0.2386495384,0.1352897452,0.0,0.339,0.015083757,0.87,0.494948,-0.185,2.54,0.0,0.07407407407407407,0.05555582791566849,0.059279024600982666,0.39,0.0723987,0.06734006734006734,127.625234527635,-727.0,0,False,0,0,,0,,
Q96NT3,0.2386494959,,0.0,0.063,0.0035540282,0.11,-0.420785,-0.227,2.19,0.0,0.0,0.05804434418678284,0.058059852570295334,0.05,0.02609417,0.10416666666666667,6.486042220947162,-249.0,0,False,0,0,,0,,
P43629,0.2385326521,0.1109278893,0.000833333,0.353,0.004087381,0.78,0.283829,-0.153,2.74,0.06756756756756757,0.060810810810810814,0.056859374046325684,0.05153505876660347,0.65,0.84892744,0.08783783783783784,133.06561882401186,-191.0,1,True,0,0,0,0,0,
Q9H2X3,0.2384595018,0.2940218894,0.0,0.271,0.12067731,0.46,0.181585,-0.169,3.2,0.0,0.0,0.22444069385528564,0.08450935781002045,0.13,0.23106478,0.06516290726817042,26.39607464196527,-233.0,1,True,0,0,0,0,0,
Q8TD91,0.2384497764,,0.0,0.135,0.02087538,0.42,0.0779692,-0.128,1.87,0.0,0.1104199066874028,0.06193672493100166,0.044374097138643265,0.98,0.41761628,0.06687402799377916,25.311817972447283,-686.0,0,False,0,0,,0,,
O96014,0.2383721091,0.1571959433,0.0,0.148,0.029436093,0.17,-0.148195,-0.249,2.0,0.0,0.0847457627118644,0.11716799437999725,0.2652454972267151,0.09,0.2976895,0.10734463276836158,114.20374280936784,-292.0,0,False,0,0,,0,,
Q9H6K4,0.2381668167,0.1083846158,0.0,0.286,0.0004807845,0.13,-0.671257,-0.403,0.0,0.0335195530726257,0.2011173184357542,0.051948726177215576,0.04948345199227333,0.05,0.03278525,0.1005586592178771,0.0,-249.0,0,False,0,0,,0,,
Q9Y5Y6,0.2381248844,0.1949309157,0.0,0.404,0.07217658,0.21,1.05919,-0.169,2.48,0.0,0.05847953216374269,0.048251740634441376,0.10997098684310913,0.16,0.50964785,0.08888888888888889,117.27252209716316,-294.0,1,True,0,0,0,0,0,
O75342,0.2380323573,0.1720345746,0.000833333,0.187,0.5538311,0.13,0.182876,-0.275,0.49,0.0,0.018544935805991442,0.046718452125787735,0.07671790570020676,0.17,0.05094467,0.11697574893009986,9.210906967607494,-933.0,0,False,0,0,,0,,
Q9BYT9,0.2379973638,0.1007397412,0.0,0.265,0.0032973767,0.36,0.425931,-0.221,-0.05,0.0,0.059123343527013254,0.06737982481718063,0.05635356903076172,0.19,0.046345554,0.10601427115188583,15.660664891186691,-1279.0,8,True,0,0,0,0,,0
Q969P0,0.2379888815,0.1040456487,0.0,0.623,0.019343382,0.32,0.803607,-0.282,1.76,0.0,0.06851549755301795,0.04833649843931198,0.08010698109865189,0.3,0.18982942,0.11419249592169657,71.46072570570732,-553.0,1,True,0,0,0,0,0,
Q96FX7,0.237956591,0.2230016956,0.0,0.306,0.6524652,0.26,0.18776,-0.285,0.64,0.0,0.05190311418685121,0.13699401915073395,0.18489983677864075,0.27,0.052873835,0.08650519031141868,56.6034681294496,-242.0,0,False,0,0,,0,,
Q8NGP4,0.2379342958,0.069898498,0.0,0.04,0.037374027,0.11,-1.02363,-0.373,-1.2,0.0,0.08469055374592833,0.08126334100961685,0.029899287968873978,0.59,0.41454682,0.09446254071661238,0.0,-643.0,7,True,0,0,0,0,,0
Q92696,0.2379173185,0.3612258565,0.0,0.179,0.07845813,0.24,-0.690843,-0.296,-0.27,0.0,0.026455026455026454,0.04808341711759567,0.055492691695690155,0.03,0.056955293,0.08818342151675485,0.3732779201378959,-833.0,0,False,0,0,,0,,
Q8N3T1,0.2378076411,0.1676970405,0.0,0.128,0.0044606123,0.27,0.114267,-0.284,-0.04,0.0,0.09076682316118936,0.059062410145998,0.04312552139163017,0.94,0.10211174,0.10485133020344288,9.974778007072985,-728.0,1,True,0,0,0,0,0,
Q9UP52,0.2377587149,0.120214851,0.0,0.265,0.0009353752,0.62,0.861402,-0.044,1.98,0.0,0.08364544319600499,0.061412423849105835,0.10359468311071396,0.88,0.043516695,0.10486891385767791,60.02325435162973,-694.0,1,True,0,0,0,0,0,
O00468,0.2377570871,0.0963959267,0.000833333,0.676,0.011241167,0.95,1.18922,-0.14,5.27,0.0,0.10735009671179883,0.12973105907440186,0.12344740331172943,0.85,0.5453271,0.086073500967118,341.67305429066664,-519.0,0,False,0,0,,0,,
P21709,0.2376846097,0.94638455,0.0,0.578,0.007255978,0.73,0.727108,-0.081,3.0,0.0,0.060450819672131145,0.14433985948562622,0.2825646996498108,0.09,0.7371648,0.1014344262295082,191.4097775780587,-760.0,1,True,0,0,0,0,0,
P15529,0.2376365743,0.1220824125,0.0,0.326,0.0045261797,0.35,-0.00777568,-0.233,1.38,0.0,0.16581632653061223,0.05001381039619446,0.0324598103761673,0.21,0.40443537,0.09948979591836735,32.99965006191841,-233.0,1,True,1,1,1,1,1,1
Q6ZNJ1,0.2375731366,0.2140419012,0.000833333,0.588,0.15724263,0.97,0.607206,-0.068,4.11,0.004357298474945534,0.08460421205519245,0.32116883993148804,0.13111451268196106,0.94,0.16402113,0.08315177923021061,204.3557127814196,-3164.0,0,False,0,0,,0,,
Q99758,0.2375563589,0.3794887885,0.0,0.321,0.015532767,0.17,0.513685,-0.221,1.67,0.0,0.05985915492957746,0.06323583424091339,0.1861412227153778,0.43,0.44936466,0.08744131455399061,35.45237768385206,-2272.0,14,True,0,0,0,0,,0
Q6ZT52,0.237531291,,0.0,0.172,0.00084955816,0.88,0.191125,-0.265,0.43,0.2006079027355623,0.18541033434650456,0.05322152376174927,0.1543569266796112,0.84,0.17858136,0.1580547112462006,23.615330785034697,-312.0,0,False,0,0,,0,,
P23415,0.2374212866,0.1254971501,0.0,0.13,0.18528579,0.33,-0.0459517,-0.168,0.46,0.0,0.12691466083150985,0.05910693481564522,0.03562875837087631,0.53,0.42161232,0.10065645514223195,30.279311325872783,-551.0,4,True,0,0,0,0,,0
O60266,0.2373881089,0.2544621417,0.0,0.297,0.19285905,0.23,0.403633,-0.119,0.43,0.006993006993006993,0.0979020979020979,0.07286851853132248,0.07678309828042984,0.51,0.17695515,0.08828671328671328,83.98736388745148,-1385.0,12,True,0,0,0,0,,0
A8MUA0,0.2372309279,0.1768019018,,0.362,0.023725016,0.99,0.304722,-0.173,1.13,0.0,0.093841642228739,0.06282123923301697,0.03445068746805191,0.98,0.2594636,0.10850439882697947,65.74722214942202,-110.0,0,False,0,0,,0,,
Q8IZ81,0.2371230554,0.1168258828,0.0,0.081,0.058152147,0.12,-0.0301063,-0.289,-0.79,0.0,0.0,0.07901011407375336,0.04601706191897392,0.13,0.052010547,0.09897610921501707,1.611353018202739,-407.0,0,False,0,0,,0,,
Q9HBI6,0.2371019039,0.3943681308,0.0,0.045,0.015932431,0.12,-0.254458,-0.348,0.02,0.0,0.05725190839694656,0.053419895470142365,0.05066651850938797,0.26,0.03700747,0.07824427480916031,0.5573593473350539,-753.0,1,True,0,0,0,0,0,
